Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Everson Griffen,RDE,29.002,2016-12-24,NFL,MIN,@,GNB,L 25-38,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.272,2016-10-02,NFL,CAR,@,ATL,L 33-48,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.280,2016-10-10,NFL,CAR,,TAM,L 14-17,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.286,2016-10-16,NFL,CAR,@,NOR,L 38-41,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.300,2016-10-30,NFL,CAR,,ARI,W 30-20,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.307,2016-11-06,NFL,CAR,@,LAR,W 13-10,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Griffin,FS,31.314,2016-11-13,NFL,CAR,,KAN,L 17-20,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.318,2016-11-17,NFL,CAR,,NOR,W 23-20,10,11,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.328,2016-11-27,NFL,CAR,@,OAK,L 32-35,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,SS,31.335,2016-12-04,NFL,CAR,@,SEA,L 7-40,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,S,31.342,2016-12-11,NFL,CAR,,SDG,W 28-16,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Michael Griffin,S,31.350,2016-12-19,NFL,CAR,@,WAS,W 26-15,14,15,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,S,31.355,2016-12-24,NFL,CAR,,ATL,L 16-33,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Michael Griffin,FS,31.363,2017-01-01,NFL,CAR,@,TAM,L 16-17,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Robert Griffin III,QB,26.212,2016-09-11,NFL,CLE,@,PHI,L 10-29,1,1,Sun,12,26,46.15,190,0,1,55.0,3,22,7.31,5.58,5,37,7.40,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0
Robert Griffin III,QB,26.316,2016-12-24,NFL,CLE,,SDG,W 20-17,15,16,Sat,17,25,68.00,164,0,0,86.1,7,37,6.56,6.56,6,42,7.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Robert Griffin III,QB,26.324,2017-01-01,NFL,CLE,@,PIT,L 24-27,16,17,Sun,29,40,72.50,232,2,1,92.9,4,26,5.80,5.68,5,32,6.40,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,2,1,0,0,-16,0
Ryan Griffin,TE,26.244,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,17,8.50,0,100.0%,8.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.251,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,5,5.00,0,50.0%,2.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.255,2016-09-22,NFL,HOU,@,NWE,L 0-27,3,3,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,10,8,52,6.50,0,80.0%,5.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.265,2016-10-02,NFL,HOU,,TEN,W 27-20,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,54,18.00,0,60.0%,10.80,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.272,2016-10-09,NFL,HOU,@,MIN,L 13-31,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,6,2,8,4.00,0,33.3%,1.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.279,2016-10-16,NFL,HOU,,IND,W 26-23,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,31,10.33,0,60.0%,6.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.287,2016-10-24,NFL,HOU,@,DEN,L 9-27,7,7,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,5,2,13,6.50,0,40.0%,2.60,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.293,2016-10-30,NFL,HOU,,DET,W 20-13,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,34,11.33,0,100.0%,11.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.315,2016-11-21,NFL,HOU,@,OAK,L 20-27,10,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,32,10.67,0,60.0%,6.40,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Griffin,TE,26.321,2016-11-27,NFL,HOU,,SDG,L 13-21,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,4,36,9.00,0,80.0%,7.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.335,2016-12-11,NFL,HOU,@,IND,W 22-17,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,23,11.50,0,100.0%,11.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.342,2016-12-18,NFL,HOU,,JAX,W 21-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,8,8,85,10.63,0,100.0%,10.63,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.348,2016-12-24,NFL,HOU,,CIN,W 12-10,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Ryan Griffin,TE,26.356,2017-01-01,NFL,HOU,@,TEN,L 17-24,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,2,10,5.00,0,50.0%,2.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Nicholas Grigsby,LB,24.148,2016-11-27,NFL,LAR,@,NOR,L 21-49,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nicholas Grigsby,LB,24.155,2016-12-04,NFL,LAR,@,NWE,L 10-26,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nicholas Grigsby,LB,24.162,2016-12-11,NFL,LAR,,ATL,L 14-42,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nicholas Grigsby,LB,24.166,2016-12-15,NFL,LAR,@,SEA,L 3-24,14,15,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nicholas Grigsby,LB,24.175,2016-12-24,NFL,LAR,,SFO,L 21-22,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Nicholas Grigsby,LB,24.183,2017-01-01,NFL,LAR,,ARI,L 6-44,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Xavier Grimble,TE,23.356,2016-09-12,NFL,PIT,@,WAS,W 38-16,1,1,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.003,2016-09-25,NFL,PIT,@,PHI,L 3-34,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.010,2016-10-02,NFL,PIT,,KAN,W 43-14,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,19,19.00,0,50.0%,9.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.017,2016-10-09,NFL,PIT,,NYJ,W 31-13,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,13,6.50,0,100.0%,6.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.024,2016-10-16,NFL,PIT,@,MIA,L 15-30,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,11,11.00,0,33.3%,3.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.031,2016-10-23,NFL,PIT,,NWE,L 16-27,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,2,14,7.00,0,40.0%,2.80,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.045,2016-11-06,NFL,PIT,@,BAL,L 14-21,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,10,10.00,0,100.0%,10.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.052,2016-11-13,NFL,PIT,,DAL,L 30-35,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,5,5.00,0,50.0%,2.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Xavier Grimble,TE,24.080,2016-12-11,NFL,PIT,@,BUF,W 27-20,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Grimble,TE,24.087,2016-12-18,NFL,PIT,@,CIN,W 24-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Brent Grimes,CB,33.054,2016-09-11,NFL,TAM,@,ATL,W 31-24,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Brent Grimes,CB,33.061,2016-09-18,NFL,TAM,@,ARI,L 7-40,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
Brent Grimes,CB,33.068,2016-09-25,NFL,TAM,,LAR,L 32-37,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brent Grimes,CB,33.075,2016-10-02,NFL,TAM,,DEN,L 7-27,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,0,0,0,0,0,3,0,0,0,0,0,0
Brent Grimes,CB,33.083,2016-10-10,NFL,TAM,@,CAR,W 17-14,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,2,4,0,0,1,0,0,2,0,0,0,0,0,0
Brent Grimes,CB,33.096,2016-10-23,NFL,TAM,@,SFO,W 34-17,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
Brent Grimes,CB,33.103,2016-10-30,NFL,TAM,,OAK,L 24-30,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0
Brent Grimes,CB,33.107,2016-11-03,NFL,TAM,,ATL,L 28-43,8,9,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
Brent Grimes,CB,33.117,2016-11-13,NFL,TAM,,CHI,W 36-10,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,1,1,0,2,0,0,0,0,0,0
Brent Grimes,CB,33.124,2016-11-20,NFL,TAM,@,KAN,W 19-17,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0
Brent Grimes,CB,33.131,2016-11-27,NFL,TAM,,SEA,W 14-5,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0
Brent Grimes,CB,33.138,2016-12-04,NFL,TAM,@,SDG,W 28-21,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0
Brent Grimes,CB,33.145,2016-12-11,NFL,TAM,,NOR,W 16-11,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,1,5,0,1,0,0,0,0,0,0
Brent Grimes,CB,33.152,2016-12-18,NFL,TAM,@,DAL,L 20-26,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,1,6,0,0,0,0,0,2,0,0,0,0,0,0
Brent Grimes,CB,33.158,2016-12-24,NFL,TAM,@,NOR,L 24-31,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,9,0,9,0,0,0,0,0,1,0,0,0,0,0,0
Jonathan Grimes,RB,26.265,2016-09-11,NFL,HOU,,CHI,W 23-14,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Grimes,RB,26.272,2016-09-18,NFL,HOU,,KAN,W 19-12,2,2,Sun,0,0,,0,0,0,,0,0,,,1,8,8.00,0,3,1,13,13.00,0,33.3%,4.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,,0,0,0,0,0,0,0,0
Jonathan Grimes,RB,26.276,2016-09-22,NFL,HOU,@,NWE,L 0-27,3,3,Thu,0,0,,0,0,0,,0,0,,,3,4,1.33,0,4,4,15,3.75,0,100.0%,3.75,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,,0,0,0,0,1,0,0,0
Jonathan Grimes,RB,26.314,2016-10-30,NFL,HOU,,DET,W 20-13,8,8,Sun,0,0,,0,0,0,,0,0,,,2,11,5.50,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Grimes,RB,26.342,2016-11-27,NFL,HOU,,SDG,L 13-21,11,12,Sun,0,0,,0,0,0,,0,0,,,2,14,7.00,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jonathan Grimes,RB,26.349,2016-12-04,NFL,HOU,@,GNB,L 13-21,12,13,Sun,0,0,,0,0,0,,0,0,,,5,43,8.60,0,1,1,15,15.00,0,100.0%,15.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jonathan Grimes,RB,26.356,2016-12-11,NFL,HOU,@,IND,W 22-17,13,14,Sun,0,0,,0,0,0,,0,0,,,1,6,6.00,0,2,1,6,6.00,0,50.0%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Jonathan Grimes,RB,26.363,2016-12-18,NFL,HOU,,JAX,W 21-20,14,15,Sun,0,0,,0,0,0,,0,0,,,1,3,3.00,0,3,2,12,6.00,0,66.7%,4.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jonathan Grimes,RB,27.003,2016-12-24,NFL,HOU,,CIN,W 12-10,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Jonathan Grimes,RB,27.011,2017-01-01,NFL,HOU,@,TEN,L 17-24,16,17,Sun,0,0,,0,0,0,,0,0,,,8,16,2.00,0,5,4,33,8.25,0,80.0%,6.60,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
Geneo Grissom,DE,24.134,2016-10-16,NFL,NWE,,CIN,W 35-17,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.141,2016-10-23,NFL,NWE,@,PIT,W 27-16,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.148,2016-10-30,NFL,NWE,@,BUF,W 41-25,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.162,2016-11-13,NFL,NWE,,SEA,L 24-31,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.169,2016-11-20,NFL,NWE,@,SFO,W 30-17,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.176,2016-11-27,NFL,NWE,@,NYJ,W 22-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.183,2016-12-04,NFL,NWE,,LAR,W 26-10,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.191,2016-12-12,NFL,NWE,,BAL,W 30-23,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.197,2016-12-18,NFL,NWE,@,DEN,W 16-3,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.203,2016-12-24,NFL,NWE,,NYJ,W 41-3,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Geneo Grissom,DL,24.211,2017-01-01,NFL,NWE,@,MIA,W 35-14,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Glenn Gronkowski,FB,23.170,2016-09-11,NFL,BUF,@,BAL,L 7-13,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rob Gronkowski ,TE,27.131,2016-09-22,NFL,NWE,,HOU,W 27-0,3,3,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Rob Gronkowski ,TE,27.141,2016-10-02,NFL,NWE,,BUF,L 0-16,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,11,11.00,0,50.0%,5.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
