Player,Pos,Team,Games,Snaps,Snap %,Season,Week
Ezekiel Ansah,DE,SEA,1,35,0.46,2019,8
John Simon,LB,NWE,1,22,0.35,2019,8
Margus Hunt,DE,IND,1,28,0.38,2019,8
Abry Jones,DT,JAX,1,34,0.59,2019,8
Star Lotulelei,DT,BUF,1,41,0.56,2019,8
Johnathan Hankins,DT,OAK,1,61,0.77,2019,8
Akeem Spence,DT,JAX,1,15,0.26,2019,8
Sheldon Richardson,DE,CLE,1,50,0.72,2019,8
Sylvester Williams,DT,LAC,1,29,0.36,2019,8
John Jenkins,DT,MIA,1,40,0.54,2019,8
Alec Ogletree,LB,NYG,1,62,0.98,2019,8
Jon Bostic,LB,WAS,1,67,0.93,2019,8
Kiko Alonso,LB,NOR,1,20,0.41,2019,8
Kevin Minter,LB,TAM,1,1,0.02,2019,8
Tyrann Mathieu,S,KAN,1,67,1.0,2019,8
Xavier Rhodes,CB,MIN,1,29,0.69,2019,8
Logan Ryan,CB,TEN,1,81,1.0,2019,8
Jordan Poyer,S,BUF,1,73,1.0,2019,8
Jamar Taylor,CB,SEA,1,31,0.41,2019,8
Eric Reid,S,CAR,1,66,0.97,2019,8
Kenny Vaccaro,S,TEN,1,81,1.0,2019,8
Shawn Williams,S,CIN,1,60,1.0,2019,8
D.J. Hayden,CB,JAX,1,42,0.72,2019,8
Jamie Collins,LB,NWE,1,59,0.95,2019,8
Blidi Wreh-Wilson,CB,ATL,1,56,0.9,2019,8
Duron Harmon,S,NWE,1,39,0.63,2019,8
B.W. Webb,CB,CIN,1,60,1.0,2019,8
A.J. Klein,LB,NOR,1,39,0.8,2019,8
Micah Hyde,S,BUF,1,73,1.0,2019,8
Vince Williams,LB,PIT,1,31,0.54,2019,8
Nick Williams,DE,CHI,1,17,0.38,2019,8
Kemal Ishmael,S,ATL,1,18,0.29,2019,8
Lerentee McCray,LB,JAX,1,4,0.07,2019,8
Benson Mayowa,DE,OAK,1,26,0.33,2019,8
Damion Square,DT,LAC,1,58,0.73,2019,8
Damon Harrison,DT,DET,1,31,0.42,2019,8
Jahleel Addae,S,HOU,1,55,1.0,2019,8
Nickell Robey-Coleman,CB,LAR,1,70,0.88,2019,8
A.J. Bouye,CB,JAX,1,58,1.0,2019,8
Bradley McDougald,S,SEA,1,11,0.14,2019,8
Rashaan Melvin,CB,DET,1,74,1.0,2019,8
Cody Davis,S,JAX,1,10,0.17,2019,8
Jadeveon Clowney,DE,SEA,1,58,0.76,2019,8
Trent Murphy,DE,BUF,1,43,0.59,2019,8
Dee Ford,DE,SFO,1,20,0.29,2019,8
Aaron Lynch,LB,CHI,1,15,0.33,2019,8
Daniel McCullers,DT,PIT,1,3,0.05,2019,8
Anthony Barr,LB,MIN,1,42,1.0,2019,8
Khalil Mack,LB,CHI,1,43,0.96,2019,8
Kyle Van Noy,LB,NWE,1,55,0.89,2019,8
Christian Jones,LB,DET,1,49,0.66,2019,8
Jeremiah Attaochu,LB,DEN,1,9,0.14,2019,8
Hasean Clinton-Dix,S,CHI,1,45,1.0,2019,8
Lamarcus Joyner,S,OAK,1,74,0.94,2019,8
Aaron Donald,DT,LAR,1,75,0.94,2019,8
Kyle Fuller,CB,CHI,1,45,1.0,2019,8
Deone Bucannon,LB,NYG,1,11,0.17,2019,8
Jimmie Ward,CB,SFO,1,54,0.78,2019,8
Preston Brown,LB,CIN,1,30,0.5,2019,8
Jaylen Watkins,CB,LAC,1,14,0.18,2019,8
Bashaud Breeland,CB,KAN,1,40,0.6,2019,8
Cassius Marsh,DE,ARI,1,3,0.04,2019,8
Ross Cockrell,CB,CAR,1,52,0.76,2019,8
DaQuan Jones,DT,TEN,1,42,0.52,2019,8
Anthony Hitchens,LB,KAN,1,54,0.81,2019,8
Tre Boston,S,CAR,1,65,0.96,2019,8
Dontae Johnson,CB,SFO,1,15,0.22,2019,8
Nevin Lawson,CB,OAK,1,23,0.29,2019,8
Ricardo Allen,S,ATL,1,60,0.97,2019,8
Devon Kennard,LB,DET,1,64,0.86,2019,8
T.J. Carrie,CB,CLE,1,7,0.1,2019,8
Shamar Stephen,DT,MIN,1,27,0.64,2019,8
Beau Allen,DT,TAM,1,13,0.21,2019,8
Shelby Harris,DE,DEN,1,32,0.5,2019,8
Deon Lacey,LB,MIA,1,1,0.01,2019,8
Michael Thomas,S,NYG,1,13,0.21,2019,8
Malcolm Butler,CB,TEN,1,81,1.0,2019,8
K'Waun Williams,CB,SFO,1,45,0.65,2019,8
Terrence Brooks,S,NWE,1,11,0.18,2019,8
Josh Mauro,DT,OAK,1,5,0.06,2019,8
Zach Kerr,DT,ARI,1,22,0.3,2019,8
Brandon Copeland,LB,NYJ,1,29,0.39,2019,8
Shaquil Barrett,LB,TAM,1,34,0.56,2019,8
Neiko Thorpe,CB,SEA,1,13,0.17,2019,8
Denico Autry,DT,IND,1,46,0.63,2019,8
Brandon Dunn,DT,HOU,1,21,0.38,2019,8
Jayrone Elliott,LB,PIT,1,2,0.04,2019,8
Mike Pennel,DT,KAN,1,23,0.34,2019,8
Adarius Taylor,LB,CLE,1,1,0.01,2019,8
Mike Purcell,DT,DEN,1,25,0.39,2019,8
Daniel Sorensen,S,KAN,1,36,0.54,2019,8
Todd Davis,LB,DEN,1,52,0.81,2019,8
Leonard Williams,DE,NYJ,1,45,0.6,2019,8
Landon Collins,S,WAS,1,72,1.0,2019,8
Trae Waynes,CB,MIN,1,36,0.86,2019,8
Danny Shelton,DT,NWE,1,32,0.52,2019,8
Eddie Goldman,DT,CHI,1,27,0.6,2019,8
Jordan Phillips,DT,BUF,1,35,0.48,2019,8
Arik Armstead,DE,SFO,1,38,0.54,2019,8
Benardrick McKinney,LB,HOU,1,49,0.89,2019,8
Adrian Amos,S,GNB,1,59,1.0,2019,8
Kevin Johnson,CB,BUF,1,35,0.48,2019,8
Dante Fowler,DE,LAR,1,67,0.84,2019,8
Vic Beasley,LB,ATL,1,39,0.63,2019,8
Malcom Brown,DT,NOR,1,19,0.39,2019,8
Eric Kendricks,LB,MIN,1,42,1.0,2019,8
Shaq Thompson,LB,CAR,1,66,0.97,2019,8
Preston Smith,LB,GNB,1,45,0.76,2019,8
Danielle Hunter,DE,MIN,1,37,0.88,2019,8
Eric Rowe,CB,MIA,1,67,0.91,2019,8
Ronald Darby,CB,PHI,1,54,0.9,2019,8
Grady Jarrett,DT,ATL,1,54,0.87,2019,8
Denzel Perryman,LB,LAC,1,42,0.53,2019,8
Trey Flowers,DE,DET,1,45,0.61,2019,8
Mario Edwards,DE,NOR,1,12,0.24,2019,8
Markus Golden,LB,NYG,1,52,0.83,2019,8
Kwon Alexander,LB,SFO,1,52,0.75,2019,8
Za'Darius Smith,LB,GNB,1,46,0.78,2019,8
Jaquiski Tartt,S,SFO,1,54,0.78,2019,8
Bud Dupree,LB,PIT,1,55,0.96,2019,8
Bobby McCain,CB,MIA,1,56,0.76,2019,8
Darryl Roberts,CB,NYJ,1,72,0.96,2019,8
Angelo Blackson,DT,HOU,1,19,0.35,2019,8
Rakeem Nunez-Roches,DT,TAM,1,19,0.31,2019,8
Steven Nelson,CB,PIT,1,57,1.0,2019,8
Damien Wilson,LB,KAN,1,55,0.82,2019,8
Mark Nzeocha,LB,SFO,1,8,0.12,2019,8
Jordan Hicks,LB,ARI,1,74,1.0,2019,8
Olsen Pierre,DE,NYG,1,18,0.29,2019,8
Akeem King,CB,SEA,1,64,0.84,2019,8
Dean Marlowe,S,BUF,1,19,0.26,2019,8
David Mayo,LB,NYG,1,38,0.6,2019,8
Tyeler Davison,DT,ATL,1,38,0.61,2019,8
Rodney Gunter,DT,ARI,1,52,0.7,2019,8
Justin Coleman,CB,DET,1,74,1.0,2019,8
Jermaine Whitehead,S,CLE,1,68,0.99,2019,8
Troy Hill,CB,LAR,1,56,0.7,2019,8
Curtis Riley,CB,OAK,1,2,0.03,2019,8
Quinton Dunbar,CB,WAS,1,17,0.24,2019,8
Efe Obada,DE,CAR,1,15,0.22,2019,8
T.Y. McGill,DT,LAC,1,1,0.01,2019,8
Clayton Geathers,S,IND,1,44,0.6,2019,8
Anthony Harris,S,MIN,1,42,1.0,2019,8
Joey Bosa,DE,LAC,1,71,0.89,2019,8
Vernon Hargreaves,CB,TAM,1,53,0.87,2019,8
Jalen Ramsey,CB,LAR,1,80,1.0,2019,8
Emmanuel Ogbah,DE,KAN,1,60,0.9,2019,8
DeForest Buckner,DT,SFO,1,45,0.63,2019,8
Robert Nkemdiche,DT,MIA,1,14,0.19,2019,8
Myles Jack,LB,JAX,1,58,1.0,2019,8
Shaq Lawson,DE,BUF,1,32,0.44,2019,8
Mackensie Alexander,CB,MIN,1,11,0.26,2019,8
A'Shawn Robinson,DT,DET,1,38,0.51,2019,8
Austin Johnson,DT,TEN,1,12,0.15,2019,8
Shilique Calhoun,LB,NWE,1,14,0.23,2019,8
Reggie Ragland,LB,KAN,1,33,0.49,2019,8
Carl Nassib,DE,TAM,1,48,0.79,2019,8
Jonathan Bullard,DT,ARI,1,46,0.62,2019,8
Eli Apple,CB,NOR,1,49,1.0,2019,8
William Jackson,CB,CIN,1,58,0.97,2019,8
Andrew Billings,DT,CIN,1,24,0.4,2019,8
Leonard Floyd,LB,CHI,1,42,0.93,2019,8
Kenny Clark,DT,GNB,1,50,0.85,2019,8
Jarran Reed,DT,SEA,1,62,0.82,2019,8
Noah Spence,DE,WAS,1,21,0.29,2019,8
Vonn Bell,S,NOR,1,49,1.0,2019,8
Jordan Jenkins,LB,NYJ,1,42,0.56,2019,8
Vince Biegel,LB,MIA,1,63,0.85,2019,8
Jalen Mills,S,PHI,1,54,0.9,2019,8
Anthony Zettel,DT,CIN,1,29,0.48,2019,8
Will Redmond,CB,GNB,1,10,0.17,2019,8
Xavien Howard,CB,MIA,1,47,0.64,2019,8
James Bradberry,CB,CAR,1,66,0.97,2019,8
Karl Joseph,S,OAK,1,79,1.0,2019,8
Yannick Ngakoue,DE,JAX,1,43,0.74,2019,8
Miles Killebrew,S,DET,1,9,0.12,2019,8
Sheldon Rankins,DT,NOR,1,31,0.63,2019,8
Vernon Butler,DT,CAR,1,33,0.49,2019,8
Kyler Fackrell,LB,GNB,1,33,0.56,2019,8
Sheldon Day,DT,SFO,1,26,0.36,2019,8
Deion Jones,LB,ATL,1,53,0.85,2019,8
Nick Vigil,LB,CIN,1,60,1.0,2019,8
Kamalei Correa,LB,TEN,1,30,0.37,2019,8
Blake Martinez,LB,GNB,1,59,1.0,2019,8
Erik Harris,S,OAK,1,77,0.97,2019,8
Javon Hargrave,DT,PIT,1,32,0.56,2019,8
Kevin Byard,S,TEN,1,81,1.0,2019,8
Daryl Worley,CB,OAK,1,79,1.0,2019,8
Justin Simmons,S,DEN,1,64,1.0,2019,8
Joe Schobert,LB,CLE,1,69,1.0,2019,8
Eric Murray,CB,CLE,1,50,0.72,2019,8
B.J. Goodson,LB,GNB,1,3,0.05,2019,8
De'Vondre Campbell,LB,ATL,1,56,0.9,2019,8
Juston Burris,CB,CLE,1,22,0.32,2019,8
David Onyemata,DT,NOR,1,20,0.41,2019,8
Deon Bush,S,CHI,1,5,0.11,2019,8
Dean Lowry,DE,GNB,1,38,0.64,2019,8
James Burgess,LB,NYJ,1,71,0.95,2019,8
Jordan Lucas,S,KAN,1,1,0.01,2019,8
Jonathan Jones,CB,NWE,1,43,0.69,2019,8
Elandon Roberts,LB,NWE,1,11,0.16,2019,8
Kamu Grugier-Hill,LB,PHI,1,38,0.63,2019,8
Mike Hilton,CB,PIT,1,22,0.39,2019,8
Jarrod Wilson,S,JAX,1,58,1.0,2019,8
D.J. Reader,DT,HOU,1,32,0.58,2019,8
LeShaun Sims,CB,TEN,1,67,0.83,2019,8
Joe Walker,LB,ARI,1,40,0.54,2019,8
Romeo Okwara,DE,DET,1,35,0.47,2019,8
Matt Ioannidis,DE,WAS,1,53,0.74,2019,8
Roy Robertson-Harris,DT,CHI,1,19,0.42,2019,8
Kevin Peterson,CB,ARI,1,5,0.07,2019,8
Stephen Weatherly,DE,MIN,1,14,0.33,2019,8
Ronald Blair,DE,SFO,1,36,0.52,2019,8
Marqui Christian,S,LAR,1,59,0.74,2019,8
Tony McRae,CB,CIN,1,58,0.97,2019,8
Trevon Coley,DT,IND,1,5,0.07,2019,8
Brennan Scarlett,LB,HOU,1,46,0.84,2019,8
Kyle Peko,DT,BUF,1,25,0.34,2019,8
Branden Jackson,DE,SEA,1,36,0.47,2019,8
Andrew Adams,S,TAM,1,58,0.95,2019,8
Reggie Gilbert,LB,TEN,1,23,0.28,2019,8
Brian Poole,S,NYJ,1,47,0.63,2019,8
Cory Littleton,LB,LAR,1,80,1.0,2019,8
Morgan Fox,DE,LAR,1,22,0.28,2019,8
Myles Garrett,DE,CLE,1,56,0.81,2019,8
Jonathan Allen,DE,WAS,1,57,0.79,2019,8
Solomon Thomas,DE,SFO,1,32,0.46,2019,8
Malik Hooker,S,IND,1,62,0.85,2019,8
Jamal Adams,S,NYJ,1,74,0.99,2019,8
Marshon Lattimore,CB,NOR,1,49,1.0,2019,8
Jabrill Peppers,S,NYG,1,62,0.98,2019,8
Derek Barnett,DE,PHI,1,50,0.83,2019,8
Zach Cunningham,LB,HOU,1,51,0.93,2019,8
Sidney Jones,CB,PHI,1,43,0.72,2019,8
Takkarist McKinley,LB,ATL,1,47,0.76,2019,8
Taco Charlton,DE,MIA,1,28,0.38,2019,8
Haason Reddick,LB,ARI,1,34,0.46,2019,8
Charles Harris,DE,MIA,1,24,0.32,2019,8
Jarrad Davis,LB,DET,1,66,0.89,2019,8
T.J. Watt,LB,PIT,1,53,0.93,2019,8
Gareon Conley,CB,HOU,1,54,0.98,2019,8
Kevin King,CB,GNB,1,59,1.0,2019,8
Brandon Wilson,S,CIN,1,17,0.28,2019,8
Tre'Davious White,CB,BUF,1,73,1.0,2019,8
Matt Milano,LB,BUF,1,73,1.0,2019,8
Davon Godchaux,DT,MIA,1,46,0.62,2019,8
Raekwon McMillan,LB,MIA,1,48,0.65,2019,8
Marcus Maye,S,NYJ,1,72,0.96,2019,8
Austin Calitro,LB,JAX,1,48,0.83,2019,8
Harvey Langi,LB,NYJ,1,3,0.04,2019,8
Deatrich Wise,DE,NWE,1,17,0.27,2019,8
Ryan Glasgow,DT,CIN,1,13,0.22,2019,8
Jordan Willis,LB,NYJ,1,24,0.32,2019,8
Larry Ogunjobi,DT,CLE,1,54,0.78,2019,8
Cameron Sutton,CB,PIT,1,19,0.33,2019,8
Nate Hairston,CB,NYJ,1,60,0.8,2019,8
Anthony Walker,LB,IND,1,56,0.77,2019,8
Grover Stewart,DT,IND,1,49,0.67,2019,8
Tarell Basham,DE,NYJ,1,29,0.39,2019,8
Dawuane Smoot,DE,JAX,1,23,0.4,2019,8
Dylan Cole,LB,HOU,1,12,0.22,2019,8
Carlos Watkins,DT,HOU,1,17,0.31,2019,8
Jayon Brown,LB,TEN,1,79,0.98,2019,8
DeMarcus Walker,DE,DEN,1,16,0.25,2019,8
Isaac Rochell,DE,LAC,1,24,0.3,2019,8
Desmond King,CB,LAC,1,57,0.71,2019,8
Rayshawn Jenkins,S,LAC,1,80,1.0,2019,8
Tanoh Kpassagnon,DE,KAN,1,50,0.75,2019,8
Treyvon Hester,DT,WAS,1,11,0.15,2019,8
Rasul Douglas,CB,PHI,1,6,0.1,2019,8
Nathan Gerry,LB,PHI,1,59,0.98,2019,8
Dalvin Tomlinson,DT,NYG,1,34,0.54,2019,8
Fabian Moreau,CB,WAS,1,66,0.92,2019,8
Ryan Anderson,LB,WAS,1,27,0.38,2019,8
Eddie Jackson,S,CHI,1,45,1.0,2019,8
Montravius Adams,DT,GNB,1,14,0.24,2019,8
Ifeadi Odenigbo,DE,MIN,1,7,0.17,2019,8
Jaleel Johnson,DT,MIN,1,14,0.33,2019,8
Eric Wilson,LB,MIN,1,1,0.02,2019,8
Ben Gedeon,LB,MIN,1,17,0.4,2019,8
Damontae Kazee,S,ATL,1,47,0.76,2019,8
Duke Riley,LB,PHI,1,4,0.07,2019,8
Al-Quadin Muhammad,DE,IND,1,23,0.32,2019,8
Marcus Williams,S,NOR,1,49,1.0,2019,8
Trey Hendrickson,DE,NOR,1,15,0.31,2019,8
D.J. Jones,DT,SFO,1,40,0.56,2019,8
Budda Baker,S,ARI,1,74,1.0,2019,8
Samson Ebukam,LB,LAR,1,60,0.75,2019,8
Tanzel Smart,DT,LAR,1,19,0.24,2019,8
Tedric Thompson,S,SEA,1,76,1.0,2019,8
Shaquill Griffin,CB,SEA,1,75,0.99,2019,8
Torry McTyer,CB,CIN,1,2,0.03,2019,8
Adam Butler,DT,NWE,1,30,0.48,2019,8
Kenny Moore,CB,IND,1,71,0.97,2019,8
Josh Tupou,DT,CIN,1,15,0.25,2019,8
Michael Davis,CB,LAC,1,80,1.0,2019,8
Nicholas Morrow,LB,OAK,1,79,1.0,2019,8
Breon Borders,CB,JAX,1,13,0.22,2019,8
Jamal Perry,CB,MIA,1,39,0.53,2019,8
Isaiah Irving,LB,CHI,1,1,0.02,2019,8
Devaroe Lawrence,DT,CLE,1,14,0.2,2019,8
Ryan Lewis,CB,MIA,1,55,0.74,2019,8
Rashaad Coward,DT,CHI,1,80,80.0,2019,8
Minkah Fitzpatrick,S,PIT,1,57,1.0,2019,8
Arden Key,DE,OAK,1,26,0.33,2019,8
Daron Payne,DT,WAS,1,61,0.85,2019,8
Roquan Smith,LB,CHI,1,40,0.89,2019,8
Sam Hubbard,DE,CIN,1,48,0.8,2019,8
Denzel Ward,CB,CLE,1,68,0.99,2019,8
Marcus Davenport,DE,NOR,1,26,0.53,2019,8
Carlton Davis,CB,TAM,1,57,0.93,2019,8
Ronnie Harrison,S,JAX,1,51,0.88,2019,8
Justin Reid,S,HOU,1,55,1.0,2019,8
Vita Vea,DT,TAM,1,31,0.51,2019,8
Rashaan Evans,LB,TEN,1,67,0.83,2019,8
Taven Bryan,DT,JAX,1,37,0.64,2019,8
Harold Landry,LB,TEN,1,67,0.83,2019,8
Isaiah Oliver,CB,ATL,1,57,0.92,2019,8
Jaire Alexander,CB,GNB,1,59,1.0,2019,8
Lorenzo Carter,LB,NYG,1,56,0.89,2019,8
Josey Jewell,LB,DEN,1,12,0.19,2019,8
Tremaine Edmunds,LB,BUF,1,73,1.0,2019,8
Da'Shawn Hand,DT,DET,1,40,0.54,2019,8
Tim Settle,DT,WAS,1,13,0.18,2019,8
Jerome Baker,LB,MIA,1,74,1.0,2019,8
Rasheem Green,DE,SEA,1,39,0.51,2019,8
Derrick Nnadi,DT,KAN,1,46,0.69,2019,8
Kyzir White,LB,LAC,1,23,0.29,2019,8
Josh Sweat,DE,PHI,1,20,0.33,2019,8
Terrell Edmunds,S,PIT,1,57,1.0,2019,8
R.J. McIntosh,DT,NYG,1,5,0.08,2019,8
D.J. Reed,CB,SFO,1,14,0.2,2019,8
Marquis Haynes,LB,CAR,1,25,0.37,2019,8
Poona Ford,DT,SEA,1,32,0.42,2019,8
Darius Leonard,LB,IND,1,73,1.0,2019,8
Steven Parker,S,MIA,1,7,0.09,2019,8
Andrew Brown,DE,CIN,1,26,0.43,2019,8
Chad Thomas,DE,CLE,1,17,0.25,2019,8
Duke Dawson,CB,DEN,1,52,0.81,2019,8
B.J. Hill,DT,NYG,1,28,0.44,2019,8
Jordan Whitehead,S,TAM,1,55,0.9,2019,8
Brandon Facyson,CB,LAC,1,2,0.03,2019,8
Folorunso Fatukasi,DT,NYJ,1,40,0.53,2019,8
Taron Johnson,CB,BUF,1,27,0.37,2019,8
J.C. Jackson,CB,NWE,1,33,0.53,2019,8
P.J. Hall,DT,OAK,1,48,0.61,2019,8
Davontae Harris,CB,DEN,1,64,1.0,2019,8
Shaun Dion Hamilton,LB,WAS,1,23,0.32,2019,8
Uchenna Nwosu,LB,LAC,1,16,0.2,2019,8
Donte Jackson,CB,CAR,1,47,0.69,2019,8
Christian Wilkins,DT,MIA,1,43,0.58,2019,8
Fred Warner,LB,SFO,1,54,0.78,2019,8
Cornell Armstrong,CB,HOU,1,11,0.2,2019,8
Keion Crossen,CB,HOU,1,23,0.42,2019,8
Ja'Whaun Bentley,LB,NWE,1,9,0.15,2019,8
Jessie Bates,S,CIN,1,60,1.0,2019,8
Genard Avery,LB,CLE,1,3,0.04,2019,8
Simeon Thomas,CB,WAS,1,6,0.08,2019,8
Olasunkanmi Adeniyi,DE,PIT,1,4,0.07,2019,8
Maurice Hurst,DT,OAK,1,28,0.35,2019,8
Troy Apke,S,WAS,1,72,1.0,2019,8
Bilal Nichols,DT,CHI,1,23,0.51,2019,8
Tracy Walker,S,DET,1,42,0.57,2019,8
Jalyn Holmes,DT,MIN,1,4,0.1,2019,8
Foyesade Oluokun,LB,ATL,1,7,0.11,2019,8
Jermaine Carter,LB,CAR,1,22,0.32,2019,8
Marcell Harris,S,SFO,1,14,0.2,2019,8
Tarvarius Moore,S,SFO,1,14,0.2,2019,8
Sebastian Joseph-Day,DT,LAR,1,21,0.26,2019,8
Ogbonnia Okoronkwo,LB,LAR,1,29,0.36,2019,8
Jacob Martin,LB,HOU,1,10,0.18,2019,8
Levi Wallace,CB,BUF,1,45,0.62,2019,8
John Atkins,DT,DET,1,21,0.28,2019,8
Trent Harris,DE,MIA,1,23,0.31,2019,8
Daniel Ekuale,DT,CLE,1,13,0.19,2019,8
George Odum,DB,IND,1,35,0.48,2019,8
Tre Herndon,CB,JAX,1,58,1.0,2019,8
Trey Marshall,CB,DEN,1,3,0.05,2019,8
Ben Niemann,LB,KAN,1,13,0.19,2019,8
Charvarius Ward,CB,KAN,1,67,1.0,2019,8
Jeremy Reaves,S,WAS,1,10,0.14,2019,8
Chandon Sullivan,CB,GNB,1,35,0.59,2019,8
Grant Haley,CB,NYG,1,48,0.76,2019,8
Abdullah Anderson,DT,CHI,1,1,0.02,2019,8
Tyler Lancaster,DT,GNB,1,11,0.19,2019,8
Chris Lammons,CB,MIA,1,12,0.16,2019,8
Bruce Hector,DT,PHI,1,30,0.5,2019,8
Emmanuel Moseley,CB,SFO,1,54,0.78,2019,8
Mike Ford,CB,DET,1,45,0.61,2019,8
Darious Williams,CB,LAR,1,24,0.3,2019,8
Alexander Johnson,LB,DEN,1,58,0.91,2019,8
Sam Eguavoen,LB,MIA,1,58,0.78,2019,8
Nick Bosa,DE,SFO,1,41,0.59,2019,8
Quinnen Williams,DT,NYJ,1,45,0.6,2019,8
Josh Allen,DE,JAX,1,26,0.45,2019,8
Ed Oliver,DT,BUF,1,37,0.51,2019,8
Greedy Williams,CB,CLE,1,67,0.97,2019,8
Devin White,LB,TAM,1,50,0.82,2019,8
Clelin Ferrell,DE,OAK,1,50,0.63,2019,8
Jeffery Simmons,DT,TEN,1,33,0.41,2019,8
Deandre Baker,CB,NYG,1,62,0.98,2019,8
Rashan Gary,DT,GNB,1,14,0.24,2019,8
Dexter Lawrence,DT,NYG,1,39,0.62,2019,8
Dre'Mont Jones,DT,DEN,1,19,0.3,2019,8
Montez Sweat,DE,WAS,1,43,0.6,2019,8
Deionte Thompson,S,ARI,1,32,0.43,2019,8
Jerry Tillery,DT,LAC,1,42,0.53,2019,8
Byron Murphy,CB,ARI,1,74,1.0,2019,8
Brian Burns,DE,CAR,1,23,0.34,2019,8
Oshane Ximines,LB,NYG,1,28,0.44,2019,8
Devin Bush,LB,PIT,1,57,1.0,2019,8
Taylor Rapp,S,LAR,1,80,1.0,2019,8
Julian Love,CB,NYG,1,2,0.03,2019,8
Trayvon Mullen,CB,OAK,1,59,0.75,2019,8
Mack Wilson,LB,CLE,1,62,0.9,2019,8
Juan Thornhill,S,KAN,1,66,0.99,2019,8
Chase Winovich,DE,NWE,1,16,0.26,2019,8
Isaiah Buggs,DT,PIT,1,13,0.23,2019,8
T.J. Edwards,LB,PHI,1,14,0.23,2019,8
Charles Omenihu,DE,HOU,1,22,0.4,2019,8
Germaine Pratt,LB,CIN,1,15,0.25,2019,8
Dre Greenlaw,LB,SFO,1,29,0.42,2019,8
John Cominsky,DE,ATL,1,2,0.03,2019,8
Albert Huggins,DT,PHI,1,9,0.15,2019,8
Azeez Al-Shaair,LB,SFO,1,14,0.2,2019,8
Natrez Patrick,LB,LAR,1,1,0.01,2019,8
Jahlani Tavai,LB,DET,1,36,0.49,2019,8
Mike Edwards,S,TAM,1,1,0.02,2019,8
Lonnie Johnson,CB,HOU,1,32,0.58,2019,8
Darnell Savage,S,GNB,1,59,1.0,2019,8
Khari Willis,S,IND,1,22,0.3,2019,8
Blake Cashman,LB,NYJ,1,72,0.96,2019,8
Ken Webster,CB,MIA,1,19,0.26,2019,8
Drue Tranquill,LB,LAC,1,38,0.48,2019,8
Justin Hollins,LB,DEN,1,2,0.03,2019,8
Keisean Nixon,CB,OAK,1,1,0.01,2019,8
Ben Banogu,DE,IND,1,36,0.49,2019,8
L.J. Collier,LB,SEA,1,14,0.18,2019,8
Rock Ya-Sin,CB,IND,1,73,1.0,2019,8
Kingsley Keke,DT,GNB,1,2,0.03,2019,8
Cody Barton,LB,SEA,1,5,0.07,2019,8
Marquise Blair,S,SEA,1,65,0.86,2019,8
Nik Needham,CB,MIA,1,50,0.68,2019,8
Khalen Saunders,DT,KAN,1,45,0.67,2019,8
Andrew Wingard,S,JAX,1,7,0.12,2019,8
Jamel Dean,CB,TAM,1,1,0.02,2019,8
Amani Hooker,S,TEN,1,31,0.38,2019,8
Anthony Nelson,DE,TAM,1,15,0.25,2019,8
Sean Murphy-Bunting,CB,TAM,1,28,0.46,2019,8
C.J. Gardner-Johnson,CB,NOR,1,48,0.98,2019,8
Kendall Sheffield,CB,ATL,1,49,0.79,2019,8
Malik Reed,LB,DEN,1,56,0.88,2019,8
Bobby Okereke,LB,IND,1,38,0.52,2019,8
Will Harris,S,DET,1,61,0.82,2019,8
Darryl Johnson,DE,BUF,1,25,0.34,2019,8
Renell Wren,DT,CIN,1,6,0.1,2019,8
Marvell Tell,S,IND,1,37,0.51,2019,8
Rashad Fenton,DB,KAN,1,20,0.3,2019,8
Maxx Crosby,DE,OAK,1,70,0.89,2019,8
Jimmy Moreland,CB,WAS,1,28,0.39,2019,8
Cole Holcomb,LB,WAS,1,49,0.68,2019,8
Kyle Phillips,DT,NYJ,1,45,0.6,2019,8
Joe Giles-Harris,LB,JAX,1,3,0.05,2019,8
Shy Tuttle,DT,NOR,1,21,0.43,2019,8
Troy Reeder,LB,LAR,1,10,0.13,2019,8
Roderic Teamer,S,LAC,1,80,1.0,2019,8
Anthony Rush,DT,PHI,1,11,0.18,2019,8
Isaiah Mack,DT,TEN,1,12,0.15,2019,8
Jalen Thompson,S,ARI,1,42,0.57,2019,8
C.J. Moore,CB,DET,1,23,0.31,2019,8
Patrick Peterson,CB,ARI,1,70,0.99,2019,9
Prince Amukamara,CB,CHI,1,84,1.0,2019,9
Cameron Heyward,DE,PIT,1,55,0.79,2019,9
Von Miller,LB,DEN,1,59,0.79,2019,9
Robert Quinn,LB,DAL,1,50,0.7,2019,9
Justin Houston,DE,IND,1,42,0.67,2019,9
Ryan Kerrigan,DE,WAS,1,54,0.87,2019,9
Jimmy Smith,CB,BAL,1,54,0.81,2019,9
Brooks Reed,DE,ARI,1,1,0.01,2019,9
Jabaal Sheard,DE,IND,1,46,0.73,2019,9
Terrell McClain,DT,OAK,1,7,0.1,2019,9
K.J. Wright,LB,SEA,1,72,0.94,2019,9
Buster Skrine,CB,CHI,1,55,0.65,2019,9
Richard Sherman,CB,SFO,1,56,1.0,2019,9
Lawrence Guy,DT,NWE,1,50,0.75,2019,9
Terrell Suggs,LB,ARI,1,54,0.76,2019,9
Mike Adams,S,HOU,1,40,0.61,2019,9
Thomas Davis,LB,LAC,1,50,1.0,2019,9
Johnathan Joseph,CB,HOU,1,40,0.61,2019,9
