Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Bobby Massie,RT,28.058,2017-09-28,NFL,CHI,@,GNB,L 14-35,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.069,2017-10-09,NFL,CHI,,MIN,L 17-20,5,5,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.075,2017-10-15,NFL,CHI,@,BAL,W 27-24,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.082,2017-10-22,NFL,CHI,,CAR,W 17-3,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.089,2017-10-29,NFL,CHI,@,NOR,L 12-20,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.103,2017-11-12,NFL,CHI,,GNB,L 16-23,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.110,2017-11-19,NFL,CHI,,DET,L 24-27,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bobby Massie,RT,28.117,2017-11-26,NFL,CHI,@,PHI,L 3-31,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.124,2017-12-03,NFL,CHI,,SFO,L 14-15,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.131,2017-12-10,NFL,CHI,@,CIN,W 33-7,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.137,2017-12-16,NFL,CHI,@,DET,L 10-20,14,15,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Bobby Massie,RT,28.145,2017-12-24,NFL,CHI,,CLE,W 20-3,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.262,2017-09-10,NFL,PIT,@,CLE,W 21-18,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.269,2017-09-17,NFL,PIT,,MIN,W 26-9,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Tyler Matakevich,LB,24.276,2017-09-24,NFL,PIT,@,CHI,L 17-23,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.283,2017-10-01,NFL,PIT,@,BAL,W 26-9,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.290,2017-10-08,NFL,PIT,,JAX,L 9-30,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.297,2017-10-15,NFL,PIT,@,KAN,W 19-13,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.304,2017-10-22,NFL,PIT,,CIN,W 29-14,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.311,2017-10-29,NFL,PIT,@,DET,W 20-15,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.325,2017-11-12,NFL,PIT,@,IND,W 20-17,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.329,2017-11-16,NFL,PIT,,TEN,W 40-17,10,11,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.339,2017-11-26,NFL,PIT,,GNB,W 31-28,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.347,2017-12-04,NFL,PIT,@,CIN,W 23-20,12,13,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,24.360,2017-12-17,NFL,PIT,,NWE,L 24-27,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,25.003,2017-12-25,NFL,PIT,@,HOU,W 34-6,15,16,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyler Matakevich,LB,25.009,2017-12-31,NFL,PIT,,CLE,W 28-24,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Mathews,LB,25.097,2017-12-31,NFL,NYG,,WAS,W 18-10,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.120,2017-09-10,NFL,ARI,@,DET,L 23-35,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.127,2017-09-17,NFL,ARI,@,IND,W 16-13,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,1,0,1,15,0,2,0,0,0,0,0,0
Tyrann Mathieu,FS,25.135,2017-09-25,NFL,ARI,,DAL,L 17-28,3,3,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.141,2017-10-01,NFL,ARI,,SFO,W 18-15,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,12,0,12,2,1,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,SS,25.148,2017-10-08,NFL,ARI,@,PHI,L 7-34,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.155,2017-10-15,NFL,ARI,,TAM,W 38-33,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.162,2017-10-22,NFL,ARI,@,LAR,L 0-33,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0
Tyrann Mathieu,FS,25.176,2017-11-05,NFL,ARI,@,SFO,W 20-10,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0
Tyrann Mathieu,FS,25.180,2017-11-09,NFL,ARI,,SEA,L 16-22,9,10,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.190,2017-11-19,NFL,ARI,@,HOU,L 21-31,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.197,2017-11-26,NFL,ARI,,JAX,W 27-24,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,1,0,1,1,0,3,0,0,0,0,0,0
Tyrann Mathieu,FS,25.204,2017-12-03,NFL,ARI,,LAR,L 16-32,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.211,2017-12-10,NFL,ARI,,TEN,W 12-7,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0
Tyrann Mathieu,FS,25.218,2017-12-17,NFL,ARI,@,WAS,L 15-20,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.225,2017-12-24,NFL,ARI,,NYG,W 23-0,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0
Tyrann Mathieu,FS,25.232,2017-12-31,NFL,ARI,@,SEA,W 26-24,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,1,5,0,1,0,0,0,0,0,0,0,0,0,0
Chris Matthews ,WR,27.339,2017-09-10,NFL,BAL,@,CIN,W 20-0,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Chris Matthews ,WR,27.346,2017-09-17,NFL,BAL,,CLE,W 24-10,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Matthews ,WR,27.353,2017-09-24,NFL,BAL,@,JAX,L 7-44,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,8,8.00,0,100.0%,8.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Matthews ,WR,27.360,2017-10-01,NFL,BAL,,PIT,L 9-26,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,12,12.00,0,50.0%,6.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Chris Matthews ,WR,28.002,2017-10-08,NFL,BAL,@,OAK,W 30-17,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Chris Matthews ,WR,28.009,2017-10-15,NFL,BAL,,CHI,L 24-27,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,5,5.00,0,33.3%,1.67,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.119,2017-09-10,NFL,GNB,,SEA,W 17-9,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.126,2017-09-17,NFL,GNB,@,ATL,L 23-34,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.5,2,3,5,1,3,0,0,0,0,0,0,0,0,0,0
Clay Matthews,ROLB,31.133,2017-09-24,NFL,GNB,,CIN,W 27-24,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.137,2017-09-28,NFL,GNB,,CHI,W 35-14,4,4,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,3,0,3,0,3,0,0,0,0,0,0,1,0,0,0
Clay Matthews,ROLB,31.147,2017-10-08,NFL,GNB,@,DAL,W 35-31,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,5,0,5,1,0,0,0,0,1,0,0,0,0,0,0
Clay Matthews,ROLB,31.154,2017-10-15,NFL,GNB,@,MIN,L 10-23,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,2,0,0,0,0,1,0,0,1,63,0
Clay Matthews,LOLB,31.161,2017-10-22,NFL,GNB,,NOR,L 17-26,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.176,2017-11-06,NFL,GNB,,DET,L 17-30,8,9,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.182,2017-11-12,NFL,GNB,@,CHI,W 23-16,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0
Clay Matthews,ROLB,31.189,2017-11-19,NFL,GNB,,BAL,L 0-23,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.203,2017-12-03,NFL,GNB,,TAM,W 26-20,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,3.0,5,2,7,1,4,0,0,0,0,0,0,0,0,0,0
Clay Matthews,ROLB,31.210,2017-12-10,NFL,GNB,@,CLE,W 27-21,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.217,2017-12-17,NFL,GNB,@,CAR,L 24-31,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0
Clay Matthews,LOLB,31.231,2017-12-31,NFL,GNB,@,DET,L 11-35,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.211,2017-09-10,NFL,ATL,@,CHI,W 23-17,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.218,2017-09-17,NFL,ATL,,GNB,W 34-23,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.225,2017-09-24,NFL,ATL,@,DET,W 30-26,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jake Matthews,LT,25.232,2017-10-01,NFL,ATL,,BUF,L 17-23,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,1,0,0
Jake Matthews,LT,25.246,2017-10-15,NFL,ATL,,MIA,L 17-20,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.253,2017-10-22,NFL,ATL,@,NWE,L 7-23,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.260,2017-10-29,NFL,ATL,@,NYJ,W 25-20,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.267,2017-11-05,NFL,ATL,@,CAR,L 17-20,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.274,2017-11-12,NFL,ATL,,DAL,W 27-7,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.282,2017-11-20,NFL,ATL,@,SEA,W 34-31,10,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.288,2017-11-26,NFL,ATL,,TAM,W 34-20,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.295,2017-12-03,NFL,ATL,,MIN,L 9-14,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.299,2017-12-07,NFL,ATL,,NOR,W 20-17,13,14,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.310,2017-12-18,NFL,ATL,@,TAM,W 24-21,14,15,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.316,2017-12-24,NFL,ATL,@,NOR,L 13-23,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jake Matthews,LT,25.323,2017-12-31,NFL,ATL,,CAR,W 22-10,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,WR,25.056,2017-09-10,NFL,BUF,,NYJ,W 21-12,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,61,30.50,0,66.7%,20.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,WR,25.063,2017-09-17,NFL,BUF,@,CAR,L 3-9,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,3,30,10.00,0,100.0%,10.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,WR,25.070,2017-09-24,NFL,BUF,,DEN,W 26-16,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,5,3,61,20.33,0,60.0%,12.20,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,WR,25.098,2017-10-22,NFL,BUF,,TAM,W 30-27,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,3,2,10,5.00,0,66.7%,3.33,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,WR,25.105,2017-10-29,NFL,BUF,,OAK,W 34-14,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,4,3,21,7.00,0,75.0%,5.25,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
Jordan Matthews,WR,25.109,2017-11-02,NFL,BUF,@,NYJ,L 21-34,8,9,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,8,6,46,7.67,0,75.0%,5.75,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Jordan Matthews,WR,25.119,2017-11-12,NFL,BUF,,NOR,L 10-47,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,14,14.00,0,50.0%,7.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
