Player,Team,Season,Date,Status,Opp,Injury,Week
Russell Bodine,DET,2020,2021-01-03,Injured Reserve,MIN,,17
Jamie Collins,DET,2020,2021-01-03,Questionable,MIN,Neck,17
Jashon Cornell,DET,2020,2021-01-03,Injured Reserve,MIN,,17
Tyrell Crosby,DET,2020,2021-01-03,Out,MIN,Ankle,17
Joe Dahl,DET,2020,2021-01-03,Out,MIN,Back,17
Trey Flowers,DET,2020,2021-01-03,Injured Reserve,MIN,,17
Kenny Golladay,DET,2020,2021-01-03,Out,MIN,Hip,17
Tony McRae,DET,2020,2021-01-03,Injured Reserve,MIN,,17
Jeff Okudah,DET,2020,2021-01-03,Injured Reserve,MIN,,17
Frank Ragnow,DET,2020,2021-01-03,Questionable,MIN,Throat,17
Danny Shelton,DET,2020,2021-01-03,Injured Reserve,MIN,,17
Matthew Stafford,DET,2020,2021-01-03,Questionable,MIN, Thumb,17
Desmond Trufant,DET,2020,2021-01-03,Injured Reserve,MIN,,17
Montravius Adams,GNB,2020,2020-09-13,Doubtful,MIN,Toe,1
Kabion Ento,GNB,2020,2020-09-13,Injured Reserve,MIN,,1
Devin Funchess,GNB,2020,2020-09-13,Injured Reserve,MIN,,1
Raven Greene,GNB,2020,2020-09-13,Questionable,MIN,Quadricep,1
Kamal Martin,GNB,2020,2020-09-13,Injured Reserve,MIN,,1
Randy Ramsey,GNB,2020,2020-09-13,Out,MIN,Groin,1
Simon Stepaniak,GNB,2020,2020-09-13,Injured Reserve,MIN,,1
Patrick Taylor,GNB,2020,2020-09-13,Injured Reserve,MIN,,1
Billy Turner,GNB,2020,2020-09-13,Doubtful,MIN,Knee,1
Montravius Adams,GNB,2020,2020-09-20,Questionable,DET,Toe,2
Kenny Clark,GNB,2020,2020-09-20,Out,DET,Groin,2
Josiah Deguara,GNB,2020,2020-09-20,Questionable,DET,Shin,2
Kabion Ento,GNB,2020,2020-09-20,Injured Reserve,DET,,2
Devin Funchess,GNB,2020,2020-09-20,Injured Reserve,DET,,2
Raven Greene,GNB,2020,2020-09-20,Questionable,DET,Quadricep,2
Kamal Martin,GNB,2020,2020-09-20,Injured Reserve,DET,,2
Lucas Patrick,GNB,2020,2020-09-20,Questionable,DET,Shoulder,2
Randy Ramsey,GNB,2020,2020-09-20,Out,DET,Groin,2
Equanimeous St. Brown,GNB,2020,2020-09-20,Out,DET,Knee,2
Simon Stepaniak,GNB,2020,2020-09-20,Injured Reserve,DET,,2
Lane Taylor,GNB,2020,2020-09-20,Out,DET,Knee,2
Patrick Taylor,GNB,2020,2020-09-20,Injured Reserve,DET,,2
Billy Turner,GNB,2020,2020-09-20,Questionable,DET,Knee,2
Davante Adams,GNB,2020,2020-09-27,Doubtful,NOR,Hamstring,3
Kenny Clark,GNB,2020,2020-09-27,Questionable,NOR,Groin,3
Josiah Deguara,GNB,2020,2020-09-27,Doubtful,NOR,Ankle,3
Kabion Ento,GNB,2020,2020-09-27,Injured Reserve,NOR,,3
Devin Funchess,GNB,2020,2020-09-27,Injured Reserve,NOR,,3
Elgton Jenkins,GNB,2020,2020-09-27,Questionable,NOR,Back,3
Kamal Martin,GNB,2020,2020-09-27,Injured Reserve,NOR,,3
Randy Ramsey,GNB,2020,2020-09-27,Doubtful,NOR,Groin,3
Darnell Savage,GNB,2020,2020-09-27,Questionable,NOR,Groin,3
Simon Stepaniak,GNB,2020,2020-09-27,Injured Reserve,NOR,,3
Patrick Taylor,GNB,2020,2020-09-27,Injured Reserve,NOR,,3
Davante Adams,GNB,2020,2020-10-05,Questionable,ATL,Hamstring,4
Jaire Alexander,GNB,2020,2020-10-05,Questionable,ATL,Hand,4
Kenny Clark,GNB,2020,2020-10-05,Questionable,ATL,Groin,4
Josiah Deguara,GNB,2020,2020-10-05,Questionable,ATL,Ankle,4
Kabion Ento,GNB,2020,2020-10-05,Injured Reserve,ATL,,4
Tyler Ervin,GNB,2020,2020-10-05,Questionable,ATL,Wrist,4
Devin Funchess,GNB,2020,2020-10-05,Injured Reserve,ATL,,4
Rashan Gary,GNB,2020,2020-10-05,Questionable,ATL,Ankle,4
Christian Kirksey,GNB,2020,2020-10-05,Out,ATL,Pectoral,4
Allen Lazard,GNB,2020,2020-10-05,Out,ATL,Core,4
Marcedes Lewis,GNB,2020,2020-10-05,Doubtful,ATL,Knee,4
Corey Linsley,GNB,2020,2020-10-05,Questionable,ATL,Groin,4
Kamal Martin,GNB,2020,2020-10-05,Injured Reserve,ATL,,4
JK Scott,GNB,2020,2020-10-05,Questionable,ATL,Illness,4
Za'Darius Smith,GNB,2020,2020-10-05,Questionable,ATL,Ankle,4
Simon Stepaniak,GNB,2020,2020-10-05,Injured Reserve,ATL,,4
Patrick Taylor,GNB,2020,2020-10-05,Injured Reserve,ATL,,4
Montravius Adams,GNB,2020,2020-10-18,Questionable,TAM,Neck,6
Josiah Deguara,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Kabion Ento,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Tyler Ervin,GNB,2020,2020-10-18,Out,TAM,Wrist,6
Devin Funchess,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Rashan Gary,GNB,2020,2020-10-18,Questionable,TAM,Ankle,6
Kevin King,GNB,2020,2020-10-18,Questionable,TAM,Quadricep,6
Christian Kirksey,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Allen Lazard,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Kamal Martin,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Za'Darius Smith,GNB,2020,2020-10-18,Questionable,TAM,Ankle,6
Simon Stepaniak,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Patrick Taylor,GNB,2020,2020-10-18,Injured Reserve,TAM,,6
Montravius Adams,GNB,2020,2020-10-25,Questionable,HOU,Foot,7
David Bakhtiari,GNB,2020,2020-10-25,Doubtful,HOU,Chest,7
Josiah Deguara,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Kabion Ento,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Tyler Ervin,GNB,2020,2020-10-25,Out,HOU,Wrist,7
Devin Funchess,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Aaron Jones,GNB,2020,2020-10-25,Questionable,HOU,Calf,7
Kevin King,GNB,2020,2020-10-25,Doubtful,HOU,Quadricep,7
Christian Kirksey,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Tyler Lancaster,GNB,2020,2020-10-25,Out,HOU,Shoulder,7
Allen Lazard,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Corey Linsley,GNB,2020,2020-10-25,Questionable,HOU,Back,7
Kamal Martin,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Parry Nickerson,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Darnell Savage,GNB,2020,2020-10-25,Doubtful,HOU,Quadricep,7
Preston Smith,GNB,2020,2020-10-25,Questionable,HOU,Shoulder,7
Simon Stepaniak,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Patrick Taylor,GNB,2020,2020-10-25,Injured Reserve,HOU,,7
Robert Tonyan,GNB,2020,2020-10-25,Questionable,HOU,Ankle,7
David Bakhtiari,GNB,2020,2020-11-01,Questionable,MIN,Chest,8
Mason Crosby,GNB,2020,2020-11-01,Questionable,MIN, Calf,8
Josiah Deguara,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
Kabion Ento,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
Tyler Ervin,GNB,2020,2020-11-01,Questionable,MIN,Wrist,8
Devin Funchess,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
Raven Greene,GNB,2020,2020-11-01,Questionable,MIN,Abdomen,8
Aaron Jones,GNB,2020,2020-11-01,Out,MIN,Calf,8
Kevin King,GNB,2020,2020-11-01,Out,MIN,Quadricep,8
Christian Kirksey,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
Tyler Lancaster,GNB,2020,2020-11-01,Questionable,MIN,Shoulder,8
Allen Lazard,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
John Lovett,GNB,2020,2020-11-01,Questionable,MIN,Knee,8
Parry Nickerson,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
Darnell Savage,GNB,2020,2020-11-01,Questionable,MIN,Quadricep,8
Simon Stepaniak,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
Patrick Taylor,GNB,2020,2020-11-01,Injured Reserve,MIN,,8
David Bakhtiari,GNB,2020,2020-11-05,Questionable,SFO,Chest,9
Josiah Deguara,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
AJ Dillon,GNB,2020,2020-11-05,C19,SFO,,9
Kabion Ento,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
Devin Funchess,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
Raven Greene,GNB,2020,2020-11-05,Questionable,SFO,Abdomen,9
Aaron Jones,GNB,2020,2020-11-05,Questionable,SFO,Calf,9
Kevin King,GNB,2020,2020-11-05,Out,SFO,Quadricep,9
Christian Kirksey,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
Allen Lazard,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
Jordan Love,GNB,2020,2020-11-05,C19,SFO,,9
Kamal Martin,GNB,2020,2020-11-05,C19,SFO,,9
Parry Nickerson,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
Will Redmond,GNB,2020,2020-11-05,Out,SFO,Shoulder,9
Vernon Scott,GNB,2020,2020-11-05,Out,SFO,Shoulder,9
Simon Stepaniak,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
Patrick Taylor,GNB,2020,2020-11-05,Injured Reserve,SFO,,9
Ricky Wagner,GNB,2020,2020-11-05,Questionable,SFO,Knee,9
Jamaal Williams,GNB,2020,2020-11-05,C19,SFO,,9
Jaire Alexander,GNB,2020,2020-11-15,Doubtful,JAX,Concussion,10
Krys Barnes,GNB,2020,2020-11-15,C19,JAX,,10
Josiah Deguara,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
AJ Dillon,GNB,2020,2020-11-15,C19,JAX,,10
Kabion Ento,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Devin Funchess,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Kevin King,GNB,2020,2020-11-15,Questionable,JAX,Quadricep,10
Christian Kirksey,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Allen Lazard,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Jordan Love,GNB,2020,2020-11-15,C19,JAX,,10
John Lovett,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Kamal Martin,GNB,2020,2020-11-15,C19,JAX,,10
Parry Nickerson,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Will Redmond,GNB,2020,2020-11-15,Questionable,JAX,Shoulder,10
Vernon Scott,GNB,2020,2020-11-15,Questionable,JAX,Shoulder,10
Darrius Shepherd,GNB,2020,2020-11-15,Questionable,JAX,Shoulder,10
Equanimeous St. Brown,GNB,2020,2020-11-15,Questionable,JAX,Knee,10
Simon Stepaniak,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Patrick Taylor,GNB,2020,2020-11-15,Injured Reserve,JAX,,10
Robert Tonyan,GNB,2020,2020-11-15,Questionable,JAX,Ankle,10
Ricky Wagner,GNB,2020,2020-11-15,Questionable,JAX,Knee,10
Jamaal Williams,GNB,2020,2020-11-15,C19,JAX,,10
Montravius Adams,GNB,2020,2020-11-22,Doubtful,IND,Toe,11
Krys Barnes,GNB,2020,2020-11-22,C19,IND,,11
Josiah Deguara,GNB,2020,2020-11-22,Injured Reserve,IND,,11
AJ Dillon,GNB,2020,2020-11-22,C19,IND,,11
Kabion Ento,GNB,2020,2020-11-22,Injured Reserve,IND,,11
Tyler Ervin,GNB,2020,2020-11-22,Out,IND,Wrist,11
Devin Funchess,GNB,2020,2020-11-22,Injured Reserve,IND,,11
Ka'dar Hollman,GNB,2020,2020-11-22,Questionable,IND,Quadricep,11
Kevin King,GNB,2020,2020-11-22,Questionable,IND,Achilles,11
Allen Lazard,GNB,2020,2020-11-22,Questionable,IND,Core,11
John Lovett,GNB,2020,2020-11-22,Injured Reserve,IND,,11
Parry Nickerson,GNB,2020,2020-11-22,Injured Reserve,IND,,11
Will Redmond,GNB,2020,2020-11-22,Questionable,IND,Shoulder,11
JK Scott,GNB,2020,2020-11-22,Questionable,IND,Not Injury Related,11
Darrius Shepherd,GNB,2020,2020-11-22,Questionable,IND,Shoulder,11
Equanimeous St. Brown,GNB,2020,2020-11-22,Questionable,IND,Knee,11
Simon Stepaniak,GNB,2020,2020-11-22,Injured Reserve,IND,,11
Lane Taylor,GNB,2020,2020-11-22,Injured Reserve,IND,,11
Patrick Taylor,GNB,2020,2020-11-22,Injured Reserve,IND,,11
Montravius Adams,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Krys Barnes,GNB,2020,2020-11-29,C19,CHI,,12
James Burgess,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Josiah Deguara,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
AJ Dillon,GNB,2020,2020-11-29,C19,CHI,,12
Kabion Ento,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Tyler Ervin,GNB,2020,2020-11-29,Questionable,CHI,Wrist,12
Devin Funchess,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Josh Jackson,GNB,2020,2020-11-29,Questionable,CHI,Concussion,12
Kevin King,GNB,2020,2020-11-29,Questionable,CHI,Achilles,12
Corey Linsley,GNB,2020,2020-11-29,Questionable,CHI,Back,12
John Lovett,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Parry Nickerson,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Equanimeous St. Brown,GNB,2020,2020-11-29,Questionable,CHI,Knee,12
Simon Stepaniak,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Patrick Taylor,GNB,2020,2020-11-29,Injured Reserve,CHI,,12
Marquez Valdes-Scantling,GNB,2020,2020-11-29,Questionable,CHI,Achilles,12
Montravius Adams,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Krys Barnes,GNB,2020,2020-12-06,Questionable,PHI,Calf,13
James Burgess,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Josiah Deguara,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
AJ Dillon,GNB,2020,2020-12-06,C19,PHI,,13
Kabion Ento,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Tyler Ervin,GNB,2020,2020-12-06,Questionable,PHI,Ribs,13
Devin Funchess,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Corey Linsley,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
John Lovett,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Parry Nickerson,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Za'Darius Smith,GNB,2020,2020-12-06,Questionable,PHI,Ankle,13
Simon Stepaniak,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Patrick Taylor,GNB,2020,2020-12-06,Injured Reserve,PHI,,13
Montravius Adams,GNB,2020,2020-12-13,Injured Reserve,DET,,14
James Burgess,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Josiah Deguara,GNB,2020,2020-12-13,Injured Reserve,DET,,14
AJ Dillon,GNB,2020,2020-12-13,C19,DET,,14
Kabion Ento,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Tyler Ervin,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Devin Funchess,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Corey Linsley,GNB,2020,2020-12-13,Injured Reserve,DET,,14
John Lovett,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Parry Nickerson,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Darnell Savage,GNB,2020,2020-12-13,Questionable,DET,Groin,14
Equanimeous St. Brown,GNB,2020,2020-12-13,Questionable,DET,Knee,14
Simon Stepaniak,GNB,2020,2020-12-13,Out,DET,Knee,14
Jace Sternberger,GNB,2020,2020-12-13,Out,DET,Concussion,14
Malik Taylor,GNB,2020,2020-12-13,Questionable,DET,Hamstring,14
Patrick Taylor,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Billy Winn,GNB,2020,2020-12-13,Injured Reserve,DET,,14
Montravius Adams,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
James Burgess,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Josiah Deguara,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Kabion Ento,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Tyler Ervin,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Devin Funchess,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Corey Linsley,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
John Lovett,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Parry Nickerson,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Simon Stepaniak,GNB,2020,2020-12-19,Out,CAR,Knee,15
Jace Sternberger,GNB,2020,2020-12-19,Out,CAR,Concussion,15
Malik Taylor,GNB,2020,2020-12-19,Questionable,CAR,Hamstring,15
Patrick Taylor,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Billy Winn,GNB,2020,2020-12-19,Injured Reserve,CAR,,15
Montravius Adams,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
James Burgess,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Josiah Deguara,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Kabion Ento,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Tyler Ervin,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Devin Funchess,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Corey Linsley,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
John Lovett,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Parry Nickerson,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Will Redmond,GNB,2020,2020-12-27,Out,TEN,Concussion,16
Simon Stepaniak,GNB,2020,2020-12-27,Doubtful,TEN,Knee,16
Jace Sternberger,GNB,2020,2020-12-27,Out,TEN,Concussion,16
Patrick Taylor,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Jamaal Williams,GNB,2020,2020-12-27,Doubtful,TEN,Quadricep,16
Billy Winn,GNB,2020,2020-12-27,Injured Reserve,TEN,,16
Montravius Adams,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
David Bakhtiari,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
James Burgess,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Josiah Deguara,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Kabion Ento,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Tyler Ervin,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Devin Funchess,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Kingsley Keke,GNB,2020,2021-01-03,Out,CHI,Concussion,17
John Lovett,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Parry Nickerson,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Simon Stepaniak,GNB,2020,2021-01-03,Questionable,CHI,Knee,17
Patrick Taylor,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Billy Winn,GNB,2020,2021-01-03,Injured Reserve,CHI,,17
Gareon Conley,HOU,2020,2020-09-10,Injured Reserve,KAN,,1
Brandin Cooks,HOU,2020,2020-09-10,Questionable,KAN,Quadricep,1
Isaiah Coulter,HOU,2020,2020-09-10,Injured Reserve,KAN,,1
Cullen Gillaspia,HOU,2020,2020-09-10,Questionable,KAN,Hamstring,1
Jonathan Greenard,HOU,2020,2020-09-10,Questionable,KAN,Ankle,1
Eddie Vanderdoes,HOU,2020,2020-09-10,Injured Reserve,KAN,,1
Gareon Conley,HOU,2020,2020-09-20,Injured Reserve,BAL,,2
Brandin Cooks,HOU,2020,2020-09-20,Questionable,BAL,Quadricep,2
Isaiah Coulter,HOU,2020,2020-09-20,Injured Reserve,BAL,,2
Tytus Howard,HOU,2020,2020-09-20,Questionable,BAL,Ankle,2
Duke Johnson,HOU,2020,2020-09-20,Questionable,BAL,Ankle,2
Peter Kalambayi,HOU,2020,2020-09-20,Questionable,BAL,Hamstring,2
Eddie Vanderdoes,HOU,2020,2020-09-20,Injured Reserve,BAL,,2
Gareon Conley,HOU,2020,2020-09-27,Injured Reserve,PIT,,3
Isaiah Coulter,HOU,2020,2020-09-27,Injured Reserve,PIT,,3
Duke Johnson,HOU,2020,2020-09-27,Questionable,PIT,Ankle,3
Peter Kalambayi,HOU,2020,2020-09-27,Questionable,PIT,Hamstring,3
Kenny Stills,HOU,2020,2020-09-27,Questionable,PIT,Illness,3
Eddie Vanderdoes,HOU,2020,2020-09-27,Injured Reserve,PIT,,3
Gareon Conley,HOU,2020,2020-10-04,Injured Reserve,MIN,,4
Isaiah Coulter,HOU,2020,2020-10-04,Injured Reserve,MIN,,4
Cullen Gillaspia,HOU,2020,2020-10-04,Questionable,MIN,Hamstring,4
Peter Kalambayi,HOU,2020,2020-10-04,Questionable,MIN,Hamstring,4
A.J. Moore,HOU,2020,2020-10-04,Injured Reserve,MIN,,4
Eddie Vanderdoes,HOU,2020,2020-10-04,Injured Reserve,MIN,,4
Jordan Akins,HOU,2020,2020-10-11,Questionable,JAX,Ankle,5
Gareon Conley,HOU,2020,2020-10-11,Injured Reserve,JAX,,5
Isaiah Coulter,HOU,2020,2020-10-11,Injured Reserve,JAX,,5
Keion Crossen,HOU,2020,2020-10-11,Questionable,JAX,Hamstring,5
Buddy Howell,HOU,2020,2020-10-11,Questionable,JAX,Hamstring,5
Peter Kalambayi,HOU,2020,2020-10-11,Questionable,JAX,Hamstring,5
Benardrick McKinney,HOU,2020,2020-10-11,Questionable,JAX,Shoulder,5
A.J. Moore,HOU,2020,2020-10-11,Injured Reserve,JAX,,5
Eddie Vanderdoes,HOU,2020,2020-10-11,Injured Reserve,JAX,,5
Jordan Akins,HOU,2020,2020-10-18,Questionable,TEN,Ankle,6
Cornell Armstrong,HOU,2020,2020-10-18,Questionable,TEN,Knee,6
Gareon Conley,HOU,2020,2020-10-18,Injured Reserve,TEN,,6
Isaiah Coulter,HOU,2020,2020-10-18,Injured Reserve,TEN,,6
Buddy Howell,HOU,2020,2020-10-18,Questionable,TEN,Hamstring,6
Peter Kalambayi,HOU,2020,2020-10-18,Questionable,TEN,Hamstring,6
Benardrick McKinney,HOU,2020,2020-10-18,Injured Reserve,TEN,,6
A.J. Moore,HOU,2020,2020-10-18,Injured Reserve,TEN,,6
Eddie Vanderdoes,HOU,2020,2020-10-18,Injured Reserve,TEN,,6
Jordan Akins,HOU,2020,2020-10-25,Questionable,GNB,Ankle,7
Gareon Conley,HOU,2020,2020-10-25,Injured Reserve,GNB,,7
Isaiah Coulter,HOU,2020,2020-10-25,Injured Reserve,GNB,,7
P.J. Hall,HOU,2020,2020-10-25,Questionable,GNB,Illness,7
Peter Kalambayi,HOU,2020,2020-10-25,Questionable,GNB,Hamstring,7
Benardrick McKinney,HOU,2020,2020-10-25,Injured Reserve,GNB,,7
A.J. Moore,HOU,2020,2020-10-25,Injured Reserve,GNB,,7
Eddie Vanderdoes,HOU,2020,2020-10-25,Injured Reserve,GNB,,7
Dylan Cole,HOU,2020,2020-11-08,C19,JAX,,9
Gareon Conley,HOU,2020,2020-11-08,Injured Reserve,JAX,,9
Isaiah Coulter,HOU,2020,2020-11-08,Injured Reserve,JAX,,9
Kyle Emanuel,HOU,2020,2020-11-08,Out,JAX,Concussion,9
Jacob Martin,HOU,2020,2020-11-08,C19,JAX,,9
Benardrick McKinney,HOU,2020,2020-11-08,Injured Reserve,JAX,,9
Whitney Mercilus,HOU,2020,2020-11-08,C19,JAX,,9
A.J. Moore,HOU,2020,2020-11-08,Injured Reserve,JAX,,9
Bradley Roby,HOU,2020,2020-11-08,Out,JAX,Not Injury Related,9
Max Scharping,HOU,2020,2020-11-08,C19,JAX,,9
Eddie Vanderdoes,HOU,2020,2020-11-08,Injured Reserve,JAX,,9
Dylan Cole,HOU,2020,2020-11-15,Questionable,CLE,Back,10
Gareon Conley,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
Duke Ejiofor,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
Kyle Emanuel,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
David Johnson,HOU,2020,2020-11-15,Out,CLE,Concussion,10
Senio Kelemete,HOU,2020,2020-11-15,Out,CLE,Concussion,10
Jacob Martin,HOU,2020,2020-11-15,C19,CLE,,10
Josh McCown,HOU,2020,2020-11-15,Out,CLE,Not Injury Related,10
Benardrick McKinney,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
Whitney Mercilus,HOU,2020,2020-11-15,C19,CLE,,10
A.J. Moore,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
Charles Omenihu,HOU,2020,2020-11-15,Questionable,CLE,Hamstring,10
Brennan Scarlett,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
Max Scharping,HOU,2020,2020-11-15,C19,CLE,,10
Eddie Vanderdoes,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
Kahale Warring,HOU,2020,2020-11-15,Injured Reserve,CLE,,10
Bryan Anger,HOU,2020,2020-11-22,Questionable,NWE, Quadricep,11
Dylan Cole,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Gareon Conley,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Kyle Emanuel,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Cullen Gillaspia,HOU,2020,2020-11-22,Questionable,NWE,Back,11
David Johnson,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Senio Kelemete,HOU,2020,2020-11-22,Questionable,NWE,Concussion,11
Jacob Martin,HOU,2020,2020-11-22,C19,NWE,,11
Benardrick McKinney,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Charles Omenihu,HOU,2020,2020-11-22,Questionable,NWE,Hamstring,11
Brennan Scarlett,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Kenny Stills,HOU,2020,2020-11-22,Questionable,NWE,Back,11
Michael Thomas,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Laremy Tunsil,HOU,2020,2020-11-22,Questionable,NWE,Illness,11
Eddie Vanderdoes,HOU,2020,2020-11-22,Injured Reserve,NWE,,11
Bryan Anger,HOU,2020,2020-11-26,Questionable,DET, Quadricep,12
Randall Cobb,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Dylan Cole,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Gareon Conley,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Kyle Emanuel,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Cullen Gillaspia,HOU,2020,2020-11-26,Out,DET,Back,12
P.J. Hall,HOU,2020,2020-11-26,Injured Reserve,DET,,12
David Johnson,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Josh McCown,HOU,2020,2020-11-26,Out,DET,Illness,12
Benardrick McKinney,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Brennan Scarlett,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Kenny Stills,HOU,2020,2020-11-26,Out,DET,Quadricep,12
Michael Thomas,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Eddie Vanderdoes,HOU,2020,2020-11-26,Injured Reserve,DET,,12
Ross Blacklock,HOU,2020,2020-12-06,Questionable,IND,Illness,13
Randall Cobb,HOU,2020,2020-12-06,Injured Reserve,IND,,13
Gareon Conley,HOU,2020,2020-12-06,Injured Reserve,IND,,13
Kyle Emanuel,HOU,2020,2020-12-06,Injured Reserve,IND,,13
