Player,Pos,Team,Games,Snaps,Snap %,Season,Week
,TE,SEA,1,47,70,2018,2
,WR,BAL,1,1,1,2018,2
,RB,BAL,1,1,1,2018,2
,QB,GNB,1,69,100,2018,3
,RB,WAS,1,32,52,2018,3
,QB,WAS,1,61,100,2018,3
,QB,PIT,1,66,100,2018,3
,TE,NOR,1,45,56,2018,3
,WR,SEA,1,43,62,2018,3
,WR,MIA,1,31,70,2018,3
,WR,PIT,1,4,6,2018,3
,WR,TAM,1,42,58,2018,3
,QB,NOR,1,79,98,2018,3
,QB,NYG,1,62,98,2018,3
,RB,MIA,1,16,36,2018,3
,TE,OAK,1,62,82,2018,3
,QB,BAL,1,72,100,2018,3
,RB,NYG,1,2,3,2018,3
,WR,OAK,1,55,72,2018,3
,WR,ARI,1,48,94,2018,3
,TE,GNB,1,7,10,2018,3
,RB,OAK,1,42,55,2018,3
,QB,ATL,1,68,100,2018,3
,QB,DET,1,73,100,2018,3
,WR,BAL,1,52,72,2018,3
,QB,LAC,1,52,100,2018,3
,WR,SFO,1,52,76,2018,3
,QB,TAM,1,73,100,2018,3
,WR,NOR,1,51,63,2018,3
,QB,NWE,1,48,100,2018,3
,TE,WAS,1,37,61,2018,3
,QB,ARI,1,37,73,2018,3
,WR,DET,1,54,74,2018,3
,TE,ARI,1,17,33,2018,3
,WR,DEN,1,54,79,2018,3
,WR,NYJ,1,1,2,2018,3
,WR,OAK,1,33,43,2018,3
,WR,DEN,1,60,88,2018,3
,TE,GNB,1,64,93,2018,3
,RB,DET,1,26,36,2018,3
,TE,NWE,1,48,100,2018,3
,RB,BUF,1,54,79,2018,3
,WR,PIT,1,62,94,2018,3
,TE,ATL,1,21,31,2018,3
,WR,CIN,1,33,51,2018,3
,QB,TEN,1,9,15,2018,3
,WR,ATL,1,54,79,2018,3
,QB,CAR,1,67,100,2018,3
,WR,CAR,1,44,66,2018,3
,RB,TAM,1,25,34,2018,3
,WR,GNB,1,65,94,2018,3
,TE,MIN,1,64,97,2018,3
,QB,CIN,1,65,100,2018,3
,TE,GNB,1,10,14,2018,3
,RB,PIT,1,5,8,2018,3
,TE,TEN,1,32,52,2018,3
,RB,NYJ,1,34,52,2018,3
,RB,KAN,1,8,11,2018,3
,RB,TEN,1,30,48,2018,3
,TE,JAX,1,11,19,2018,3
,TE,OAK,1,19,25,2018,3
,TE,BUF,1,40,59,2018,3
,WR,OAK,1,2,3,2018,3
,WR,MIN,1,8,12,2018,3
,QB,CLE,1,31,40,2018,3
,TE,LAC,1,33,63,2018,3
,WR,NYJ,1,44,68,2018,3
,WR,PHI,1,45,55,2018,3
,QB,IND,1,58,98,2018,3
,QB,MIA,1,44,100,2018,3
,QB,MIN,1,66,100,2018,3
,QB,SEA,1,69,100,2018,3
,RB,HOU,1,52,76,2018,3
,RB,OAK,1,13,17,2018,3
,WR,ATL,1,59,87,2018,3
,WR,IND,1,59,100,2018,3
,WR,CAR,1,26,39,2018,3
,WR,WAS,1,1,2,2018,3
,WR,DET,1,67,92,2018,3
,TE,NWE,1,17,35,2018,3
,TE,NYG,1,54,86,2018,3
,RB,SFO,1,23,34,2018,3
,WR,TEN,1,31,50,2018,3
,WR,BUF,1,31,46,2018,3
,TE,OAK,1,18,24,2018,3
,QB,DEN,1,68,100,2018,3
,WR,DAL,1,27,46,2018,3
,WR,DAL,1,42,71,2018,3
,WR,NWE,1,48,100,2018,3
,RB,DAL,1,3,5,2018,3
,TE,SFO,1,19,28,2018,3
,WR,NYJ,1,34,52,2018,3
,WR,CHI,1,19,25,2018,3
,TE,KAN,1,71,93,2018,3
,WR,SFO,1,42,62,2018,3
,WR,NYG,1,1,2,2018,3
,WR,HOU,1,68,100,2018,3
,WR,LAR,1,74,96,2018,3
,WR,MIA,1,40,91,2018,3
,WR,NWE,1,19,40,2018,3
,WR,LAC,1,40,77,2018,3
,WR,DAL,1,19,32,2018,3
,WR,DAL,1,9,15,2018,3
,RB,KAN,1,18,24,2018,3
,RB,CIN,1,57,88,2018,3
,RB,DET,1,21,29,2018,3
,RB,WAS,1,25,41,2018,3
,RB,NWE,1,7,15,2018,3
,RB,NOR,1,4,5,2018,3
,TE,PHI,1,81,99,2018,3
,TE,WAS,1,40,66,2018,3
,TE,CHI,1,28,37,2018,3
,TE,CIN,1,42,65,2018,3
,TE,DET,1,37,51,2018,3
,TE,PIT,1,32,48,2018,3
,RB,SFO,1,53,78,2018,3
,TE,DET,1,39,53,2018,3
,RB,MIN,1,38,58,2018,3
,TE,HOU,1,52,76,2018,3
,RB,CHI,1,6,8,2018,3
,TE,KAN,1,25,33,2018,3
,RB,CAR,1,3,4,2018,3
,WR,SEA,1,50,72,2018,3
,RB,NOR,1,12,15,2018,3
,RB,NWE,1,8,17,2018,3
,RB,BUF,1,12,18,2018,3
,QB,JAX,1,57,100,2018,3
,QB,OAK,1,76,100,2018,3
,RB,CLE,1,45,58,2018,3
,WR,KAN,1,4,5,2018,3
,RB,NYJ,1,29,45,2018,3
,WR,KAN,1,67,88,2018,3
,WR,TAM,1,58,79,2018,3
,WR,BUF,1,41,60,2018,3
,WR,LAR,1,74,96,2018,3
,WR,GNB,1,68,99,2018,3
,WR,PHI,1,33,40,2018,3
,WR,JAX,1,48,84,2018,3
,WR,CHI,1,69,92,2018,3
,WR,NYG,1,59,94,2018,3
,WR,CLE,1,66,86,2018,3
,WR,WAS,1,46,75,2018,3
,WR,DET,1,12,16,2018,3
,WR,OAK,1,35,46,2018,3
,WR,HOU,1,3,4,2018,3
,TE,IND,1,52,88,2018,3
,TE,JAX,1,47,82,2018,3
,TE,PIT,1,16,24,2018,3
,TE,CHI,1,63,84,2018,3
,RB,NWE,1,25,52,2018,3
,WR,NYG,1,40,63,2018,3
,QB,SFO,1,67,99,2018,3
,WR,BAL,1,55,76,2018,3
,WR,IND,1,50,85,2018,3
,RB,HOU,1,16,24,2018,3
,WR,NYJ,1,53,82,2018,3
,RB,KAN,1,7,9,2018,3
,WR,MIA,1,10,23,2018,3
,RB,WAS,1,6,10,2018,3
,TE,IND,1,8,14,2018,3
,RB,IND,1,16,27,2018,3
,WR,CHI,1,55,73,2018,3
,WR,BAL,1,40,56,2018,3
,WR,DAL,1,39,66,2018,3
,RB,OAK,1,19,25,2018,3
,WR,MIN,1,66,100,2018,3
,TE,TAM,1,31,42,2018,3
,RB,PIT,1,11,17,2018,3
,WR,TAM,1,5,7,2018,3
,TE,NOR,1,49,60,2018,3
,TE,CLE,1,30,39,2018,3
,TE,NYG,1,16,25,2018,3
,QB,TEN,1,53,85,2018,3
,WR,OAK,1,60,79,2018,3
,WR,MIA,1,33,75,2018,3
,WR,CHI,1,12,16,2018,3
,RB,LAC,1,40,77,2018,3
,RB,LAR,1,64,83,2018,3
,WR,CAR,1,52,78,2018,3
,TE,BAL,1,38,53,2018,3
,RB,ATL,1,53,78,2018,3
,RB,CLE,1,29,38,2018,3
,RB,JAX,1,38,67,2018,3
,RB,SEA,1,8,12,2018,3
,RB,BAL,1,40,56,2018,3
,RB,ARI,1,43,84,2018,3
,RB,LAR,1,13,17,2018,3
,RB,BUF,1,16,24,2018,3
,TE,PIT,1,33,50,2018,3
,TE,CIN,1,21,32,2018,3
,TE,DEN,1,41,60,2018,3
,TE,BAL,1,38,53,2018,3
,TE,TEN,1,13,21,2018,3
,WR,PHI,1,80,98,2018,3
,WR,ATL,1,15,22,2018,3
,WR,SEA,1,61,88,2018,3
,WR,WAS,1,38,62,2018,3
,RB,GNB,1,20,29,2018,3
,WR,NWE,1,45,94,2018,3
,WR,MIN,1,57,86,2018,3
,TE,CAR,1,39,58,2018,3
,TE,MIA,1,14,32,2018,3
,TE,CIN,1,35,54,2018,3
,TE,JAX,1,12,21,2018,3
,WR,KAN,1,49,64,2018,3
,TE,DAL,1,55,93,2018,3
,WR,LAC,1,5,10,2018,3
,RB,CHI,1,1,1,2018,3
,WR,ARI,1,6,12,2018,3
,RB,JAX,1,20,35,2018,3
,TE,DEN,1,1,1,2018,3
,WR,LAC,1,38,73,2018,3
,RB,SFO,1,3,4,2018,3
,TE,NYJ,1,24,37,2018,3
,WR,NOR,1,34,42,2018,3
,RB,DAL,1,3,5,2018,3
,WR,TEN,1,7,11,2018,3
,WR,TAM,1,53,73,2018,3
,WR,MIN,1,58,88,2018,3
,RB,DAL,1,56,95,2018,3
,QB,LAR,1,77,100,2018,3
,WR,WAS,1,48,79,2018,3
,RB,TEN,1,32,52,2018,3
,QB,PHI,1,82,100,2018,3
,WR,NOR,1,76,94,2018,3
,RB,BAL,1,36,50,2018,3
,WR,CIN,1,51,78,2018,3
,RB,DEN,1,26,38,2018,3
,WR,NYG,1,59,94,2018,3
,TE,ATL,1,58,85,2018,3
,RB,CHI,1,46,61,2018,3
,WR,CLE,1,54,70,2018,3
,WR,TEN,1,24,39,2018,3
,QB,DAL,1,59,100,2018,3
,RB,NOR,1,9,11,2018,3
,TE,LAR,1,58,75,2018,3
,WR,HOU,1,68,100,2018,3
,RB,MIA,1,29,66,2018,3
,QB,IND,1,1,2,2018,3
,TE,SEA,1,35,51,2018,3
,WR,BAL,1,22,31,2018,3
,WR,KAN,1,11,14,2018,3
,RB,PHI,1,29,35,2018,3
,WR,MIA,1,9,20,2018,3
,WR,NYJ,1,42,65,2018,3
,WR,CIN,1,6,9,2018,3
,WR,CIN,1,7,11,2018,3
,RB,DEN,1,13,19,2018,3
,RB,LAC,1,8,15,2018,3
,WR,KAN,1,68,89,2018,3
,TE,DAL,1,5,8,2018,3
,WR,IND,1,2,3,2018,3
,TE,CHI,1,5,7,2018,3
,WR,GNB,1,52,75,2018,3
,RB,TAM,1,44,60,2018,3
,RB,JAX,1,1,2,2018,3
,TE,DET,1,6,8,2018,3
,WR,IND,1,40,68,2018,3
,WR,ATL,1,12,18,2018,3
,RB,OAK,1,20,26,2018,3
,WR,WAS,1,9,15,2018,3
,RB,MIN,1,17,26,2018,3
,TE,TAM,1,3,4,2018,3
,TE,PHI,1,31,38,2018,3
,RB,NYG,1,6,10,2018,3
,WR,LAC,1,35,67,2018,3
,TE,TAM,1,48,66,2018,3
,QB,CHI,1,74,99,2018,3
,WR,TEN,1,52,84,2018,3
,WR,CIN,1,31,48,2018,3
,RB,CAR,1,67,100,2018,3
,QB,HOU,1,68,100,2018,3
,TE,CLE,1,62,81,2018,3
,WR,TAM,1,38,52,2018,3
,TE,NYG,1,13,21,2018,3
,QB,KAN,1,75,99,2018,3
,QB,SFO,1,1,1,2018,3
,RB,NOR,1,68,84,2018,3
,RB,NYG,1,16,25,2018,3
,RB,GNB,1,30,43,2018,3
,RB,KAN,1,46,61,2018,3
,WR,TEN,1,32,52,2018,3
,WR,PIT,1,55,83,2018,3
,WR,BUF,1,42,62,2018,3
,WR,LAR,1,75,97,2018,3
,WR,JAX,1,39,68,2018,3
,WR,LAR,1,4,5,2018,3
,RB,PHI,1,45,55,2018,3
,RB,PIT,1,56,85,2018,3
,RB,CHI,1,30,40,2018,3
,TE,DEN,1,35,51,2018,3
,TE,NYJ,1,19,29,2018,3
,TE,LAR,1,21,27,2018,3
,TE,TEN,1,57,92,2018,3
,TE,WAS,1,24,39,2018,3
,RB,LAC,1,18,35,2018,3
,WR,PHI,1,1,1,2018,3
,WR,DET,1,64,88,2018,3
,TE,SFO,1,54,79,2018,3
,TE,TAM,1,16,22,2018,3
,WR,SFO,1,25,37,2018,3
,WR,NOR,1,13,16,2018,3
,WR,CIN,1,29,45,2018,3
,WR,DEN,1,2,3,2018,3
,WR,PIT,1,7,11,2018,3
,TE,DAL,1,12,20,2018,3
,RB,GNB,1,17,25,2018,3
,TE,ATL,1,5,7,2018,3
,RB,CAR,1,17,25,2018,3
,WR,ARI,1,43,84,2018,3
,TE,ARI,1,42,82,2018,3
,TE,LAR,1,2,3,2018,3
,RB,SEA,1,51,74,2018,3
,WR,SEA,1,23,33,2018,3
,TE,BUF,1,25,37,2018,3
,WR,JAX,1,53,93,2018,3
,TE,LAC,1,20,38,2018,3
,WR,KAN,1,1,1,2018,3
,WR,IND,1,6,10,2018,3
,RB,SFO,1,29,43,2018,3
,WR,SFO,1,15,22,2018,3
,QB,NOR,1,5,6,2018,3
,RB,BAL,1,13,18,2018,3
,QB,BAL,1,2,3,2018,3
,QB,ARI,1,13,25,2018,3
,QB,NYJ,1,63,97,2018,3
,QB,CLE,1,46,60,2018,3
,RB,NYG,1,44,70,2018,3
,RB,DEN,1,29,43,2018,3
,RB,CLE,1,5,6,2018,3
,RB,DET,1,32,44,2018,3
,RB,PHI,1,8,10,2018,3
,RB,ATL,1,10,15,2018,3
,WR,DEN,1,53,78,2018,3
,WR,PIT,1,40,61,2018,3
,WR,CHI,1,36,48,2018,3
,WR,ATL,1,42,62,2018,3
,WR,DAL,1,25,42,2018,3
,WR,NOR,1,26,32,2018,3
,WR,SFO,1,25,37,2018,3
,WR,CAR,1,33,49,2018,3
,WR,ARI,1,37,73,2018,3
,TE,BAL,1,27,38,2018,3
,TE,PHI,1,55,67,2018,3
,TE,MIA,1,28,64,2018,3
,WR,CLE,1,69,90,2018,3
,WR,JAX,1,11,19,2018,3
,RB,IND,1,43,73,2018,3
,QB,BUF,1,67,99,2018,3
,RB,CIN,1,7,11,2018,3
,RB,SEA,1,10,14,2018,3
,RB,NWE,1,23,48,2018,3
,TE,CAR,1,52,78,2018,3
,TE,HOU,1,15,22,2018,3
,TE,HOU,1,25,37,2018,3
,WR,BUF,1,22,32,2018,3
,WR,DEN,1,15,22,2018,3
,RB,ARI,1,8,16,2018,3
,RB,IND,1,17,29,2018,3
,RB,DEN,1,11,16,2018,3
,TE,MIA,1,9,20,2018,3
,WR,GNB,1,12,17,2018,3
,WR,BUF,1,14,21,2018,3
,TE,NYJ,1,34,52,2018,3
,WR,CLE,1,1,1,2018,3
,TE,MIN,1,9,14,2018,3
,WR,ATL,1,2,3,2018,3
,WR,CLE,1,1,1,2018,3
,WR,HOU,1,41,60,2018,3
,RB,MIN,1,13,20,2018,3
,RB,TAM,1,3,4,2018,3
,TE,SEA,1,39,57,2018,3
,QB,GNB,1,76,100,2018,4
,QB,PIT,1,62,100,2018,4
,TE,NOR,1,37,52,2018,4
,WR,SEA,1,24,36,2018,4
,QB,NWE,1,4,5,2018,4
,QB,CHI,1,3,5,2018,4
,WR,MIA,1,42,86,2018,4
,WR,PIT,1,5,8,2018,4
,WR,TAM,1,39,62,2018,4
,QB,NOR,1,70,99,2018,4
,QB,NYG,1,62,100,2018,4
,RB,MIA,1,25,51,2018,4
,TE,OAK,1,76,79,2018,4
,QB,BAL,1,76,99,2018,4
,WR,OAK,1,80,83,2018,4
,WR,ARI,1,52,87,2018,4
,RB,BUF,1,36,62,2018,4
,TE,GNB,1,17,22,2018,4
,RB,OAK,1,50,52,2018,4
,QB,ATL,1,70,99,2018,4
,WR,NWE,1,3,4,2018,4
,QB,DET,1,54,100,2018,4
,WR,BAL,1,48,62,2018,4
,QB,LAC,1,68,100,2018,4
,WR,SFO,1,49,80,2018,4
,QB,TAM,1,28,44,2018,4
,WR,NOR,1,38,54,2018,4
,QB,NWE,1,77,95,2018,4
,WR,DET,1,42,78,2018,4
,TE,ARI,1,33,55,2018,4
,WR,DEN,1,51,85,2018,4
,WR,NYJ,1,3,5,2018,4
,WR,DEN,1,54,90,2018,4
,TE,GNB,1,54,71,2018,4
,RB,DET,1,14,26,2018,4
,TE,NWE,1,54,67,2018,4
,RB,BUF,1,22,38,2018,4
,WR,PIT,1,59,95,2018,4
,TE,ATL,1,29,41,2018,4
,WR,CIN,1,69,93,2018,4
,WR,ATL,1,54,76,2018,4
,RB,TAM,1,11,17,2018,4
,TE,MIN,1,60,81,2018,4
,QB,CIN,1,73,99,2018,4
,TE,GNB,1,35,46,2018,4
,TE,TEN,1,25,35,2018,4
,RB,BUF,1,1,2,2018,4
,RB,NYJ,1,36,63,2018,4
,RB,KAN,1,4,5,2018,4
,RB,TEN,1,48,68,2018,4
,TE,JAX,1,28,36,2018,4
,TE,OAK,1,30,31,2018,4
,TE,BUF,1,43,74,2018,4
,WR,OAK,1,4,4,2018,4
,WR,MIN,1,8,11,2018,4
,TE,LAC,1,50,74,2018,4
,WR,NYJ,1,2,4,2018,4
,WR,SEA,1,50,76,2018,4
,WR,PHI,1,9,12,2018,4
,QB,IND,1,91,100,2018,4
,QB,MIA,1,36,73,2018,4
,QB,MIN,1,74,100,2018,4
,QB,MIA,1,13,27,2018,4
,QB,SEA,1,66,100,2018,4
,RB,HOU,1,46,52,2018,4
,RB,OAK,1,6,6,2018,4
,WR,PHI,1,65,83,2018,4
,WR,ATL,1,55,77,2018,4
,WR,IND,1,43,47,2018,4
,WR,LAC,1,5,7,2018,4
,WR,DET,1,50,93,2018,4
,TE,NWE,1,45,56,2018,4
,TE,NYG,1,54,87,2018,4
,RB,SFO,1,14,23,2018,4
,WR,BUF,1,27,47,2018,4
,TE,OAK,1,17,18,2018,4
,QB,DEN,1,60,100,2018,4
,WR,CLE,1,5,6,2018,4
,WR,DAL,1,29,42,2018,4
,WR,NWE,1,18,22,2018,4
,WR,DAL,1,38,55,2018,4
,WR,NWE,1,70,86,2018,4
,RB,DAL,1,6,9,2018,4
,TE,SFO,1,17,28,2018,4
,WR,NYJ,1,48,84,2018,4
,WR,CHI,1,9,15,2018,4
,TE,KAN,1,73,94,2018,4
,WR,SFO,1,37,61,2018,4
,WR,NYG,1,51,82,2018,4
,WR,HOU,1,86,98,2018,4
,WR,LAR,1,55,98,2018,4
,WR,MIA,1,38,78,2018,4
,WR,NWE,1,41,51,2018,4
,WR,LAC,1,57,84,2018,4
,WR,DAL,1,17,25,2018,4
,RB,KAN,1,24,31,2018,4
,RB,CIN,1,44,59,2018,4
,RB,DET,1,25,46,2018,4
,RB,NOR,1,5,7,2018,4
,RB,NWE,1,10,12,2018,4
,TE,PHI,1,76,97,2018,4
,TE,CHI,1,31,51,2018,4
,TE,CIN,1,19,26,2018,4
,TE,DET,1,19,35,2018,4
,TE,PIT,1,39,63,2018,4
,RB,SFO,1,37,61,2018,4
,TE,DET,1,25,46,2018,4
,RB,MIN,1,41,55,2018,4
,TE,HOU,1,59,67,2018,4
,RB,CHI,1,4,7,2018,4
,TE,KAN,1,31,40,2018,4
,WR,SEA,1,15,23,2018,4
,RB,NOR,1,18,25,2018,4
,RB,NWE,1,33,41,2018,4
,RB,BUF,1,4,7,2018,4
,WR,TEN,1,30,42,2018,4
,QB,JAX,1,77,99,2018,4
,QB,OAK,1,92,96,2018,4
,RB,CLE,1,49,59,2018,4
,WR,KAN,1,9,12,2018,4
,RB,NYJ,1,20,35,2018,4
,WR,KAN,1,12,15,2018,4
,WR,TAM,1,57,90,2018,4
,WR,BUF,1,35,60,2018,4
,WR,LAR,1,52,93,2018,4
,WR,GNB,1,76,100,2018,4
,WR,PHI,1,46,59,2018,4
,WR,JAX,1,60,77,2018,4
,WR,CHI,1,53,87,2018,4
,WR,NYG,1,59,95,2018,4
,WR,CLE,1,72,87,2018,4
,WR,DET,1,11,20,2018,4
,WR,OAK,1,40,42,2018,4
,TE,IND,1,77,85,2018,4
,TE,JAX,1,36,46,2018,4
,TE,PIT,1,2,3,2018,4
,TE,CHI,1,45,74,2018,4
,RB,NWE,1,40,49,2018,4
,WR,BAL,1,44,57,2018,4
,WR,IND,1,73,80,2018,4
,RB,HOU,1,40,45,2018,4
,WR,NYJ,1,53,93,2018,4
,RB,KAN,1,3,4,2018,4
,WR,MIA,1,37,76,2018,4
,RB,IND,1,14,15,2018,4
,WR,CHI,1,48,79,2018,4
,WR,BAL,1,39,51,2018,4
,WR,DAL,1,47,68,2018,4
,RB,OAK,1,13,14,2018,4
,WR,MIN,1,73,99,2018,4
,TE,TAM,1,37,59,2018,4
,RB,PIT,1,1,2,2018,4
,TE,NOR,1,43,61,2018,4
,TE,CLE,1,40,48,2018,4
,TE,NYG,1,14,23,2018,4
,WR,OAK,1,30,31,2018,4
,QB,TEN,1,71,100,2018,4
,QB,TAM,1,35,56,2018,4
,WR,OAK,1,80,83,2018,4
,WR,CHI,1,28,46,2018,4
,RB,LAC,1,49,72,2018,4
,WR,HOU,1,28,32,2018,4
,RB,LAR,1,53,95,2018,4
,TE,BAL,1,41,53,2018,4
,RB,ATL,1,40,56,2018,4
,RB,CLE,1,29,35,2018,4
,RB,PHI,1,40,51,2018,4
,RB,JAX,1,48,62,2018,4
,RB,SEA,1,47,71,2018,4
,RB,BAL,1,33,43,2018,4
,RB,ARI,1,55,92,2018,4
,RB,LAR,1,2,4,2018,4
,TE,PIT,1,27,44,2018,4
,TE,CIN,1,20,27,2018,4
,TE,DEN,1,54,90,2018,4
,TE,BAL,1,55,71,2018,4
,TE,TEN,1,3,4,2018,4
,WR,PHI,1,72,92,2018,4
,WR,ATL,1,14,20,2018,4
,WR,SEA,1,62,94,2018,4
,RB,GNB,1,20,26,2018,4
,WR,NWE,1,57,70,2018,4
,WR,MIN,1,63,85,2018,4
,TE,CIN,1,51,69,2018,4
,TE,JAX,1,34,44,2018,4
,WR,KAN,1,73,94,2018,4
,TE,DAL,1,64,93,2018,4
,WR,LAC,1,8,12,2018,4
,RB,CHI,1,7,11,2018,4
,WR,ARI,1,6,10,2018,4
,RB,JAX,1,7,9,2018,4
,TE,DEN,1,15,25,2018,4
,WR,LAC,1,55,81,2018,4
,RB,SFO,1,1,2,2018,4
,TE,NYJ,1,14,25,2018,4
,WR,NOR,1,22,31,2018,4
,RB,DAL,1,13,19,2018,4
,WR,TEN,1,16,23,2018,4
,TE,CHI,1,3,5,2018,4
,WR,TAM,1,49,78,2018,4
,WR,MIN,1,46,62,2018,4
,RB,DAL,1,53,77,2018,4
,QB,LAR,1,55,98,2018,4
,RB,TEN,1,28,39,2018,4
,QB,PHI,1,78,100,2018,4
,WR,NOR,1,66,93,2018,4
,RB,BAL,1,36,47,2018,4
,WR,CIN,1,62,84,2018,4
,RB,DEN,1,21,35,2018,4
,WR,NYG,1,59,95,2018,4
,TE,ATL,1,57,80,2018,4
,RB,CHI,1,33,54,2018,4
,WR,CLE,1,53,64,2018,4
,WR,TEN,1,31,44,2018,4
,QB,DAL,1,69,100,2018,4
,RB,SEA,1,3,5,2018,4
,TE,LAR,1,34,61,2018,4
,WR,HOU,1,27,31,2018,4
,RB,MIA,1,22,45,2018,4
,TE,SEA,1,54,82,2018,4
,WR,BAL,1,33,43,2018,4
,WR,KAN,1,45,58,2018,4
,RB,PHI,1,37,47,2018,4
,WR,MIA,1,31,63,2018,4
,WR,NYJ,1,42,74,2018,4
,WR,CIN,1,11,15,2018,4
,WR,CIN,1,36,49,2018,4
,RB,DEN,1,17,28,2018,4
,RB,LAC,1,11,16,2018,4
,WR,KAN,1,70,90,2018,4
,TE,DAL,1,10,14,2018,4
,WR,IND,1,19,21,2018,4
,TE,CHI,1,12,20,2018,4
,RB,NOR,1,2,3,2018,4
,WR,GNB,1,56,74,2018,4
,TE,MIN,1,23,31,2018,4
,RB,TAM,1,31,49,2018,4
,TE,DET,1,5,9,2018,4
,WR,IND,1,73,80,2018,4
,WR,ATL,1,16,23,2018,4
,RB,OAK,1,34,35,2018,4
,RB,MIN,1,20,27,2018,4
,TE,TAM,1,3,5,2018,4
,TE,PHI,1,8,10,2018,4
,RB,NYG,1,5,8,2018,4
,RB,MIN,1,18,24,2018,4
,WR,LAC,1,46,68,2018,4
,RB,JAX,1,24,31,2018,4
,TE,TAM,1,15,24,2018,4
,QB,CHI,1,59,97,2018,4
,WR,TEN,1,60,85,2018,4
,WR,CIN,1,18,24,2018,4
,QB,HOU,1,86,98,2018,4
,TE,CLE,1,68,82,2018,4
,WR,TAM,1,31,49,2018,4
,QB,KAN,1,78,100,2018,4
,QB,SFO,1,60,98,2018,4
,RB,NOR,1,59,83,2018,4
,RB,NYG,1,9,15,2018,4
,RB,GNB,1,28,37,2018,4
,RB,KAN,1,45,58,2018,4
,WR,TEN,1,45,63,2018,4
,WR,PIT,1,60,97,2018,4
,WR,BUF,1,53,91,2018,4
,WR,LAR,1,53,95,2018,4
,WR,JAX,1,57,73,2018,4
,WR,LAR,1,1,2,2018,4
,RB,IND,1,2,2,2018,4
,RB,PIT,1,49,79,2018,4
,RB,CHI,1,29,48,2018,4
,TE,NYJ,1,28,49,2018,4
,TE,LAR,1,23,41,2018,4
,TE,TEN,1,69,97,2018,4
,RB,LAC,1,23,34,2018,4
,WR,PHI,1,3,4,2018,4
,WR,DET,1,53,98,2018,4
,TE,SFO,1,50,82,2018,4
,TE,TAM,1,19,30,2018,4
,WR,SFO,1,31,51,2018,4
,WR,NOR,1,12,17,2018,4
,WR,CIN,1,4,5,2018,4
,WR,DEN,1,2,3,2018,4
,TE,IND,1,13,14,2018,4
,WR,PIT,1,21,34,2018,4
,TE,DAL,1,27,39,2018,4
,WR,DET,1,3,6,2018,4
,RB,GNB,1,29,38,2018,4
,TE,ATL,1,4,6,2018,4
,WR,ARI,1,51,85,2018,4
,TE,ARI,1,39,65,2018,4
,TE,LAR,1,2,4,2018,4
,WR,SEA,1,43,65,2018,4
,TE,BUF,1,12,21,2018,4
,WR,JAX,1,60,77,2018,4
,TE,LAC,1,13,19,2018,4
,WR,IND,1,46,51,2018,4
,RB,SFO,1,38,62,2018,4
,WR,SFO,1,25,41,2018,4
,QB,NOR,1,15,21,2018,4
,RB,BAL,1,12,16,2018,4
,WR,MIN,1,1,1,2018,4
,QB,BAL,1,9,12,2018,4
,QB,ARI,1,60,100,2018,4
,QB,NYJ,1,56,98,2018,4
,QB,CLE,1,81,98,2018,4
,RB,NYG,1,54,87,2018,4
,RB,TAM,1,20,32,2018,4
,RB,DEN,1,16,27,2018,4
,RB,CLE,1,3,4,2018,4
,RB,DET,1,20,37,2018,4
,RB,PHI,1,1,1,2018,4
,RB,ATL,1,30,42,2018,4
,RB,MIA,1,1,2,2018,4
,WR,DEN,1,42,70,2018,4
,WR,PIT,1,47,76,2018,4
,WR,ATL,1,38,54,2018,4
,WR,DAL,1,40,58,2018,4
,WR,NOR,1,26,37,2018,4
,WR,ARI,1,40,67,2018,4
,TE,BAL,1,26,34,2018,4
,TE,PHI,1,32,41,2018,4
,TE,MIA,1,41,84,2018,4
,RB,MIN,1,4,5,2018,4
,WR,CLE,1,57,69,2018,4
,WR,GNB,1,11,14,2018,4
,WR,JAX,1,29,37,2018,4
,RB,IND,1,63,69,2018,4
,QB,BUF,1,58,100,2018,4
,RB,CIN,1,28,38,2018,4
,RB,SEA,1,16,24,2018,4
,RB,NWE,1,33,41,2018,4
,WR,CHI,1,1,2,2018,4
,TE,HOU,1,27,31,2018,4
,TE,HOU,1,37,42,2018,4
,WR,BUF,1,23,40,2018,4
,WR,DEN,1,6,10,2018,4
,WR,HOU,1,80,91,2018,4
,RB,ARI,1,7,12,2018,4
,RB,IND,1,33,36,2018,4
,RB,DEN,1,24,40,2018,4
,TE,MIA,1,2,4,2018,4
,WR,GNB,1,54,71,2018,4
,WR,BUF,1,20,34,2018,4
,TE,NYJ,1,36,63,2018,4
,TE,MIN,1,9,12,2018,4
,WR,TAM,1,3,5,2018,4
,WR,ATL,1,1,1,2018,4
,WR,CLE,1,2,2,2018,4
,RB,MIN,1,4,5,2018,4
,WR,NYG,1,1,2,2018,4
,TE,SEA,1,8,12,2018,4
,RB,BAL,1,4,5,2018,4
,QB,GNB,1,81,100,2018,5
,RB,WAS,1,13,21,2018,5
,QB,WAS,1,61,98,2018,5
,QB,PIT,1,60,98,2018,5
,TE,NOR,1,36,54,2018,5
,WR,SEA,1,7,12,2018,5
,WR,MIA,1,53,83,2018,5
,QB,NOR,1,63,94,2018,5
,QB,NYG,1,56,100,2018,5
,RB,MIA,1,26,41,2018,5
,TE,OAK,1,48,91,2018,5
,QB,BAL,1,87,100,2018,5
