Player,Pos,Team,Games,Snaps,Snap %,Season,Week
Jimmy Moreland,CB,WAS,1,27,0.55,2020,6
Cole Holcomb,LB,WAS,1,31,0.63,2020,6
Cam Lewis,CB,BUF,1,10,0.14,2020,6
Kyle Phillips,DT,NYJ,1,24,0.43,2020,6
Brandon Rusnak,CB,JAX,1,2,0.04,2020,6
Amani Bledsoe,DE,CIN,1,29,0.46,2020,6
Matt Nelson,DT,DET,1,15,15.0,2020,6
Kevin Givens,DT,SFO,1,29,0.48,2020,6
Isaiah Mack,DT,TEN,1,18,0.25,2020,6
Chase Young,DE,WAS,1,44,0.9,2020,6
Jeff Okudah,CB,DET,1,34,1.0,2020,6
Isaiah Simmons,LB,ARI,1,21,0.24,2020,6
A.J. Epenesa,DE,BUF,1,22,0.3,2020,6
Derrick Brown,DT,CAR,1,47,0.71,2020,6
Javon Kinlaw,DT,SFO,1,41,0.68,2020,6
Kristian Fulton,CB,TEN,1,56,0.78,2020,6
C.J. Henderson,CB,JAX,1,43,0.96,2020,6
Julian Okwara,DE,DET,1,5,0.15,2020,6
A.J. Terrell,CB,ATL,1,57,0.98,2020,6
Neville Gallimore,DT,DAL,1,23,0.37,2020,6
K'Lavon Chaisson,DE,JAX,1,38,0.84,2020,6
Terrell Lewis,DE,LAR,1,9,0.12,2020,6
Jordan Elliott,DT,CLE,1,21,0.32,2020,6
Brandon Jones,S,MIA,1,21,0.3,2020,6
Cameron Dantzler,CB,MIN,1,80,0.98,2020,6
Lamar Jackson,CB,NYJ,1,18,0.32,2020,6
Jeff Gladney,CB,MIN,1,80,0.98,2020,6
Jaylon Johnson,CB,CHI,1,68,1.0,2020,6
DaVon Hamilton,DT,JAX,1,22,0.49,2020,6
Akeem Davis-Gaither,LB,CIN,1,26,0.41,2020,6
Antoine Winfield,S,TAM,1,59,0.94,2020,6
Justin Madubuike,DT,BAL,1,25,0.35,2020,6
Terrell Burgess,S,LAR,1,9,0.12,2020,6
Anfernee Jennings,LB,NWE,1,28,0.43,2020,6
James Lynch,DT,MIN,1,14,0.17,2020,6
Malik Harrison,LB,BAL,1,8,0.11,2020,6
Leki Fotu,DT,ARI,1,38,0.43,2020,6
Larrell Murchison,DT,TEN,1,8,0.11,2020,6
Alex Highsmith,DE,PIT,1,8,0.14,2020,6
Khalid Kareem,DE,CIN,1,25,0.4,2020,6
Kyle Dugger,S,NWE,1,27,0.42,2020,6
Michael Ojemudia,CB,DEN,1,57,1.0,2020,6
Darnay Holmes,CB,NYG,1,3,0.04,2020,6
Cam Brown,LB,NYG,1,5,0.07,2020,6
Benito Jones,DT,MIA,1,8,0.11,2020,6
D.J. Wonnum,DE,MIN,1,36,0.41,2020,6
Ross Blacklock,DT,HOU,1,24,0.32,2020,6
Jonathan Garvin,DE,GNB,1,16,0.25,2020,6
Julian Blackmon,S,IND,1,73,1.0,2020,6
Carter Coughlin,LB,NYG,1,3,0.04,2020,6
Bravvion Roy,DT,CAR,1,17,0.26,2020,6
Patrick Queen,LB,BAL,1,63,0.88,2020,6
Jeremy Chinn,S,CAR,1,63,0.95,2020,6
Kamren Curl,S,WAS,1,2,0.04,2020,6
Krys Barnes,LB,GNB,1,56,0.88,2020,6
Willie Gay,LB,KAN,1,2,0.04,2020,6
Logan Wilson,LB,CIN,1,33,0.52,2020,6
Broderick Washington,DT,BAL,1,20,0.28,2020,6
John Penisini,DT,DET,1,13,0.38,2020,6
Doug Costin,DT,JAX,1,12,0.27,2020,6
Bryce Huff,DE,NYJ,1,14,0.25,2020,6
Harrison Hand,S,MIN,1,39,0.45,2020,6
Troy Pride,CB,CAR,1,27,0.41,2020,6
Shaun Bradley,LB,PHI,1,33,0.43,2020,6
Tae Crowder,LB,NYG,1,62,0.85,2020,6
Mykal Walker,LB,ATL,1,18,0.32,2020,6
Josh Metellus,S,MIN,1,4,0.02,2020,6
Noah Igbinoghene,CB,MIA,1,13,0.18,2020,6
Tershawn Wharton,DE,KAN,1,16,0.3,2020,6
Elijah Riley,CB,PHI,1,2,0.03,2020,6
Reggie Walker,DE,ARI,1,17,0.19,2020,6
Davion Taylor,LB,PHI,1,11,0.14,2020,6
Tyler Hall,CB,ATL,1,2,0.04,2020,6
Sam Franklin,LB,CAR,1,23,0.35,2020,6
Madre Harper,CB,NYG,1,7,0.1,2020,6
Patrick Peterson,CB,ARI,1,84,1.0,2020,7
Adrian Clayborn,DE,CLE,1,25,0.33,2020,7
Cameron Heyward,DE,PIT,1,50,0.88,2020,7
J.J. Watt,DE,HOU,1,56,0.9,2020,7
Aldon Smith,DE,DAL,1,42,0.61,2020,7
Allen Bailey,DE,ATL,1,32,0.52,2020,7
Ryan Kerrigan,DE,WAS,1,16,0.28,2020,7
Cameron Jordan,DE,NOR,1,38,0.83,2020,7
K.J. Wright,LB,SEA,1,74,0.89,2020,7
Lawrence Guy,DT,NWE,1,41,0.62,2020,7
Malcolm Smith,LB,CLE,1,44,0.59,2020,7
Tony Brown,DE,WAS,1,4,4.0,2020,7
Johnathan Joseph,CB,TEN,1,46,0.58,2020,7
Malcolm Jenkins,S,NOR,1,46,1.0,2020,7
Jason McCourty,CB,NWE,1,44,0.67,2020,7
Ndamukong Suh,DE,TAM,1,43,0.66,2020,7
Joe Haden,CB,PIT,1,56,0.98,2020,7
Carlos Dunlap,DE,CIN,1,12,0.23,2020,7
Brandon Graham,DE,PHI,1,43,0.69,2020,7
Everson Griffen,DE,DAL,1,39,0.57,2020,7
Jason Pierre-Paul,DE,TAM,1,56,0.86,2020,7
Devin McCourty,S,NWE,1,66,1.0,2020,7
Jerry Hughes,DE,BUF,1,36,0.63,2020,7
Kareem Jackson,S,DEN,1,51,1.0,2020,7
Geno Atkins,DT,CIN,1,12,0.23,2020,7
Tyson Alualu,DT,PIT,1,34,0.6,2020,7
Linval Joseph,DT,LAC,1,47,0.73,2020,7
Corey Peters,DT,ARI,1,61,0.73,2020,7
Andrew Sendejo,S,CLE,1,63,0.84,2020,7
Nick Bellore,LB,SEA,1,2,2.0,2020,7
Mario Addison,DE,BUF,1,39,0.68,2020,7
Josh Bynes,LB,CIN,1,38,0.73,2020,7
Melvin Ingram,DE,LAC,1,43,0.67,2020,7
Whitney Mercilus,LB,HOU,1,39,0.63,2020,7
Vinny Curry,DE,PHI,1,20,0.32,2020,7
Dontari Poe,DT,DAL,1,33,0.48,2020,7
Fletcher Cox,DT,PHI,1,52,0.84,2020,7
Lavonte David,LB,TAM,1,65,1.0,2020,7
Bobby Wagner,LB,SEA,1,83,1.0,2020,7
Dre Kirkpatrick,CB,ARI,1,66,0.79,2020,7
Janoris Jenkins,CB,NOR,1,46,1.0,2020,7
Stephon Gilmore,CB,NWE,1,66,1.0,2020,7
Casey Hayward,CB,LAC,1,63,0.98,2020,7
Olivier Vernon,DE,CLE,1,66,0.88,2020,7
Demario Davis,LB,NOR,1,46,1.0,2020,7
Tyrone Crawford,DT,DAL,1,15,0.22,2020,7
Mike Daniels,DT,CIN,1,25,0.48,2020,7
Tahir Whitehead,LB,CAR,1,42,0.6,2020,7
Jack Crawford,DE,TEN,1,27,0.34,2020,7
Nate Ebner,S,NYG,1,11,0.14,2020,7
Billy Winn,DE,GNB,1,6,0.09,2020,7
Steve McLendon,DT,TAM,1,25,0.38,2020,7
Julian Stanford,LB,CAR,1,1,0.01,2020,7
Craig Robertson,LB,NOR,1,8,0.17,2020,7
Rodney McLeod,S,PHI,1,60,0.97,2020,7
Damontre Moore,DE,SEA,1,23,0.26,2020,7
Dion Jordan,DE,SFO,1,33,0.63,2020,7
William Gholston,DE,TAM,1,45,0.69,2020,7
John Simon,LB,NWE,1,49,0.74,2020,7
Margus Hunt,DE,CIN,1,21,0.4,2020,7
Johnathan Hankins,DT,LV,1,39,0.54,2020,7
Sheldon Richardson,DE,CLE,1,62,0.83,2020,7
Jon Bostic,LB,WAS,1,45,0.78,2020,7
Kevin Minter,LB,TAM,1,1,0.01,2020,7
Tyrann Mathieu,S,KAN,1,60,0.78,2020,7
Logan Ryan,CB,NYG,1,79,0.99,2020,7
Jordan Poyer,S,BUF,1,57,1.0,2020,7
Jamar Taylor,CB,SFO,1,30,0.58,2020,7
Kenny Vaccaro,S,TEN,1,73,0.92,2020,7
Shawn Williams,S,CIN,1,7,0.13,2020,7
Darius Slay,CB,PHI,1,59,0.95,2020,7
Jamie Collins,LB,DET,1,69,0.93,2020,7
Duron Harmon,S,DET,1,69,0.93,2020,7
Steven Means,DE,ATL,1,41,0.66,2020,7
A.J. Klein,LB,BUF,1,38,0.67,2020,7
Micah Hyde,S,BUF,1,54,0.95,2020,7
Vince Williams,LB,PIT,1,45,0.79,2020,7
Nick Williams,DE,DET,1,45,0.61,2020,7
LaRoy Reynolds,LB,ATL,1,1,0.02,2020,7
Ray-Ray Armstrong,LB,SEA,1,1,1.0,2020,7
Benson Mayowa,DE,SEA,1,52,0.63,2020,7
Damion Square,DT,LAC,1,14,0.22,2020,7
Jahleel Addae,S,LAC,1,13,0.2,2020,7
Nickell Robey-Coleman,CB,PHI,1,59,0.95,2020,7
A.J. Bouye,CB,DEN,1,51,1.0,2020,7
Bradley McDougald,S,NYJ,1,50,0.68,2020,7
Chris Banjo,S,ARI,1,12,0.14,2020,7
Jeff Heath,S,LV,1,72,1.0,2020,7
Jadeveon Clowney,DE,TEN,1,58,0.73,2020,7
Stephon Tuitt,DE,PIT,1,48,0.84,2020,7
Trent Murphy,DE,BUF,1,24,0.42,2020,7
Christian Jones,LB,DET,1,37,0.5,2020,7
Bradley Roby,CB,HOU,1,3,0.05,2020,7
Lamarcus Joyner,S,LV,1,53,0.74,2020,7
Jason Verrett,CB,SFO,1,40,0.77,2020,7
Demarcus Lawrence,DE,DAL,1,43,0.62,2020,7
Phillip Gaines,CB,HOU,1,59,0.95,2020,7
Bashaud Breeland,CB,KAN,1,69,0.9,2020,7
DaQuan Jones,DT,TEN,1,55,0.7,2020,7
Anthony Hitchens,LB,KAN,1,45,0.58,2020,7
Pierre Desir,CB,NYJ,1,74,1.0,2020,7
Tre Boston,S,CAR,1,70,1.0,2020,7
Dontae Johnson,CB,SFO,1,11,0.21,2020,7
Kevin Pierre-Louis,LB,WAS,1,39,0.67,2020,7
Nevin Lawson,CB,LV,1,72,1.0,2020,7
Ricardo Allen,S,ATL,1,60,0.97,2020,7
Avery Williamson,LB,NYJ,1,72,0.97,2020,7
Caraun Reid,DT,JAX,1,18,0.21,2020,7
Devon Kennard,LB,ARI,1,57,0.68,2020,7
Shelby Harris,DE,DEN,1,32,0.63,2020,7
Terrance Mitchell,CB,CLE,1,74,0.99,2020,7
Michael Thomas,S,HOU,1,14,0.23,2020,7
Kerry Hyder,DT,SFO,1,28,0.54,2020,7
Malcolm Butler,CB,TEN,1,78,0.99,2020,7
Terrence Brooks,S,NWE,1,27,0.41,2020,7
Jordan Dangerfield,S,PIT,1,1,0.02,2020,7
Zach Kerr,DT,CAR,1,31,0.44,2020,7
Brandon Copeland,LB,NWE,1,11,0.17,2020,7
Shaquil Barrett,LB,TAM,1,50,0.77,2020,7
Will Compton,LB,TEN,1,5,0.06,2020,7
Brandon Dunn,DT,HOU,1,27,0.44,2020,7
Mike Pennel,DT,KAN,1,24,0.31,2020,7
Joe Thomas,LB,DAL,1,3,0.04,2020,7
Adarius Taylor,LB,CAR,1,18,0.26,2020,7
Mike Purcell,DT,DEN,1,5,0.1,2020,7
Daniel Sorensen,S,KAN,1,49,0.64,2020,7
Adrian Phillips,S,NWE,1,55,0.83,2020,7
Leonard Williams,DE,NYG,1,60,0.75,2020,7
Randy Gregory,DE,DAL,1,6,0.09,2020,7
Landon Collins,S,WAS,1,18,0.31,2020,7
Danny Shelton,DT,DET,1,53,0.72,2020,7
Jordan Phillips,DT,ARI,1,27,0.32,2020,7
Arik Armstead,DE,SFO,1,30,0.58,2020,7
P.J. Williams,CB,NOR,1,6,0.13,2020,7
Adrian Amos,S,GNB,1,68,1.0,2020,7
Kevin Johnson,CB,CLE,1,61,0.81,2020,7
Dante Fowler,DE,ATL,1,51,0.82,2020,7
Vic Beasley,LB,TEN,1,30,0.38,2020,7
Malcom Brown,DT,NOR,1,25,0.54,2020,7
Shaq Thompson,LB,CAR,1,70,1.0,2020,7
Preston Smith,LB,GNB,1,49,0.72,2020,7
Damarious Randall,S,SEA,1,15,0.18,2020,7
Ronald Darby,CB,WAS,1,50,0.86,2020,7
Grady Jarrett,DT,ATL,1,56,0.9,2020,7
Henry Anderson,DE,NYJ,1,31,0.42,2020,7
Denzel Perryman,LB,LAC,1,15,0.23,2020,7
Trey Flowers,DE,DET,1,43,0.58,2020,7
Markus Golden,LB,NYG,1,26,0.33,2020,7
Za'Darius Smith,LB,GNB,1,51,0.75,2020,7
Bud Dupree,LB,PIT,1,54,0.95,2020,7
Justin Hamilton,DT,DAL,1,36,0.52,2020,7
Darryl Roberts,CB,DET,1,38,0.51,2020,7
Anthony Chickillo,LB,DEN,1,20,0.39,2020,7
Christian Covington,DT,CIN,1,30,0.58,2020,7
Angelo Blackson,DT,ARI,1,40,0.48,2020,7
Rakeem Nunez-Roches,DT,TAM,1,35,0.54,2020,7
Steven Nelson,CB,PIT,1,56,0.98,2020,7
Damien Wilson,LB,KAN,1,53,0.69,2020,7
Jordan Hicks,LB,ARI,1,66,0.79,2020,7
Quandre Diggs,S,SEA,1,83,1.0,2020,7
Edmond Robinson,LB,ATL,1,3,0.05,2020,7
Dean Marlowe,S,BUF,1,12,0.21,2020,7
David Mayo,LB,NYG,1,8,0.1,2020,7
Tyeler Davison,DT,ATL,1,23,0.37,2020,7
Frank Clark,DE,KAN,1,51,0.66,2020,7
Tye Smith,CB,TEN,1,23,0.29,2020,7
Nick Dzubnar,LB,TEN,1,1,0.01,2020,7
Bryce Callahan,CB,DEN,1,51,1.0,2020,7
Deshazor Everett,CB,WAS,1,57,0.98,2020,7
Xavier Williams,DT,CIN,1,29,0.56,2020,7
Alex Singleton,LB,PHI,1,40,0.65,2020,7
Neville Hewitt,LB,NYJ,1,73,0.99,2020,7
DeShawn Williams,DT,DEN,1,29,0.57,2020,7
Quinton Dunbar,CB,SEA,1,83,1.0,2020,7
Tyrell Adams,LB,HOU,1,62,1.0,2020,7
Efe Obada,DE,CAR,1,20,0.29,2020,7
T.Y. McGill,DT,PHI,1,15,0.24,2020,7
Joey Bosa,DE,LAC,1,47,0.73,2020,7
Vernon Hargreaves,CB,HOU,1,61,0.98,2020,7
Mackensie Alexander,CB,CIN,1,38,0.73,2020,7
Jaylon Smith,LB,DAL,1,69,1.0,2020,7
Austin Johnson,DT,NYG,1,10,0.13,2020,7
Shilique Calhoun,LB,NWE,1,28,0.42,2020,7
Reggie Ragland,LB,DET,1,36,0.49,2020,7
Carl Nassib,DE,LV,1,39,0.54,2020,7
Jonathan Bullard,DT,SEA,1,18,0.22,2020,7
Eli Apple,CB,CAR,1,28,0.4,2020,7
Kendall Fuller,CB,WAS,1,54,0.93,2020,7
Jayron Kearse,S,DET,1,31,0.42,2020,7
Maliek Collins,DT,LV,1,44,0.61,2020,7
Kenny Clark,DT,GNB,1,43,0.63,2020,7
Jarran Reed,DT,SEA,1,72,0.87,2020,7
Vonn Bell,S,CIN,1,52,1.0,2020,7
Jordan Jenkins,LB,NYJ,1,54,0.73,2020,7
Keanu Neal,S,ATL,1,54,0.87,2020,7
Antwaun Woods,DT,DAL,1,26,0.38,2020,7
Jalen Mills,S,PHI,1,59,0.95,2020,7
Will Redmond,CB,GNB,1,68,1.0,2020,7
James Bradberry,CB,NYG,1,80,1.0,2020,7
Karl Joseph,S,CLE,1,12,0.16,2020,7
Sheldon Rankins,DT,NOR,1,22,0.48,2020,7
Vernon Butler,DT,BUF,1,28,0.49,2020,7
Hassan Ridgeway,DT,PHI,1,7,0.11,2020,7
Kyler Fackrell,LB,NYG,1,72,0.9,2020,7
Deion Jones,LB,ATL,1,53,0.85,2020,7
Nick Vigil,LB,LAC,1,1,0.02,2020,7
Kamalei Correa,LB,JAX,1,30,0.34,2020,7
Blake Martinez,LB,NYG,1,79,0.99,2020,7
Chris Jones,DT,KAN,1,40,0.52,2020,7
Erik Harris,S,LV,1,72,1.0,2020,7
Javon Hargrave,DT,PHI,1,42,0.68,2020,7
Adam Gotsis,DE,JAX,1,29,0.35,2020,7
Kevin Byard,S,TEN,1,79,1.0,2020,7
Daryl Worley,CB,DAL,1,1,0.01,2020,7
Justin Simmons,S,DEN,1,51,1.0,2020,7
Joe Schobert,LB,JAX,1,77,0.92,2020,7
Eric Murray,CB,HOU,1,62,1.0,2020,7
B.J. Goodson,LB,CLE,1,75,1.0,2020,7
Nick Kwiatkoski,LB,LV,1,54,0.75,2020,7
De'Vondre Campbell,LB,ARI,1,84,1.0,2020,7
David Onyemata,DT,NOR,1,24,0.52,2020,7
Dean Lowry,DE,GNB,1,29,0.43,2020,7
Justin Zimmer,DT,BUF,1,19,0.33,2020,7
Jonathan Jones,CB,NWE,1,38,0.58,2020,7
Cre'Von LeBlanc,CB,PHI,1,32,0.52,2020,7
LeShaun Sims,CB,CIN,1,52,1.0,2020,7
Will Parks,S,PHI,1,17,0.27,2020,7
Anthony Brown,CB,DAL,1,68,0.99,2020,7
Joe Walker,LB,SFO,1,3,0.06,2020,7
Romeo Okwara,DE,DET,1,42,0.57,2020,7
Kevin Peterson,CB,ARI,1,9,0.11,2020,7
Stephen Weatherly,DE,CAR,1,38,0.54,2020,7
Quinton Jefferson,DT,BUF,1,31,0.54,2020,7
Doug Middleton,S,JAX,1,1,1.0,2020,7
Woodrow Hamilton,DT,CAR,1,10,0.14,2020,7
Trevon Coley,DT,ARI,1,22,0.26,2020,7
Brennan Scarlett,LB,HOU,1,19,0.31,2020,7
Antonio Hamilton,CB,KAN,1,13,0.17,2020,7
Charles Washington,S,ARI,1,1,0.01,2020,7
Brian Poole,S,NYJ,1,71,0.96,2020,7
Sharrod Neasman,S,ATL,1,6,0.1,2020,7
Cory Littleton,LB,LV,1,72,1.0,2020,7
Myles Garrett,DE,CLE,1,70,0.93,2020,7
Jonathan Allen,DE,WAS,1,42,0.72,2020,7
Marshon Lattimore,CB,NOR,1,46,1.0,2020,7
Jabrill Peppers,S,NYG,1,78,0.98,2020,7
Derek Barnett,DE,PHI,1,38,0.61,2020,7
Zach Cunningham,LB,HOU,1,49,0.79,2020,7
Sidney Jones,CB,JAX,1,14,0.17,2020,7
Takkarist McKinley,LB,ATL,1,22,0.35,2020,7
Haason Reddick,LB,ARI,1,79,0.94,2020,7
Charles Harris,DE,ATL,1,14,0.23,2020,7
Chris Wormley,DT,PIT,1,10,0.18,2020,7
Jarrad Davis,LB,DET,1,20,0.27,2020,7
T.J. Watt,LB,PIT,1,49,0.86,2020,7
Brandon Wilson,S,CIN,1,1,0.02,2020,7
Ahkello Witherspoon,CB,SFO,1,13,0.25,2020,7
Tanner Vallejo,LB,ARI,1,18,0.21,2020,7
Tre'Davious White,CB,BUF,1,57,1.0,2020,7
Matt Milano,LB,BUF,1,19,0.33,2020,7
Vincent Taylor,DT,CLE,1,12,0.16,2020,7
Marcus Maye,S,NYJ,1,74,1.0,2020,7
Derek Rivers,DE,NWE,1,10,0.15,2020,7
Deatrich Wise,DE,NWE,1,30,0.45,2020,7
Carl Lawson,DE,CIN,1,33,0.63,2020,7
Larry Ogunjobi,DT,CLE,1,47,0.63,2020,7
Cameron Sutton,CB,PIT,1,33,0.58,2020,7
Tarell Basham,DE,NYJ,1,38,0.51,2020,7
Dawuane Smoot,DE,JAX,1,44,0.52,2020,7
Carlos Watkins,DT,HOU,1,31,0.5,2020,7
Jayon Brown,LB,TEN,1,74,0.94,2020,7
DeMarcus Walker,DE,DEN,1,22,0.43,2020,7
Isaac Rochell,DE,LAC,1,15,0.23,2020,7
Desmond King,CB,LAC,1,48,0.75,2020,7
Rayshawn Jenkins,S,LAC,1,63,0.98,2020,7
Tanoh Kpassagnon,DE,KAN,1,66,0.86,2020,7
Jourdan Lewis,CB,DAL,1,48,0.7,2020,7
Xavier Woods,S,DAL,1,68,0.99,2020,7
Nathan Gerry,LB,PHI,1,55,0.89,2020,7
Dalvin Tomlinson,DT,NYG,1,48,0.6,2020,7
Fabian Moreau,CB,WAS,1,11,0.19,2020,7
Ryan Anderson,LB,WAS,1,13,0.22,2020,7
Jalen Reeves-Maybin,LB,DET,1,6,0.08,2020,7
Patrick O'Connor,DE,TAM,1,7,0.11,2020,7
Josh Jones,S,JAX,1,81,0.96,2020,7
Montravius Adams,DT,GNB,1,23,0.34,2020,7
Tashawn Bower,DE,NWE,1,27,0.41,2020,7
Duke Riley,LB,PHI,1,34,0.55,2020,7
Corn Elder,CB,CAR,1,28,0.4,2020,7
Marcus Williams,S,NOR,1,46,1.0,2020,7
Trey Hendrickson,DE,NOR,1,23,0.5,2020,7
Alex Anzalone,LB,NOR,1,38,0.83,2020,7
D.J. Jones,DT,SFO,1,21,0.4,2020,7
Budda Baker,S,ARI,1,81,0.96,2020,7
Tedric Thompson,S,KAN,1,17,0.22,2020,7
Shaquill Griffin,CB,SEA,1,38,0.46,2020,7
Adam Butler,DT,NWE,1,13,0.2,2020,7
Michael Davis,CB,LAC,1,63,0.98,2020,7
Nicholas Morrow,LB,LV,1,37,0.51,2020,7
Alex Barrett,DE,SFO,1,18,0.35,2020,7
Devaroe Lawrence,DT,WAS,1,3,0.05,2020,7
Ryan Lewis,CB,NYG,1,74,0.93,2020,7
Bradley Chubb,LB,DEN,1,36,0.71,2020,7
Minkah Fitzpatrick,S,PIT,1,58,1.0,2020,7
Arden Key,DE,LV,1,28,0.39,2020,7
Daron Payne,DT,WAS,1,47,0.81,2020,7
Denzel Ward,CB,CLE,1,75,1.0,2020,7
Dorance Armstrong,DE,DAL,1,25,0.36,2020,7
Marcus Davenport,DE,NOR,1,23,0.5,2020,7
Carlton Davis,CB,TAM,1,58,0.89,2020,7
Ronnie Harrison,S,CLE,1,63,0.84,2020,7
Justin Reid,S,HOU,1,61,0.98,2020,7
Rashaan Evans,LB,TEN,1,66,0.84,2020,7
Taven Bryan,DT,JAX,1,53,0.63,2020,7
Harold Landry,LB,TEN,1,74,0.94,2020,7
Isaiah Oliver,CB,ATL,1,44,0.71,2020,7
Jaire Alexander,CB,GNB,1,68,1.0,2020,7
Malik Jefferson,LB,LAC,1,1,0.02,2020,7
Josey Jewell,LB,DEN,1,47,0.92,2020,7
Tremaine Edmunds,LB,BUF,1,57,1.0,2020,7
Da'Shawn Hand,DT,DET,1,42,0.57,2020,7
Tim Settle,DT,WAS,1,20,0.34,2020,7
Leighton Vander Esch,LB,DAL,1,66,0.96,2020,7
Derrick Nnadi,DT,KAN,1,26,0.34,2020,7
Kyzir White,LB,LAC,1,51,0.8,2020,7
Josh Sweat,DE,PHI,1,24,0.39,2020,7
Terrell Edmunds,S,PIT,1,48,0.84,2020,7
Darius Phillips,CB,CIN,1,50,0.96,2020,7
Marquis Haynes,LB,CAR,1,28,0.4,2020,7
Poona Ford,DT,SEA,1,60,0.72,2020,7
Steven Parker,S,DAL,1,25,0.36,2020,7
Duke Dawson,CB,DEN,1,4,0.08,2020,7
B.J. Hill,DT,NYG,1,25,0.31,2020,7
Armani Watts,S,KAN,1,8,0.1,2020,7
Jordan Whitehead,S,TAM,1,56,0.86,2020,7
Brandon Facyson,CB,LAC,1,1,0.02,2020,7
Kentavius Street,DE,SFO,1,22,0.42,2020,7
Folorunso Fatukasi,DT,NYJ,1,41,0.55,2020,7
Jason Cabinda,LB,DET,1,8,8.0,2020,7
Taron Johnson,CB,BUF,1,48,0.84,2020,7
J.C. Jackson,CB,NWE,1,33,0.5,2020,7
P.J. Hall,DT,HOU,1,31,0.5,2020,7
Shaun Dion Hamilton,LB,WAS,1,1,0.02,2020,7
Uchenna Nwosu,LB,LAC,1,21,0.33,2020,7
Shaquem Griffin,LB,SEA,1,41,0.48,2020,7
M.J. Stewart,CB,CLE,1,1,0.01,2020,7
Donte Jackson,CB,CAR,1,68,0.97,2020,7
Nathan Shepherd,DT,NYJ,1,14,0.19,2020,7
Fred Warner,LB,SFO,1,41,0.79,2020,7
Keion Crossen,CB,HOU,1,1,0.02,2020,7
Ja'Whaun Bentley,LB,NWE,1,56,0.85,2020,7
Jessie Bates,S,CIN,1,52,1.0,2020,7
Kendal Vickers,DT,LV,1,16,0.22,2020,7
Olasunkanmi Adeniyi,DE,PIT,1,3,0.05,2020,7
Dane Cruikshank,CB,TEN,1,1,0.01,2020,7
Justin Jones,DT,LAC,1,33,0.52,2020,7
Maurice Hurst,DT,LV,1,31,0.43,2020,7
Avonte Maddox,CB,PHI,1,3,0.05,2020,7
Troy Apke,S,WAS,1,1,0.02,2020,7
Kylie Fitts,DE,ARI,1,25,0.3,2020,7
Tracy Walker,S,DET,1,65,0.88,2020,7
Oren Burks,LB,GNB,1,5,0.07,2020,7
Josh Jackson,CB,GNB,1,68,1.0,2020,7
Devante Downs,LB,NYG,1,45,0.56,2020,7
Foyesade Oluokun,LB,ATL,1,61,0.98,2020,7
Jermaine Carter,LB,CAR,1,6,0.09,2020,7
Marcell Harris,S,SFO,1,52,1.0,2020,7
Tarvarius Moore,S,SFO,1,52,1.0,2020,7
John Franklin-Myers,DE,NYJ,1,36,0.49,2020,7
Tre Flowers,CB,SEA,1,46,0.55,2020,7
Jacob Martin,LB,HOU,1,21,0.34,2020,7
Trent Harris,DE,NYG,1,9,0.11,2020,7
Tre Herndon,CB,JAX,1,77,0.92,2020,7
Ben Niemann,LB,KAN,1,32,0.42,2020,7
Austin Larkin,DE,CAR,1,6,0.09,2020,7
Charvarius Ward,CB,KAN,1,64,0.83,2020,7
Chandon Sullivan,CB,GNB,1,63,0.93,2020,7
Raven Greene,S,GNB,1,34,0.5,2020,7
Demone Harris,DE,KAN,1,38,0.49,2020,7
Jacob Tuioti-Mariner,DE,ATL,1,5,0.08,2020,7
Linden Stephens,CB,SEA,1,6,0.06,2020,7
Henry Mondeaux,DT,PIT,1,7,0.1,2020,7
Dennis Gardeck,LB,ARI,1,11,0.13,2020,7
Ezekiel Turner,S,ARI,1,1,0.01,2020,7
Rico Gafford,CB,LV,1,10,10.0,2020,7
Ryan Neal,S,SEA,1,77,0.93,2020,7
Emmanuel Moseley,CB,SFO,1,41,0.79,2020,7
Nick Thurman,DE,NWE,1,23,0.35,2020,7
Robert Spillane,LB,PIT,1,43,0.75,2020,7
Alexander Johnson,LB,DEN,1,51,1.0,2020,7
Quinnen Williams,DT,NYJ,1,48,0.65,2020,7
Josh Allen,DE,JAX,1,64,0.76,2020,7
Ed Oliver,DT,BUF,1,35,0.61,2020,7
Devin White,LB,TAM,1,65,1.0,2020,7
Clelin Ferrell,DE,LV,1,38,0.53,2020,7
Jeffery Simmons,DT,TEN,1,67,0.85,2020,7
Rashan Gary,DT,GNB,1,43,0.63,2020,7
Dexter Lawrence,DT,NYG,1,47,0.59,2020,7
Dre'Mont Jones,DT,DEN,1,31,0.61,2020,7
Montez Sweat,DE,WAS,1,39,0.67,2020,7
Deionte Thompson,S,ARI,1,72,0.86,2020,7
Jerry Tillery,DT,LAC,1,32,0.5,2020,7
Byron Murphy,CB,ARI,1,51,0.61,2020,7
Zach Allen,DE,ARI,1,7,0.08,2020,7
Brian Burns,DE,CAR,1,60,0.86,2020,7
Amani Oruwariye,CB,DET,1,69,0.93,2020,7
Julian Love,CB,NYG,1,75,0.94,2020,7
Trayvon Mullen,CB,LV,1,72,1.0,2020,7
Mack Wilson,LB,CLE,1,31,0.41,2020,7
Juan Thornhill,S,KAN,1,52,0.68,2020,7
Chase Winovich,DE,NWE,1,13,0.2,2020,7
Ben Burr-Kirven,LB,SEA,1,1,1.0,2020,7
Charles Omenihu,DE,HOU,1,22,0.35,2020,7
Nasir Adderley,S,LAC,1,63,0.98,2020,7
