"('Unnamed: 0_level_0', 'Unnamed: 0_level_1', 'Rk')","('Unnamed: 1_level_0', 'Unnamed: 1_level_1', 'G#')","('Unnamed: 2_level_0', 'Unnamed: 2_level_1', 'Date')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1', 'Tm')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1', 'Unnamed: 4_level_2')","('Unnamed: 5_level_0', 'Unnamed: 5_level_1', 'Opp')","('Unnamed: 6_level_0', 'Unnamed: 6_level_1', 'Result')","('Unnamed: 7_level_0', 'Unnamed: 7_level_1', 'Pos')","('Snap Counts', 'Off.', 'Num')","('Snap Counts', 'Off.', 'Pct')","('Snap Counts', 'Def.', 'Num')","('Snap Counts', 'Def.', 'Pct')","('Snap Counts', 'ST', 'Num')","('Snap Counts', 'ST', 'Pct')","('Unnamed: 14_level_0', 'Fantasy', 'FantPt')","('Unnamed: 15_level_0', 'Fantasy', 'DKPt')","('Unnamed: 16_level_0', 'Fantasy', 'FDPt')",Player_Address,Season,"('Inside 20', 'Rushing', 'Att')","('Inside 20', 'Rushing', 'Yds')","('Inside 20', 'Rushing', 'TD')","('Inside 10', 'Rushing', 'Att')","('Inside 10', 'Rushing', 'Yds')","('Inside 10', 'Rushing', 'TD')","('Unnamed: 20_level_0', 'Fantasy', 'FantPt')","('Unnamed: 21_level_0', 'Fantasy', 'DKPt')","('Unnamed: 22_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Receiving', 'Tgt')","('Inside 20', 'Receiving', 'Rec')","('Inside 20', 'Receiving', 'Yds')","('Inside 20', 'Receiving', 'TD')","('Inside 10', 'Receiving', 'Tgt')","('Inside 10', 'Receiving', 'Rec')","('Inside 10', 'Receiving', 'Yds')","('Inside 10', 'Receiving', 'TD')","('Unnamed: 28_level_0', 'Fantasy', 'FantPt')","('Unnamed: 29_level_0', 'Fantasy', 'DKPt')","('Unnamed: 30_level_0', 'Fantasy', 'FDPt')","('Unnamed: 22_level_0', 'Fantasy', 'FantPt')","('Unnamed: 23_level_0', 'Fantasy', 'DKPt')","('Unnamed: 24_level_0', 'Fantasy', 'FDPt')","('Inside 20', 'Passing', 'Cmp')","('Inside 20', 'Passing', 'Att')","('Inside 20', 'Passing', 'Yds')","('Inside 20', 'Passing', 'TD')","('Inside 10', 'Passing', 'Cmp')","('Inside 10', 'Passing', 'Att')","('Inside 10', 'Passing', 'Yds')","('Inside 10', 'Passing', 'TD')","('Unnamed: 18_level_0', 'Fantasy', 'FantPt')","('Unnamed: 19_level_0', 'Fantasy', 'DKPt')","('Unnamed: 20_level_0', 'Fantasy', 'FDPt')","('Unnamed: 24_level_0', 'Fantasy', 'FantPt')","('Unnamed: 25_level_0', 'Fantasy', 'DKPt')","('Unnamed: 26_level_0', 'Fantasy', 'FDPt')","('Unnamed: 30_level_0', 'Fantasy', 'FantPt')","('Unnamed: 31_level_0', 'Fantasy', 'DKPt')","('Unnamed: 32_level_0', 'Fantasy', 'FDPt')","('Unnamed: 36_level_0', 'Fantasy', 'FantPt')","('Unnamed: 37_level_0', 'Fantasy', 'DKPt')","('Unnamed: 38_level_0', 'Fantasy', 'FDPt')","('Unnamed: 32_level_0', 'Fantasy', 'FantPt')","('Unnamed: 33_level_0', 'Fantasy', 'DKPt')","('Unnamed: 34_level_0', 'Fantasy', 'FDPt')"
5.0,5.0,2018-10-07,BAL,@,CLE,L 9-12,CB,0.0,0.0%,57.0,71.3%,4.0,11.8%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,BAL,@,TEN,W 21-0,CB,0.0,0.0%,28.0,63.6%,7.0,31.8%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,BAL,,NOR,L 23-24,CB,0.0,0.0%,51.0,71.8%,11.0,45.8%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,BAL,@,CAR,L 21-36,CB,0.0,0.0%,25.0,38.5%,9.0,32.1%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-04,BAL,,PIT,L 16-23,RCB,0.0,0.0%,68.0,84.0%,5.0,20.0%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,BAL,,CIN,W 24-21,DB,0.0,0.0%,31.0,56.4%,5.0,18.5%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,12.0,2018-12-02,BAL,@,ATL,W 26-16,SS,0.0,0.0%,18.0,34.0%,0.0,0.0%,,6.0,6.0,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,13.0,2018-12-09,BAL,@,KAN,L 24-27,CB,0.0,0.0%,24.0,27.9%,0.0,0.0%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,14.0,2018-12-16,BAL,,TAM,W 20-12,CB,0.0,0.0%,29.0,58.0%,0.0,0.0%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,15.0,2018-12-22,BAL,@,LAC,W 22-10,CB,0.0,0.0%,35.0,55.6%,0.0,0.0%,,6.0,6.0,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,16.0,2018-12-30,BAL,,CLE,W 26-24,CB,0.0,0.0%,35.0,59.3%,0.0,0.0%,,,,/players/Y/YounTa01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,MIA,,TEN,W 27-20,T,0.0,0.0%,0.0,0.0%,5.0,17.9%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,MIA,@,NYJ,W 20-12,T,0.0,0.0%,0.0,0.0%,3.0,12.0%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,MIA,,OAK,W 28-20,T,1.0,2.3%,0.0,0.0%,4.0,14.8%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,MIA,@,NWE,L 7-38,T,26.0,53.1%,0.0,0.0%,1.0,4.0%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,MIA,@,CIN,L 17-27,T,26.0,40.6%,0.0,0.0%,3.0,10.3%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,10.0,2018-11-11,MIA,@,GNB,L 12-31,RT,68.0,100.0%,0.0,0.0%,4.0,15.4%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,11.0,2018-11-25,MIA,@,IND,L 24-27,T,0.0,0.0%,0.0,0.0%,4.0,13.8%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,12.0,2018-12-02,MIA,,BUF,W 21-17,T,0.0,0.0%,0.0,0.0%,3.0,12.0%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,13.0,2018-12-09,MIA,,NWE,W 34-33,T,0.0,0.0%,0.0,0.0%,4.0,12.5%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,14.0,2018-12-16,MIA,@,MIN,L 17-41,T,0.0,0.0%,0.0,0.0%,3.0,9.4%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,15.0,2018-12-23,MIA,,JAX,L 7-17,T,0.0,0.0%,0.0,0.0%,2.0,8.7%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,16.0,2018-12-30,MIA,@,BUF,L 17-42,T,0.0,0.0%,0.0,0.0%,3.0,10.3%,,,,/players/Y/YounSa21,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,BAL,,BUF,W 47-3,LB,0.0,0.0%,23.0,35.9%,21.0,61.8%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-13,BAL,@,CIN,L 23-34,LB,0.0,0.0%,58.0,76.3%,14.0,46.7%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,BAL,,DEN,W 27-14,MLB,0.0,0.0%,44.0,64.7%,1.0,3.6%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,BAL,@,PIT,W 26-14,WLB,0.0,0.0%,24.0,38.7%,2.0,6.9%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,BAL,@,CLE,L 9-12,WLB,0.0,0.0%,20.0,25.0%,13.0,38.2%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,BAL,@,TEN,W 21-0,LB,0.0,0.0%,15.0,34.1%,9.0,40.9%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,BAL,,NOR,L 23-24,LB,0.0,0.0%,18.0,25.4%,11.0,45.8%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,BAL,@,CAR,L 21-36,LB,0.0,0.0%,25.0,38.5%,7.0,25.0%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-04,BAL,,PIT,L 16-23,LB,0.0,0.0%,23.0,28.4%,12.0,48.0%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,BAL,,CIN,W 24-21,LB,0.0,0.0%,23.0,41.8%,6.0,22.2%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,BAL,,OAK,W 34-17,LB,0.0,0.0%,18.0,31.0%,13.0,46.4%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,BAL,@,ATL,W 26-16,LB,0.0,0.0%,18.0,34.0%,14.0,50.0%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,BAL,@,KAN,L 24-27,LB,0.0,0.0%,20.0,23.3%,15.0,51.7%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,BAL,,TAM,W 20-12,LB,0.0,0.0%,20.0,40.0%,10.0,43.5%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-22,BAL,@,LAC,W 22-10,LB,0.0,0.0%,12.0,19.0%,15.0,55.6%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,16.0,2018-12-30,BAL,,CLE,W 26-24,LB,0.0,0.0%,8.0,13.6%,15.0,48.4%,,,,/players/Y/YounKe03,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,3.0,2018-09-23,DEN,@,BAL,L 14-27,CB,0.0,0.0%,31.0,43.1%,11.0,39.3%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,4.0,2018-10-01,DEN,,KAN,L 23-27,CB,0.0,0.0%,5.0,6.4%,9.0,32.1%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,5.0,2018-10-07,DEN,@,NYJ,L 16-34,CB,0.0,0.0%,18.0,29.0%,10.0,31.3%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,6.0,2018-10-14,DEN,,LAR,L 20-23,CB,0.0,0.0%,8.0,10.8%,9.0,32.1%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,7.0,2018-10-18,DEN,@,ARI,W 45-10,CB,0.0,0.0%,8.0,12.1%,18.0,56.3%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,8.0,2018-10-28,DEN,@,KAN,L 23-30,CB,0.0,0.0%,0.0,0.0%,16.0,55.2%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,9.0,2018-11-04,DEN,,HOU,L 17-19,CB,0.0,0.0%,0.0,0.0%,19.0,67.9%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,10.0,2018-11-18,DEN,@,LAC,W 23-22,CB,0.0,0.0%,1.0,1.3%,17.0,65.4%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,11.0,2018-11-25,DEN,,PIT,W 24-17,CB,0.0,0.0%,23.0,29.5%,20.0,74.1%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,12.0,2018-12-02,DEN,@,CIN,W 24-10,CB,0.0,0.0%,58.0,85.3%,9.0,32.1%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,13.0,2018-12-09,DEN,@,SFO,L 14-20,RCB,0.0,0.0%,57.0,79.2%,6.0,23.1%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,15.0,2018-12-24,DEN,@,OAK,L 14-27,CB,0.0,0.0%,24.0,38.7%,18.0,64.3%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,16.0,2018-12-30,DEN,,LAC,L 9-23,CB,0.0,0.0%,30.0,50.8%,14.0,60.9%,,,,/players/Y/YiadIs00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,JAX,@,NYG,W 20-15,RB,39.0,61.9%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,1.0,15.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.9,15.9,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,JAX,,NWE,W 31-20,RB,41.0,57.7%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,3.0,8.0,0.0,1.0,-2.0,0.0,,,,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.1,9.1,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,JAX,,TEN,L 6-9,RB,38.0,66.7%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,,,,,,,,,9.0,15.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,JAX,,NYJ,W 31-12,RB,48.0,62.3%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,5.0,10.0,1.0,4.0,10.0,1.0,,,,,,,,0.0,0.0,0.0,0.0,20.0,24.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,JAX,@,KAN,L 14-30,RB,77.0,92.8%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,0.0,0.0,0.0,,,,2.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,18.2,26.2,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,JAX,@,DAL,L 7-40,RB,31.0,64.6%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,,,,,,,,,7.0,10.0,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,JAX,,HOU,L 7-20,RB,56.0,82.4%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,1.0,1.0,6.0,1.0,1.0,1.0,6.0,1.0,12.8,17.8,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,JAX,,PHI,L 18-24,RB,37.0,57.8%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,1.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,9.0,16.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-11,JAX,@,IND,L 26-29,RB,27.0,36.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,,,,,,,,,6.3,11.3,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,JAX,,PIT,L 16-20,RB,23.0,33.3%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,,,,,,,,,3.2,5.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,JAX,@,BUF,L 21-24,RB,24.0,34.3%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,,,,,,,,,3.3,5.3,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,JAX,,IND,W 6-0,RB,35.0,60.3%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,6.5,13.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-06,JAX,@,TEN,L 9-30,RB,12.0,16.9%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,,,,,,,,,1.7,2.7,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,JAX,,WAS,L 13-16,RB,19.0,36.5%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldT.00,2018,,,,,,,,,,,,,,,,,,1.1,2.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,8.0,2018-10-28,KAN,,DEN,W 30-23,TE,0.0,0.0%,0.0,0.0%,1.0,3.4%,,,,/players/Y/YeldDe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,9.0,2018-11-04,KAN,@,CLE,W 37-21,TE,0.0,0.0%,0.0,0.0%,5.0,21.7%,,,,/players/Y/YeldDe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,10.0,2018-11-11,KAN,,ARI,W 26-14,TE,1.0,1.7%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YeldDe00,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,BUF,@,BAL,L 3-47,DE,0.0,0.0%,39.0,48.8%,0.0,0.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-16,BUF,,LAC,L 20-31,DE,0.0,0.0%,22.0,39.3%,0.0,0.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,BUF,@,MIN,W 27-6,DE,0.0,0.0%,28.0,42.4%,0.0,0.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,BUF,@,GNB,L 0-22,DE,0.0,0.0%,19.0,25.0%,3.0,13.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,BUF,,TEN,W 13-12,DE,0.0,0.0%,17.0,31.5%,1.0,4.8%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,BUF,@,HOU,L 13-20,DE,0.0,0.0%,22.0,36.1%,0.0,0.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,BUF,@,IND,L 5-37,DE,0.0,0.0%,32.0,48.5%,6.0,25.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-29,BUF,,NWE,L 6-25,DE,0.0,0.0%,33.0,43.4%,13.0,46.4%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-04,BUF,,CHI,L 9-41,DE,0.0,0.0%,18.0,35.3%,12.0,41.4%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-11,BUF,@,NYJ,W 41-10,DE,0.0,0.0%,18.0,32.1%,18.0,58.1%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,BUF,,JAX,W 24-21,DE,0.0,0.0%,21.0,30.0%,8.0,25.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,12.0,2018-12-02,BUF,@,MIA,L 17-21,DE,0.0,0.0%,10.0,18.2%,12.0,48.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,13.0,2018-12-09,BUF,,NYJ,L 23-27,DE,0.0,0.0%,14.0,25.9%,5.0,17.9%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,14.0,2018-12-16,BUF,,DET,W 14-13,DE,0.0,0.0%,7.0,12.3%,0.0,0.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,15.0,2018-12-23,BUF,@,NWE,L 12-24,DE,0.0,0.0%,7.0,9.3%,0.0,0.0%,,,,/players/Y/YarbEd01,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,2018-09-09,BAL,,BUF,W 47-3,RG,55.0,68.8%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,2.0,2018-09-13,BAL,@,CIN,L 23-34,RG,85.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,3.0,2018-09-23,BAL,,DEN,W 27-14,RG,72.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,4.0,2018-09-30,BAL,@,PIT,W 26-14,RG,76.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,5.0,2018-10-07,BAL,@,CLE,L 9-12,RG,87.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,6.0,2018-10-14,BAL,@,TEN,W 21-0,RG,76.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,7.0,2018-10-21,BAL,,NOR,L 23-24,RG,68.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,8.0,2018-10-28,BAL,@,CAR,L 21-36,RG,68.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,9.0,2018-11-04,BAL,,PIT,L 16-23,RG,61.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,10.0,2018-11-18,BAL,,CIN,W 24-21,RG,79.0,100.0%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,11.0,2018-11-25,BAL,,OAK,W 34-17,RG,69.0,98.6%,0.0,0.0%,0.0,0.0%,,,,/players/Y/YandMa20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
