Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Inj_Week
Alex Boone,29.211,OL,MIN,2016-12-01,Thu,2016,13,12.0,Home,DAL,L 15-17,0.0,,,,,5
Alex Boone,29.221,OL,MIN,2016-12-11,Sun,2016,14,13.0,Away,JAX,W 25-16,0.0,,,,,6
Alex Boone,29.228,OL,MIN,2016-12-18,Sun,2016,15,14.0,Home,IND,L 6-34,0.0,,,,,7
Alex Boone,29.234,OL,MIN,2016-12-24,Sat,2016,16,15.0,Away,GNB,L 25-38,0.0,,,,,8
Alex Boone,,OL,MIN,2017-01-01,Sun,2016,17,16.0,Home,CHI,W 38-10,,,,Doubtful,back,9
Alex Lewis,,OL,BAL,2016-10-02,Sun,2016,4,4.0,Home,OAK,L 27-28,,,,Questionable,concussion,1
Alex Lewis,24.171,OL,BAL,2016-10-09,Sun,2016,5,5.0,Home,WAS,L 10-16,0.0,,,,,2
Alex Lewis,24.178,OL,BAL,2016-10-16,Sun,2016,6,6.0,Away,NYG,L 23-27,0.0,,,,,3
Alex Lewis,24.185,OL,BAL,2016-10-23,Sun,2016,7,7.0,Away,NYJ,L 16-24,0.0,,,,,4
Alex Lewis,,,,,,2016,8,,,,,,,,,,5
Alex Lewis,24.199,OL,BAL,2016-11-06,Sun,2016,9,8.0,Home,PIT,W 21-14,0.0,,,,,6
Alex Lewis,24.203,OL,BAL,2016-11-10,Thu,2016,10,9.0,Home,CLE,W 28-7,0.0,,,,,7
Alex Lewis,,OL,BAL,2016-11-20,Sun,2016,11,10.0,Away,DAL,L 17-27,,,,Out,ankle,8
Alex Lewis,,OL,BAL,2016-11-27,Sun,2016,12,11.0,Home,CIN,W 19-14,,,,Out,ankle,9
Alex Lewis,,OL,BAL,2016-12-04,Sun,2016,13,12.0,Home,MIA,W 38-6,,,,Out,ankle,10
Alex Lewis,,OL,BAL,2016-12-12,Mon,2016,14,13.0,Away,NWE,L 23-30,,,,Doubtful,ankle,11
Alex Lewis,,OL,BAL,2016-12-18,Sun,2016,15,14.0,Home,PHI,W 27-26,,,,Questionable,ankle,12
Alex Lewis,,OL,BAL,2016-12-25,Sun,2016,16,15.0,Away,PIT,L 27-31,,,,Questionable,ankle,13
Alex Lewis,24.255,OL,BAL,2017-01-01,Sun,2016,17,16.0,Away,CIN,L 10-27,0.0,,,Questionable,ankle,14
Alex McCalister,,,PHI,2016-09-11,Sun,2016,1,1.0,Home,CLE,W 29-10,,,,Injured Reserve,Calf,1
Alex McCalister,,,PHI,2016-09-19,Mon,2016,2,2.0,Away,CHI,W 29-14,,,,Injured Reserve,Calf,2
Alex McCalister,,,PHI,2016-09-25,Sun,2016,3,3.0,Home,PIT,W 34-3,,,,Injured Reserve,Calf,3
Alex McCalister,,,,,,2016,4,,,,,,,,,,4
Alex McCalister,,,PHI,2016-10-09,Sun,2016,5,4.0,Away,DET,L 23-24,,,,Injured Reserve,Calf,5
Alex McCalister,,,PHI,2016-10-16,Sun,2016,6,5.0,Away,WAS,L 20-27,,,,Injured Reserve,Calf,6
Alex McCalister,,,PHI,2016-10-23,Sun,2016,7,6.0,Home,MIN,W 21-10,,,,Injured Reserve,Calf,7
Alex McCalister,,,PHI,2016-10-30,Sun,2016,8,7.0,Away,DAL,L 23-29,,,,Injured Reserve,Calf,8
Alex McCalister,,,PHI,2016-11-06,Sun,2016,9,8.0,Away,NYG,L 23-28,,,,Injured Reserve,Calf,9
Alex McCalister,,,PHI,2016-11-13,Sun,2016,10,9.0,Home,ATL,W 24-15,,,,Injured Reserve,Calf,10
Alex McCalister,,,PHI,2016-11-20,Sun,2016,11,10.0,Away,SEA,L 15-26,,,,Injured Reserve,Calf,11
Alex McCalister,,,PHI,2016-11-28,Mon,2016,12,11.0,Home,GNB,L 13-27,,,,Injured Reserve,Calf,12
Alex McCalister,,,PHI,2016-12-04,Sun,2016,13,12.0,Away,CIN,L 14-32,,,,Injured Reserve,Calf,13
Alex McCalister,,,PHI,2016-12-11,Sun,2016,14,13.0,Home,WAS,L 22-27,,,,Injured Reserve,Calf,14
Alex McCalister,,,PHI,2016-12-18,Sun,2016,15,14.0,Away,BAL,L 26-27,,,,Injured Reserve,Calf,15
Alex McCalister,,,PHI,2016-12-22,Thu,2016,16,15.0,Home,NYG,W 24-19,,,,Injured Reserve,Calf,16
Alex McCalister,,,PHI,2017-01-01,Sun,2016,17,16.0,Home,DAL,W 27-13,,,,Injured Reserve,Calf,17
Alex Smith,,QB,KAN,2016-11-06,Sun,2016,9,8.0,Home,JAX,W 19-14,,,,Out,"head, ear",1
Alex Smith,32.19,QB,KAN,2016-11-13,Sun,2016,10,9.0,Away,CAR,W 20-17,7.42,64.0,1.0,,,2
Alex Smith,32.197,QB,KAN,2016-11-20,Sun,2016,11,10.0,Home,TAM,L 17-19,20.44,53.0,1.0,,,3
Alex Smith,32.204,QB,KAN,2016-11-27,Sun,2016,12,11.0,Away,DEN,W 30-27,13.0,85.0,1.0,,,4
Alex Smith,32.211,QB,KAN,2016-12-04,Sun,2016,13,12.0,Away,ATL,W 29-28,12.5,49.0,1.0,,,5
Alex Smith,32.215,QB,KAN,2016-12-08,Thu,2016,14,13.0,Home,OAK,W 21-13,12.660000000000002,55.0,1.0,,,6
Alex Smith,32.225,QB,KAN,2016-12-18,Sun,2016,15,14.0,Home,TEN,L 17-19,12.62,58.0,1.0,,,7
Alex Smith,32.232,QB,KAN,2016-12-25,Sun,2016,16,15.0,Home,DEN,W 33-10,23.36,75.0,0.99,,,8
Alex Smith,32.239,QB,KAN,2017-01-01,Sun,2016,17,16.0,Away,SDG,W 37-27,25.660000000000004,58.0,0.95,,,9
Alfred Blue,,RB,HOU,2016-11-21,Mon,2016,11,10.0,Away,OAK,L 20-27,,,,Out,calf,1
Alfred Blue,,RB,HOU,2016-11-27,Sun,2016,12,11.0,Home,SDG,L 13-21,,,,Out,calf,2
Alfred Blue,25.221,RB,HOU,2016-12-04,Sun,2016,13,12.0,Away,GNB,L 13-21,6.6000000000000005,9.0,0.14,Questionable,calf,3
Alfred Blue,25.228,RB,HOU,2016-12-11,Sun,2016,14,13.0,Away,IND,W 22-17,6.0,20.0,0.28,,,4
Alfred Blue,25.235,RB,HOU,2016-12-18,Sun,2016,15,14.0,Home,JAX,W 21-20,1.0,8.0,0.1,,,5
Alfred Blue,25.241,RB,HOU,2016-12-24,Sat,2016,16,15.0,Home,CIN,W 12-10,17.0,45.0,0.7,,,6
Alfred Blue,25.249,RB,HOU,2017-01-01,Sun,2016,17,16.0,Away,TEN,L 17-24,5.500000000000001,29.0,0.39,,,7
Allen Bailey,,DL,KAN,2016-10-23,Sun,2016,7,6.0,Home,NOR,W 27-21,,,,Injured Reserve,Shoulder,1
Allen Bailey,,DL,KAN,2016-10-30,Sun,2016,8,7.0,Away,IND,W 30-14,,,,Injured Reserve,Shoulder,2
Allen Bailey,,DL,KAN,2016-11-06,Sun,2016,9,8.0,Home,JAX,W 19-14,,,,Injured Reserve,Shoulder,3
Allen Bailey,,DL,KAN,2016-11-13,Sun,2016,10,9.0,Away,CAR,W 20-17,,,,Injured Reserve,Shoulder,4
Allen Bailey,,DL,KAN,2016-11-20,Sun,2016,11,10.0,Home,TAM,L 17-19,,,,Injured Reserve,Shoulder,5
Allen Bailey,,DL,KAN,2016-11-27,Sun,2016,12,11.0,Away,DEN,W 30-27,,,,Injured Reserve,Shoulder,6
Allen Bailey,,DL,KAN,2016-12-04,Sun,2016,13,12.0,Away,ATL,W 29-28,,,,Injured Reserve,Shoulder,7
Allen Bailey,,DL,KAN,2016-12-08,Thu,2016,14,13.0,Home,OAK,W 21-13,,,,Injured Reserve,Shoulder,8
Allen Bailey,,DL,KAN,2016-12-18,Sun,2016,15,14.0,Home,TEN,L 17-19,,,,Injured Reserve,Shoulder,9
Allen Bailey,,DL,KAN,2016-12-25,Sun,2016,16,15.0,Home,DEN,W 33-10,,,,Injured Reserve,Shoulder,10
Allen Bailey,,DL,KAN,2017-01-01,Sun,2016,17,16.0,Away,SDG,W 37-27,,,,Injured Reserve,Shoulder,11
Allen Barbre,,OL,PHI,2016-11-06,Sun,2016,9,8.0,Away,NYG,L 23-28,,,,Out,hamstring,1
Allen Barbre,,OL,PHI,2016-11-13,Sun,2016,10,9.0,Home,ATL,W 24-15,,,,Out,hamstring,2
Allen Barbre,32.151,OL,PHI,2016-11-20,Sun,2016,11,10.0,Away,SEA,L 15-26,0.0,,,,,3
Allen Barbre,32.159,OL,PHI,2016-11-28,Mon,2016,12,11.0,Home,GNB,L 13-27,0.0,,,,,4
Allen Barbre,32.165,OL,PHI,2016-12-04,Sun,2016,13,12.0,Away,CIN,L 14-32,0.0,,,,,5
Allen Barbre,32.172,OL,PHI,2016-12-11,Sun,2016,14,13.0,Home,WAS,L 22-27,0.0,,,,,6
Allen Barbre,,OL,PHI,2016-12-18,Sun,2016,15,14.0,Away,BAL,L 26-27,,,,Questionable,hamstring,7
Allen Barbre,32.183,OL,PHI,2016-12-22,Thu,2016,16,15.0,Home,NYG,W 24-19,0.0,,,Questionable,hamstring,8
Allen Barbre,,OL,PHI,2017-01-01,Sun,2016,17,16.0,Home,DAL,W 27-13,,,,Doubtful,hamstring,9
Allen Hurns,25.001,WR,JAX,2016-11-13,Sun,2016,10,9.0,Home,HOU,L 21-24,2.3,72.0,0.92,Questionable,concussion,1
Allen Hurns,25.008,WR,JAX,2016-11-20,Sun,2016,11,10.0,Away,DET,L 19-26,1.4,59.0,0.89,,,2
Allen Hurns,25.015,WR,JAX,2016-11-27,Sun,2016,12,11.0,Away,BUF,L 21-28,7.7,54.0,0.79,,,3
Allen Hurns,,WR,JAX,2016-12-04,Sun,2016,13,12.0,Home,DEN,L 10-20,,,,Out,hamstring,4
Allen Hurns,,WR,JAX,2016-12-11,Sun,2016,14,13.0,Home,MIN,L 16-25,,,,Out,hamstring,5
Allen Hurns,,WR,JAX,2016-12-18,Sun,2016,15,14.0,Away,HOU,L 20-21,,,,Out,hamstring,6
Allen Hurns,,WR,JAX,2016-12-24,Sat,2016,16,15.0,Home,TEN,W 38-17,,,,Out,hamstring,7
Allen Hurns,,WR,JAX,2017-01-01,Sun,2016,17,16.0,Away,IND,L 20-24,,,,Questionable,hamstring,8
Alterraun Verner,27.35,DB,TAM,2016-11-27,Sun,2016,12,11.0,Home,SEA,W 14-5,12.0,51.0,51.0,Questionable,not injury related,1
Alterraun Verner,27.357,DB,TAM,2016-12-04,Sun,2016,13,12.0,Away,SDG,W 28-21,3.0,23.0,23.0,,,2
Alterraun Verner,27.364,DB,TAM,2016-12-11,Sun,2016,14,13.0,Home,NOR,W 16-11,0.0,,,,,3
Alterraun Verner,28.005,DB,TAM,2016-12-18,Sun,2016,15,14.0,Away,DAL,L 20-26,0.0,,,,,4
Alterraun Verner,28.011,DB,TAM,2016-12-24,Sat,2016,16,15.0,Away,NOR,L 24-31,1.5,7.0,7.0,,,5
Alterraun Verner,28.019,DB,TAM,2017-01-01,Sun,2016,17,16.0,Home,CAR,W 17-16,1.5,,,,,6
Amari Cooper,22.142,WR,OAK,2016-11-06,Sun,2016,9,9.0,Home,DEN,W 30-20,8.600000000000001,64.0,0.75,Questionable,back,1
Amari Cooper,,,,,,2016,10,,,,,,,,,,2
Amari Cooper,22.157,WR,OAK,2016-11-21,Mon,2016,11,10.0,Home,HOU,W 27-20,13.7,42.0,0.79,Questionable,back,3
Amari Cooper,22.163,WR,OAK,2016-11-27,Sun,2016,12,11.0,Home,CAR,W 35-32,4.2,71.0,0.96,,,4
Amari Cooper,22.17,WR,OAK,2016-12-04,Sun,2016,13,12.0,Home,BUF,W 38-24,12.9,63.0,0.89,,,5
Amari Cooper,22.174,WR,OAK,2016-12-08,Thu,2016,14,13.0,Away,KAN,L 13-21,5.4,74.0,0.99,,,6
Amari Cooper,22.184,WR,OAK,2016-12-18,Sun,2016,15,14.0,Away,SDG,W 19-16,3.3000000000000003,51.0,0.82,Questionable,shoulder,7
Amari Cooper,22.19,WR,OAK,2016-12-24,Sat,2016,16,15.0,Home,IND,W 33-25,10.1,61.0,0.8,Questionable,shoulder,8
Amari Cooper,22.198,WR,OAK,2017-01-01,Sun,2016,17,16.0,Away,DEN,L 6-24,11.9,42.0,0.78,Questionable,shoulder,9
Ameer Abdullah,,RB,DET,2016-09-25,Sun,2016,3,3.0,Away,GNB,L 27-34,,,,Injured Reserve,Foot,1
Ameer Abdullah,,RB,DET,2016-10-02,Sun,2016,4,4.0,Away,CHI,L 14-17,,,,Injured Reserve,Foot,2
Ameer Abdullah,,RB,DET,2016-10-09,Sun,2016,5,5.0,Home,PHI,W 24-23,,,,Injured Reserve,Foot,3
Ameer Abdullah,,RB,DET,2016-10-16,Sun,2016,6,6.0,Home,LAR,W 31-28,,,,Injured Reserve,Foot,4
Ameer Abdullah,,RB,DET,2016-10-23,Sun,2016,7,7.0,Home,WAS,W 20-17,,,,Injured Reserve,Foot,5
Ameer Abdullah,,RB,DET,2016-10-30,Sun,2016,8,8.0,Away,HOU,L 13-20,,,,Injured Reserve,Foot,6
Ameer Abdullah,,RB,DET,2016-11-06,Sun,2016,9,9.0,Away,MIN,W 22-16,,,,Injured Reserve,Foot,7
Ameer Abdullah,,,,,,2016,10,,,,,,,,,,8
Ameer Abdullah,,RB,DET,2016-11-20,Sun,2016,11,10.0,Home,JAX,W 26-19,,,,Injured Reserve,Foot,9
Ameer Abdullah,,RB,DET,2016-11-24,Thu,2016,12,11.0,Home,MIN,W 16-13,,,,Injured Reserve,Foot,10
Ameer Abdullah,,RB,DET,2016-12-04,Sun,2016,13,12.0,Away,NOR,W 28-13,,,,Injured Reserve,Foot,11
Ameer Abdullah,,RB,DET,2016-12-11,Sun,2016,14,13.0,Home,CHI,W 20-17,,,,Injured Reserve,Foot,12
Ameer Abdullah,,RB,DET,2016-12-18,Sun,2016,15,14.0,Away,NYG,L 6-17,,,,Injured Reserve,Foot,13
Ameer Abdullah,,RB,DET,2016-12-26,Mon,2016,16,15.0,Away,DAL,L 21-42,,,,Injured Reserve,Foot,14
Ameer Abdullah,,RB,DET,2017-01-01,Sun,2016,17,16.0,Home,GNB,L 24-31,,,,Injured Reserve,Foot,15
Andre Hal,,DB,HOU,2016-12-04,Sun,2016,13,12.0,Away,GNB,L 13-21,,,,Questionable,illness,1
Andre Hal,24.195,DB,HOU,2016-12-11,Sun,2016,14,13.0,Away,IND,W 22-17,9.0,,,,,2
Andre Hal,24.202,DB,HOU,2016-12-18,Sun,2016,15,14.0,Home,JAX,W 21-20,4.5,,,,,3
Andre Hal,24.208,DB,HOU,2016-12-24,Sat,2016,16,15.0,Home,CIN,W 12-10,8.25,,,,,4
Andre Hal,24.216,DB,HOU,2017-01-01,Sun,2016,17,16.0,Away,TEN,L 17-24,5.25,,,,,5
Andre Smith,,OL,MIN,2016-10-09,Sun,2016,5,5.0,Home,HOU,W 31-13,,,,Injured Reserve,Tricep,1
Andre Smith,,,,,,2016,6,,,,,,,,,,2
Andre Smith,,OL,MIN,2016-10-23,Sun,2016,7,6.0,Away,PHI,L 10-21,,,,Injured Reserve,Tricep,3
Andre Smith,,OL,MIN,2016-10-31,Mon,2016,8,7.0,Away,CHI,L 10-20,,,,Injured Reserve,Tricep,4
Andre Smith,,OL,MIN,2016-11-06,Sun,2016,9,8.0,Home,DET,L 16-22,,,,Injured Reserve,Tricep,5
Andre Smith,,OL,MIN,2016-11-13,Sun,2016,10,9.0,Away,WAS,L 20-26,,,,Injured Reserve,Tricep,6
Andre Smith,,OL,MIN,2016-11-20,Sun,2016,11,10.0,Home,ARI,W 30-24,,,,Injured Reserve,Tricep,7
Andre Smith,,OL,MIN,2016-11-24,Thu,2016,12,11.0,Away,DET,L 13-16,,,,Injured Reserve,Tricep,8
Andre Smith,,OL,MIN,2016-12-01,Thu,2016,13,12.0,Home,DAL,L 15-17,,,,Injured Reserve,Tricep,9
Andre Smith,,OL,MIN,2016-12-11,Sun,2016,14,13.0,Away,JAX,W 25-16,,,,Injured Reserve,Tricep,10
Andre Smith,,OL,MIN,2016-12-18,Sun,2016,15,14.0,Home,IND,L 6-34,,,,Injured Reserve,Tricep,11
Andre Smith,,OL,MIN,2016-12-24,Sat,2016,16,15.0,Away,GNB,L 25-38,,,,Injured Reserve,Tricep,12
Andre Smith,,OL,MIN,2017-01-01,Sun,2016,17,16.0,Home,CHI,W 38-10,,,,Injured Reserve,Tricep,13
Andrew Adams,24.017,DB,NYG,2016-11-14,Mon,2016,10,9.0,Home,CIN,W 21-20,0.75,48.0,48.0,Questionable,shoulder,1
Andrew Adams,24.023,DB,NYG,2016-11-20,Sun,2016,11,10.0,Home,CHI,W 22-16,2.25,37.0,37.0,,,2
Andrew Adams,24.03,DB,NYG,2016-11-27,Sun,2016,12,11.0,Away,CLE,W 27-13,3.0,69.0,69.0,,,3
Andrew Adams,24.037,DB,NYG,2016-12-04,Sun,2016,13,12.0,Away,PIT,L 14-24,5.25,57.0,57.0,,,4
Andrew Adams,24.044,DB,NYG,2016-12-11,Sun,2016,14,13.0,Home,DAL,W 10-7,4.5,45.0,45.0,,,5
Andrew Adams,24.051,DB,NYG,2016-12-18,Sun,2016,15,14.0,Home,DET,W 17-6,4.5,45.0,45.0,,,6
Andrew Adams,24.055,DB,NYG,2016-12-22,Thu,2016,16,15.0,Away,PHI,L 19-24,3.5,40.0,40.0,,,7
Andrew Adams,24.065,DB,NYG,2017-01-01,Sun,2016,17,16.0,Away,WAS,W 19-10,0.75,31.0,31.0,,,8
Andrew Billings,,,CIN,2016-09-11,Sun,2016,1,1.0,Away,NYJ,W 23-22,,,,Injured Reserve,Knee,1
Andrew Billings,,,CIN,2016-09-18,Sun,2016,2,2.0,Away,PIT,L 16-24,,,,Injured Reserve,Knee,2
Andrew Billings,,,CIN,2016-09-25,Sun,2016,3,3.0,Home,DEN,L 17-29,,,,Injured Reserve,Knee,3
Andrew Billings,,,CIN,2016-09-29,Thu,2016,4,4.0,Home,MIA,W 22-7,,,,Injured Reserve,Knee,4
Andrew Billings,,,CIN,2016-10-09,Sun,2016,5,5.0,Away,DAL,L 14-28,,,,Injured Reserve,Knee,5
Andrew Billings,,,CIN,2016-10-16,Sun,2016,6,6.0,Away,NWE,L 17-35,,,,Injured Reserve,Knee,6
Andrew Billings,,,CIN,2016-10-23,Sun,2016,7,7.0,Home,CLE,W 31-17,,,,Injured Reserve,Knee,7
Andrew Billings,,,CIN,2016-10-30,Sun,2016,8,8.0,Home,WAS,T 27-27,,,,Injured Reserve,Knee,8
Andrew Billings,,,,,,2016,9,,,,,,,,,,9
Andrew Billings,,,CIN,2016-11-14,Mon,2016,10,9.0,Away,NYG,L 20-21,,,,Injured Reserve,Knee,10
Andrew Billings,,,CIN,2016-11-20,Sun,2016,11,10.0,Home,BUF,L 12-16,,,,Injured Reserve,Knee,11
Andrew Billings,,,CIN,2016-11-27,Sun,2016,12,11.0,Away,BAL,L 14-19,,,,Injured Reserve,Knee,12
Andrew Billings,,,CIN,2016-12-04,Sun,2016,13,12.0,Home,PHI,W 32-14,,,,Injured Reserve,Knee,13
Andrew Billings,,,CIN,2016-12-11,Sun,2016,14,13.0,Away,CLE,W 23-10,,,,Injured Reserve,Knee,14
Andrew Billings,,,CIN,2016-12-18,Sun,2016,15,14.0,Home,PIT,L 20-24,,,,Injured Reserve,Knee,15
Andrew Billings,,,CIN,2016-12-24,Sat,2016,16,15.0,Away,HOU,L 10-12,,,,Injured Reserve,Knee,16
Andrew Billings,,,CIN,2017-01-01,Sun,2016,17,16.0,Home,BAL,W 27-10,,,,Injured Reserve,Knee,17
Andrew Donnal,24.276,OL,LAR,2016-12-04,Sun,2016,13,12.0,Away,NWE,L 10-26,0.0,,,Questionable,Hip,1
Andrew Donnal,24.283,OL,LAR,2016-12-11,Sun,2016,14,13.0,Home,ATL,L 14-42,0.0,,,,,2
Andrew Donnal,24.287,OL,LAR,2016-12-15,Thu,2016,15,14.0,Away,SEA,L 3-24,0.0,,,,,3
Andrew Donnal,24.296,OL,LAR,2016-12-24,Sat,2016,16,15.0,Home,SFO,L 21-22,0.0,,,,,4
Andrew Donnal,24.304,OL,LAR,2017-01-01,Sun,2016,17,16.0,Home,ARI,L 6-44,0.0,,,,,5
Andrew Gachkar,27.333,LB,DAL,2016-10-02,Sun,2016,4,4.0,Away,SFO,W 24-17,0.0,,,Questionable,neck,1
Andrew Gachkar,27.34,LB,DAL,2016-10-09,Sun,2016,5,5.0,Home,CIN,W 28-14,0.75,11.0,11.0,Questionable,neck,2
Andrew Gachkar,27.347,LB,DAL,2016-10-16,Sun,2016,6,6.0,Away,GNB,W 30-16,0.0,,,,,3
Andrew Gachkar,,,,,,2016,7,,,,,,,,,,4
Andrew Gachkar,27.361,LB,DAL,2016-10-30,Sun,2016,8,7.0,Home,PHI,W 29-23,0.0,,,,,5
Andrew Gachkar,28.002,LB,DAL,2016-11-06,Sun,2016,9,8.0,Away,CLE,W 35-10,0.0,,,,,6
Andrew Gachkar,28.009,LB,DAL,2016-11-13,Sun,2016,10,9.0,Away,PIT,W 35-30,0.0,,,,,7
Andrew Gachkar,28.016,LB,DAL,2016-11-20,Sun,2016,11,10.0,Home,BAL,W 27-17,0.0,,,,,8
Andrew Gachkar,28.02,LB,DAL,2016-11-24,Thu,2016,12,11.0,Home,WAS,W 31-26,0.0,,,,,9
Andrew Gachkar,28.027,LB,DAL,2016-12-01,Thu,2016,13,12.0,Away,MIN,W 17-15,0.0,,,,,10
Andrew Gachkar,28.037,LB,DAL,2016-12-11,Sun,2016,14,13.0,Away,NYG,L 7-10,2.25,,,,,11
Andrew Gachkar,28.044,LB,DAL,2016-12-18,Sun,2016,15,14.0,Home,TAM,W 26-20,0.0,,,,,12
Andrew Gachkar,28.052,LB,DAL,2016-12-26,Mon,2016,16,15.0,Home,DET,W 42-21,0.0,,,,,13
Andrew Gachkar,28.058,LB,DAL,2017-01-01,Sun,2016,17,16.0,Away,PHI,L 13-27,9.5,45.0,45.0,,,14
Andrew Luck,27.013,QB,IND,2016-09-25,Sun,2016,3,3.0,Home,SDG,W 26-22,14.240000000000002,72.0,1.0,Questionable, shoulder,1
Andrew Luck,27.02,QB,IND,2016-10-02,Sun,2016,4,4.0,Away,JAX,L 27-30,18.66,78.0,0.99,,,2
Andrew Luck,27.027,QB,IND,2016-10-09,Sun,2016,5,5.0,Home,CHI,W 29-23,22.180000000000003,68.0,1.0,,,3
Andrew Luck,27.034,QB,IND,2016-10-16,Sun,2016,6,6.0,Away,HOU,L 23-26,24.380000000000003,71.0,1.0,,,4
Andrew Luck,27.041,QB,IND,2016-10-23,Sun,2016,7,7.0,Away,TEN,W 34-26,27.82,70.0,1.0,,,5
Andrew Luck,27.048,QB,IND,2016-10-30,Sun,2016,8,8.0,Home,KAN,L 14-30,19.4,66.0,1.0,,,6
Andrew Luck,27.055,QB,IND,2016-11-06,Sun,2016,9,9.0,Away,GNB,W 31-26,14.74,68.0,1.0,,,7
Andrew Luck,,,,,,2016,10,,,,,,,,,,8
Andrew Luck,27.069,QB,IND,2016-11-20,Sun,2016,11,10.0,Home,TEN,W 24-17,19.68,60.0,0.98,,,9
Andrew Luck,,QB,IND,2016-11-24,Thu,2016,12,11.0,Home,PIT,L 7-28,,,,Out,concussion,10
Andrew Luck,27.084,QB,IND,2016-12-05,Mon,2016,13,12.0,Away,NYJ,W 41-10,29.72,58.0,0.79,,,11
Andrew Luck,27.09,QB,IND,2016-12-11,Sun,2016,14,13.0,Home,HOU,L 17-22,18.24,66.0,1.0,,,12
Andrew Luck,27.097,QB,IND,2016-12-18,Sun,2016,15,14.0,Away,MIN,W 34-6,18.8,65.0,0.93,,,13
Andrew Luck,27.103,QB,IND,2016-12-24,Sat,2016,16,15.0,Away,OAK,L 25-33,24.72,55.0,0.98,,,14
Andrew Luck,27.111,QB,IND,2017-01-01,Sun,2016,17,16.0,Home,JAX,W 24-20,19.54,71.0,0.99,,,15
Andrew Sendejo,,DB,MIN,2016-10-31,Mon,2016,8,7.0,Away,CHI,L 10-20,,,,Out,ankle,1
Andrew Sendejo,29.058,DB,MIN,2016-11-06,Sun,2016,9,8.0,Home,DET,L 16-22,3.0,60.0,60.0,Questionable,ankle,2
Andrew Sendejo,29.065,DB,MIN,2016-11-13,Sun,2016,10,9.0,Away,WAS,L 20-26,6.0,64.0,64.0,,,3
Andrew Sendejo,29.072,DB,MIN,2016-11-20,Sun,2016,11,10.0,Home,ARI,W 30-24,5.25,73.0,73.0,,,4
Andrew Sendejo,29.076,DB,MIN,2016-11-24,Thu,2016,12,11.0,Away,DET,L 13-16,11.0,61.0,61.0,,,5
Andrew Sendejo,29.083,DB,MIN,2016-12-01,Thu,2016,13,12.0,Home,DAL,L 15-17,4.5,52.0,52.0,,,6
Andrew Sendejo,29.093,DB,MIN,2016-12-11,Sun,2016,14,13.0,Away,JAX,W 25-16,3.75,66.0,66.0,,,7
Andrew Sendejo,29.1,DB,MIN,2016-12-18,Sun,2016,15,14.0,Home,IND,L 6-34,9.75,70.0,70.0,,,8
Andrew Sendejo,29.106,DB,MIN,2016-12-24,Sat,2016,16,15.0,Away,GNB,L 25-38,3.75,59.0,59.0,,,9
Andrew Sendejo,,DB,MIN,2017-01-01,Sun,2016,17,16.0,Home,CHI,W 38-10,,,,Out,knee,10
Andrew Tiller,27.132,OL,SFO,2016-09-18,Sun,2016,2,2.0,Away,CAR,L 27-46,0.0,,,Questionable,ankle,1
Andrew Tiller,27.139,OL,SFO,2016-09-25,Sun,2016,3,3.0,Away,SEA,L 18-37,0.0,,,,,2
Andrew Tiller,27.146,OL,SFO,2016-10-02,Sun,2016,4,4.0,Home,DAL,L 17-24,0.0,,,,,3
Andrew Tiller,27.15,OL,SFO,2016-10-06,Thu,2016,5,5.0,Home,ARI,L 21-33,0.0,,,,,4
Andrew Tiller,27.16,OL,SFO,2016-10-16,Sun,2016,6,6.0,Away,BUF,L 16-45,0.0,,,,,5
Andrew Tiller,27.167,OL,SFO,2016-10-23,Sun,2016,7,7.0,Home,TAM,L 17-34,0.0,,,,,6
Andrew Tiller,,,,,,2016,8,,,,,,,,,,7
Andrew Tiller,27.181,OL,SFO,2016-11-06,Sun,2016,9,8.0,Home,NOR,L 23-41,0.0,,,,,8
Andrew Tiller,27.188,OL,SFO,2016-11-13,Sun,2016,10,9.0,Away,ARI,L 20-23,0.0,,,,,9
Andrew Tiller,27.195,OL,SFO,2016-11-20,Sun,2016,11,10.0,Home,NWE,L 17-30,0.0,,,,,10
Andrew Tiller,27.202,OL,SFO,2016-11-27,Sun,2016,12,11.0,Away,MIA,L 24-31,0.0,,,,,11
Andrew Tiller,27.209,OL,SFO,2016-12-04,Sun,2016,13,12.0,Away,CHI,L 6-26,0.0,,,,,12
Andrew Tiller,27.216,OL,SFO,2016-12-11,Sun,2016,14,13.0,Home,NYJ,L 17-23,0.0,,,,,13
Andrew Tiller,27.223,OL,SFO,2016-12-18,Sun,2016,15,14.0,Away,ATL,L 13-41,0.0,,,,,14
Andrew Tiller,27.229,OL,SFO,2016-12-24,Sat,2016,16,15.0,Away,LAR,W 22-21,0.0,,,,,15
Andrew Tiller,,OL,SFO,2017-01-01,Sun,2016,17,16.0,Home,SEA,L 23-25,,,,Out,ankle,16
Andrew Williamson,,,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,,,,Injured Reserve,Knee,1
Andrew Williamson,,,IND,2016-09-18,Sun,2016,2,2.0,Away,DEN,L 20-34,,,,Injured Reserve,Knee,2
Andrew Williamson,,,IND,2016-09-25,Sun,2016,3,3.0,Home,SDG,W 26-22,,,,Injured Reserve,Knee,3
