Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Damien Wilson,27.185,LB,KAN,2020-11-29,Sun,2020,12,11.0,Away,TAM,W 27-24,3.0,17.0,0.29,,,12
Damien Wilson,27.192,LB,KAN,2020-12-06,Sun,2020,13,12.0,Home,DEN,W 22-16,5.25,46.0,0.7,,,13
Damon Arnette,24.224,DB,LVR,2020-09-13,Sun,2020,1,1.0,Away,CAR,W 34-30,7.5,48.0,0.72,,,1
Damon Arnette,24.232,DB,LVR,2020-09-21,Mon,2020,2,2.0,Home,NOR,W 34-24,10.5,49.0,0.82,,,2
Damon Arnette,24.238,DB,LVR,2020-09-27,Sun,2020,3,3.0,Away,NWE,L 20-36,1.5,52.0,0.75,,,3
Damontae Kazee,27.1,DB,ATL,2020-09-13,Sun,2020,1,1.0,Home,SEA,L 25-38,6.0,63.0,0.97,,,1
Damontae Kazee,27.107,DB,ATL,2020-09-20,Sun,2020,2,2.0,Away,DAL,L 39-40,11.25,64.0,0.91,,,2
Damontae Kazee,27.114,DB,ATL,2020-09-27,Sun,2020,3,3.0,Home,CHI,L 26-30,8.5,81.0,0.99,,,3
Damontae Kazee,27.122,DB,ATL,2020-10-05,Mon,2020,4,4.0,Away,GNB,L 16-30,6.0,21.0,0.33,,,4
Dan Arnold,25.182,TE,ARI,2020-09-13,Sun,2020,1,1.0,Away,SFO,W 24-20,7.1,45.0,0.55,,,1
Dan Arnold,25.189,TE,ARI,2020-09-20,Sun,2020,2,2.0,Home,WAS,W 30-15,3.6,56.0,0.71,,,2
Dan Arnold,25.196,TE,ARI,2020-09-27,Sun,2020,3,3.0,Home,DET,L 23-26,1.6,31.0,0.48,,,3
Dan Arnold,25.203,TE,ARI,2020-10-04,Sun,2020,4,4.0,Away,CAR,L 21-31,5.9,31.0,0.54,,,4
Dan Arnold,,TE,ARI,2020-10-11,Sun,2020,5,5.0,Away,NYJ,W 30-10,,27.0,0.36,,,5
Dan Arnold,,TE,ARI,2020-10-19,Mon,2020,6,6.0,Away,DAL,W 38-10,,26.0,0.42,,,6
Dan Arnold,25.224,TE,ARI,2020-10-25,Sun,2020,7,7.0,Home,SEA,W 37-34,6.7,21.0,0.25,,,7
Dan Arnold,,,,,,2020,8,,,,,,,,,,8
Dan Arnold,25.238,TE,ARI,2020-11-08,Sun,2020,9,8.0,Home,MIA,L 31-34,2.1,18.0,0.26,,,9
Dan Arnold,25.245,TE,ARI,2020-11-15,Sun,2020,10,9.0,Home,BUF,W 32-30,5.4,35.0,0.48,,,10
Dan Arnold,25.249,TE,ARI,2020-11-19,Thu,2020,11,10.0,Away,SEA,L 21-28,6.9,26.0,0.39,,,11
Dan Arnold,25.259,TE,ARI,2020-11-29,Sun,2020,12,11.0,Away,NWE,L 17-20,2.2,26.0,0.35,,,12
Dan Arnold,25.266,TE,ARI,2020-12-06,Sun,2020,13,12.0,Home,LAR,L 28-38,19.1,9.0,0.14,,,13
Dan Arnold,25.273,TE,ARI,2020-12-13,Sun,2020,14,13.0,Away,NYG,W 26-7,9.7,24.0,0.3,,,14
Dan Arnold,25.28,TE,ARI,2020-12-20,Sun,2020,15,14.0,Home,PHI,W 33-26,6.9,26.0,0.38,,,15
Dan Bailey,32.231,K,MIN,2020-09-13,Sun,2020,1,1.0,Home,GNB,L 34-43,0.0,,,,,1
Dan Bailey,32.238,K,MIN,2020-09-20,Sun,2020,2,2.0,Away,IND,L 11-28,0.0,,,,,2
Dan Bailey,32.245,K,MIN,2020-09-27,Sun,2020,3,3.0,Home,TEN,L 30-31,0.0,,,,,3
Dan Bailey,32.252,K,MIN,2020-10-04,Sun,2020,4,4.0,Away,HOU,W 31-23,0.0,,,,,4
Dan Bailey,32.259,K,MIN,2020-10-11,Sun,2020,5,5.0,Away,SEA,L 26-27,0.0,,,,,5
Dan Bailey,32.266,K,MIN,2020-10-18,Sun,2020,6,6.0,Home,ATL,L 23-40,0.0,,,,,6
Dan Bailey,,,,,,2020,7,,,,,,,,,,7
Dan Bailey,32.28,K,MIN,2020-11-01,Sun,2020,8,7.0,Away,GNB,W 28-22,0.0,,,,,8
Dan Bailey,32.287,K,MIN,2020-11-08,Sun,2020,9,8.0,Home,DET,W 34-20,0.0,,,,,9
Dan Bailey,32.295,K,MIN,2020-11-16,Mon,2020,10,9.0,Away,CHI,W 19-13,0.0,,,,,10
Dan Bailey,32.301,K,MIN,2020-11-22,Sun,2020,11,10.0,Home,DAL,L 28-31,0.0,,,,,11
Dan Bailey,32.308,K,MIN,2020-11-29,Sun,2020,12,11.0,Home,CAR,W 28-27,0.0,,,,,12
Dan Bailey,32.315,K,MIN,2020-12-06,Sun,2020,13,12.0,Home,JAX,W 27-24,0.0,,,,,13
Dan Bailey,32.322,K,MIN,2020-12-13,Sun,2020,14,13.0,Away,TAM,L 14-26,0.0,,,,,14
Dan Bailey,32.329,K,MIN,2020-12-20,Sun,2020,15,14.0,Home,CHI,L 27-33,0.0,,,,,15
Dan Bailey,32.334,K,MIN,2020-12-25,Fri,2020,16,15.0,Away,NOR,L 33-52,0.0,,,,,16
Dan Chisena,,WR,MIN,2020-09-13,Sun,2020,1,1.0,Home,GNB,L 34-43,,1.0,0.02,,,1
Dan Chisena,,,,,,2020,2,,,,,,,,,,2
Dan Chisena,,,,,,2020,3,,,,,,,,,,3
Dan Chisena,23.222,WR,MIN,2020-10-04,Sun,2020,4,4.0,Away,HOU,W 31-23,4.0,,,,,4
Dan Chisena,,,,,,2020,5,,,,,,,,,,5
Dan Chisena,,WR,MIN,2020-10-18,Sun,2020,6,6.0,Home,ATL,L 23-40,,2.0,0.04,,,6
Dan Chisena,,,,,,2020,7,,,,,,,,,,7
Daniel Ekuale,,,,,,2020,1,,,,,,,,,,1
Daniel Ekuale,,,,,,2020,2,,,,,,,,,,2
Daniel Ekuale,,,,,,2020,3,,,,,,,,,,3
Daniel Jones,23.11,QB,NYG,2020-09-14,Mon,2020,1,1.0,Home,PIT,L 16-26,19.36,68.0,1.0,,,1
Daniel Jones,23.116,QB,NYG,2020-09-20,Sun,2020,2,2.0,Away,CHI,L 13-17,8.74,65.0,1.0,,,2
Daniel Jones,23.123,QB,NYG,2020-09-27,Sun,2020,3,3.0,Home,SFO,L 9-36,9.06,52.0,0.96,,,3
Daniel Jones,23.13,QB,NYG,2020-10-04,Sun,2020,4,4.0,Away,LAR,L 9-17,15.1,68.0,1.0,,,4
Daniel Jones,23.137,QB,NYG,2020-10-11,Sun,2020,5,5.0,Away,DAL,L 34-37,6.1800000000000015,68.0,1.0,,,5
Daniel Jones,23.144,QB,NYG,2020-10-18,Sun,2020,6,6.0,Home,WAS,W 20-19,14.88,48.0,0.98,,,6
Daniel Jones,23.148,QB,NYG,2020-10-22,Thu,2020,7,7.0,Away,PHI,L 21-22,21.68,60.0,0.97,,,7
Daniel Jones,23.159,QB,NYG,2020-11-02,Mon,2020,8,8.0,Home,TAM,L 23-25,18.24,74.0,0.99,,,8
Daniel Jones,23.165,QB,NYG,2020-11-08,Sun,2020,9,9.0,Away,WAS,W 23-20,16.880000000000003,77.0,1.0,,,9
Daniel Jones,23.172,QB,NYG,2020-11-15,Sun,2020,10,10.0,Home,PHI,W 27-17,22.16,71.0,1.0,,,10
Daniel Jones,,,,,,2020,11,,,,,,,,,,11
Daniel Jones,23.186,QB,NYG,2020-11-29,Sun,2020,12,11.0,Away,CIN,W 19-17,10.42,51.0,0.63,,,12
Daniel Munyer,,,,,,2020,1,,,,,,,,,,1
Daniel Munyer,,,,,,2020,2,,,,,,,,,,2
Daniel Munyer,,,,,,2020,3,,,,,,,,,,3
Daniel Munyer,,,,,,2020,4,,,,,,,,,,4
Daniel Munyer,,,,,,2020,5,,,,,,,,,,5
Daniel Munyer,,,,,,2020,6,,,,,,,,,,6
Daniel Munyer,,,,,,2020,7,,,,,,,,,,7
Daniel Ross,,,,,,2020,1,,,,,,,,,,1
Daniel Ross,,,,,,2020,2,,,,,,,,,,2
Daniel Ross,27.196,DL,LVR,2020-09-27,Sun,2020,3,3.0,Away,NWE,L 20-36,4.5,21.0,0.3,,,3
Daniel Thomas,22.074,DB,JAX,2020-09-13,Sun,2020,1,1.0,Home,IND,W 27-20,1.5,,,,,1
Daniel Thomas,22.081,DB,JAX,2020-09-20,Sun,2020,2,2.0,Away,TEN,L 30-33,1.5,,,,,2
Daniel Thomas,,DB,JAX,2020-09-24,Thu,2020,3,3.0,Home,MIA,L 13-31,,1.0,0.02,,,3
Daniel Thomas,,,,,,2020,4,,,,,,,,,,4
Daniel Thomas,22.102,DB,JAX,2020-10-11,Sun,2020,5,5.0,Away,HOU,L 14-30,10.5,28.0,0.48,,,5
Daniel Thomas,,,,,,2020,6,,,,,,,,,,6
Daniel Thomas,22.116,DB,JAX,2020-10-25,Sun,2020,7,7.0,Away,LAC,L 29-39,1.5,5.0,0.05,,,7
Daniel Thomas,,,,,,2020,8,,,,,,,,,,8
Daniel Thomas,22.13,DB,JAX,2020-11-08,Sun,2020,9,8.0,Home,HOU,L 25-27,1.5,22.0,0.34,,,9
Daniel Thomas,22.137,DB,JAX,2020-11-15,Sun,2020,10,9.0,Away,GNB,L 20-24,9.0,65.0,1.0,,,10
Daniel Thomas,22.144,DB,JAX,2020-11-22,Sun,2020,11,10.0,Home,PIT,L 3-27,9.0,41.0,0.55,,,11
Danny Shelton,27.024,DL,DET,2020-09-13,Sun,2020,1,1.0,Home,CHI,L 23-27,3.75,39.0,0.6,,,1
Danny Shelton,27.031,DL,DET,2020-09-20,Sun,2020,2,2.0,Away,GNB,L 21-42,5.25,46.0,0.63,,,2
Danny Shelton,27.038,DL,DET,2020-09-27,Sun,2020,3,3.0,Away,ARI,W 26-23,1.5,38.0,0.58,,,3
Danny Shelton,27.045,DL,DET,2020-10-04,Sun,2020,4,4.0,Home,NOR,L 29-35,10.25,52.0,0.73,,,4
Danny Shelton,,,,,,2020,5,,,,,,,,,,5
Danny Shelton,27.059,DL,DET,2020-10-18,Sun,2020,6,5.0,Away,JAX,W 34-16,0.0,19.0,0.56,,,6
Danny Shelton,27.066,DL,DET,2020-10-25,Sun,2020,7,6.0,Away,ATL,W 23-22,4.5,53.0,0.72,,,7
Danny Shelton,27.073,DL,DET,2020-11-01,Sun,2020,8,7.0,Home,IND,L 21-41,10.75,47.0,0.61,,,8
Danny Shelton,27.08,DL,DET,2020-11-08,Sun,2020,9,8.0,Away,MIN,L 20-34,2.25,42.0,0.72,,,9
Danny Shelton,27.087,DL,DET,2020-11-15,Sun,2020,10,9.0,Home,WAS,W 30-27,1.5,41.0,0.47,,,10
Danny Shelton,27.094,DL,DET,2020-11-22,Sun,2020,11,10.0,Away,CAR,L 0-20,3.75,52.0,0.73,,,11
Danny Shelton,27.098,DL,DET,2020-11-26,Thu,2020,12,11.0,Home,HOU,L 25-41,3.5,26.0,0.46,,,12
Dante Fowler,26.041,DL,ATL,2020-09-13,Sun,2020,1,1.0,Home,SEA,L 25-38,7.75,49.0,0.77,,,1
Dante Fowler,26.048,DL,ATL,2020-09-20,Sun,2020,2,2.0,Away,DAL,L 39-40,8.25,46.0,0.66,,,2
Dante Pettis,24.326,WR,SFO,2020-09-13,Sun,2020,1,1.0,Home,ARI,L 20-24,0.0,45.0,0.73,,,1
Dante Pettis,24.333,WR,SFO,2020-09-20,Sun,2020,2,2.0,Away,NYJ,W 31-13,0.0,10.0,0.16,,,2
Dante Pettis,,WR,SFO,2020-09-27,Sun,2020,3,3.0,Away,NYG,W 36-9,,8.0,0.1,,,3
Dante Pettis,24.347,WR,SFO,2020-10-04,Sun,2020,4,4.0,Home,PHI,L 20-25,0.0,,,,,4
Dante Pettis,,,,,,2020,5,,,,,,,,,,5
Dante Pettis,,,,,,2020,6,,,,,,,,,,6
Dante Pettis,,,,,,2020,7,,,,,,,,,,7
Dante Pettis,25.009,WR,SFO,2020-11-01,Sun,2020,8,8.0,Away,SEA,L 27-37,-2.0,3.0,0.04,,,8
Dante Pettis,,,,,,2020,9,,,,,,,,,,9
Dante Pettis,,,,,,2020,10,,,,,,,,,,10
Dante Pettis,,,,,,2020,11,,,,,,,,,,11
Dare Ogunbowale,,,,,,2020,1,,,,,,,,,,1
Dare Ogunbowale,,,,,,2020,2,,,,,,,,,,2
Dare Ogunbowale,26.143,RB,JAX,2020-09-24,Thu,2020,3,3.0,Home,MIA,L 13-31,3.0,5.0,0.08,,,3
Dare Ogunbowale,,,,,,2020,4,,,,,,,,,,4
Dare Ogunbowale,26.16,RB,JAX,2020-10-11,Sun,2020,5,5.0,Away,HOU,L 14-30,1.5,,,,,5
Dare Ogunbowale,,,,,,2020,6,,,,,,,,,,6
Dare Ogunbowale,26.174,RB,JAX,2020-10-25,Sun,2020,7,7.0,Away,LAC,L 29-39,2.25,7.0,0.11,,,7
Dare Ogunbowale,,,,,,2020,8,,,,,,,,,,8
Dare Ogunbowale,,RB,JAX,2020-11-08,Sun,2020,9,8.0,Home,HOU,L 25-27,,3.0,0.04,,,9
Dare Ogunbowale,26.195,RB,JAX,2020-11-15,Sun,2020,10,9.0,Away,GNB,L 20-24,4.0,10.0,0.16,,,10
Dare Ogunbowale,26.202,RB,JAX,2020-11-22,Sun,2020,11,10.0,Home,PIT,L 3-27,0.0,13.0,0.22,,,11
Daren Bates,,,,,,2020,1,,,,,,,,,,1
Daren Bates,,,,,,2020,2,,,,,,,,,,2
Daren Bates,,,,,,2020,3,,,,,,,,,,3
Daren Bates,,,,,,2020,4,,,,,,,,,,4
Daren Bates,,,,,,2020,5,,,,,,,,,,5
Daren Bates,29.326,LB,TEN,2020-10-18,Sun,2020,6,5.0,Home,HOU,W 42-36,1.5,,,,,6
Daren Bates,29.333,LB,TEN,2020-10-25,Sun,2020,7,6.0,Home,PIT,L 24-27,1.5,,,,,7
Daren Bates,29.34,LB,TEN,2020-11-01,Sun,2020,8,7.0,Away,CIN,L 20-31,1.5,,,,,8
Daren Bates,29.347,LB,TEN,2020-11-08,Sun,2020,9,8.0,Home,CHI,W 24-17,2.25,,,,,9
Daren Bates,,,,,,2020,10,,,,,,,,,,10
Daren Bates,29.361,LB,TEN,2020-11-22,Sun,2020,11,10.0,Away,BAL,W 30-24,2.25,1.0,0.01,,,11
Daren Bates,,,,,,2020,12,,,,,,,,,,12
Daren Bates,,LB,TEN,2020-12-06,Sun,2020,13,12.0,Home,CLE,L 35-41,,1.0,0.01,,,13
Daren Bates,30.016,LB,TEN,2020-12-13,Sun,2020,14,13.0,Away,JAX,W 31-10,1.5,,,,,14
Daren Bates,,LB,TEN,2020-12-20,Sun,2020,15,14.0,Home,DET,W 46-25,,1.0,0.01,,,15
Daren Bates,,,,,,2020,16,,,,,,,,,,16
Darian Thompson,26.357,DB,DAL,2020-09-13,Sun,2020,1,1.0,Away,LAR,L 17-20,14.25,58.0,0.79,,,1
Darian Thompson,26.364,DB,DAL,2020-09-20,Sun,2020,2,2.0,Home,ATL,W 40-39,1.05,38.0,0.5,,,2
Darian Thompson,27.005,DB,DAL,2020-09-27,Sun,2020,3,3.0,Away,SEA,L 31-38,5.25,72.0,0.94,,,3
Darian Thompson,27.012,DB,DAL,2020-10-04,Sun,2020,4,4.0,Home,CLE,L 38-49,3.0,7.0,0.08,,,4
Darian Thompson,27.019,DB,DAL,2020-10-11,Sun,2020,5,5.0,Home,NYG,W 37-34,4.5,15.0,0.22,,,5
Darian Thompson,27.027,DB,DAL,2020-10-19,Mon,2020,6,6.0,Home,ARI,L 10-38,1.5,8.0,0.13,,,6
Darian Thompson,,,,,,2020,7,,,,,,,,,,7
Darian Thompson,,,,,,2020,8,,,,,,,,,,8
Darian Thompson,27.047,DB,DAL,2020-11-08,Sun,2020,9,9.0,Home,PIT,L 19-24,1.5,25.0,0.36,,,9
Darian Thompson,,,,,,2020,10,,,,,,,,,,10
Darian Thompson,27.061,DB,DAL,2020-11-22,Sun,2020,11,10.0,Away,MIN,W 31-28,2.25,13.0,0.2,,,11
Darian Thompson,,DB,DAL,2020-11-26,Thu,2020,12,11.0,Home,WAS,L 16-41,,5.0,0.07,,,12
Darian Thompson,27.077,DB,DAL,2020-12-08,Tue,2020,13,12.0,Away,BAL,L 17-34,16.5,55.0,1.0,,,13
Darian Thompson,27.082,DB,DAL,2020-12-13,Sun,2020,14,13.0,Away,CIN,W 30-7,10.75,72.0,1.0,,,14
Darian Thompson,27.089,DB,DAL,2020-12-20,Sun,2020,15,14.0,Home,SFO,W 41-33,2.25,53.0,0.63,,,15
Darian Thompson,27.096,DB,DAL,2020-12-27,Sun,2020,16,15.0,Home,PHI,W 37-17,3.75,60.0,0.82,,,16
Darious Williams,27.182,DB,LAR,2020-09-13,Sun,2020,1,1.0,Home,DAL,W 20-17,6.0,64.0,0.89,,,1
Darious Williams,27.189,DB,LAR,2020-09-20,Sun,2020,2,2.0,Away,PHI,W 37-19,9.0,66.0,0.93,,,2
Darius Leonard,25.048,LB,IND,2020-09-13,Sun,2020,1,1.0,Away,JAX,L 20-27,11.25,51.0,1.0,,,1
Darius Leonard,25.055,LB,IND,2020-09-20,Sun,2020,2,2.0,Home,MIN,W 28-11,11.75,54.0,1.0,,,2
Darius Leonard,25.062,LB,IND,2020-09-27,Sun,2020,3,3.0,Home,NYJ,W 36-7,15.5,57.0,0.89,,,3
Darius Leonard,25.069,LB,IND,2020-10-04,Sun,2020,4,4.0,Away,CHI,W 19-11,1.5,28.0,0.45,,,4
Darius Phillips,25.079,DB,CIN,2020-09-13,Sun,2020,1,1.0,Home,LAC,L 13-16,3.0,71.0,0.96,,,1
Darius Phillips,25.083,DB,CIN,2020-09-17,Thu,2020,2,2.0,Away,CLE,L 30-35,3.0,52.0,0.9,,,2
Darius Phillips,25.093,DB,CIN,2020-09-27,Sun,2020,3,3.0,Away,PHI,T 23-23,6.75,89.0,0.98,,,3
Darius Phillips,25.1,DB,CIN,2020-10-04,Sun,2020,4,4.0,Home,JAX,W 33-25,3.75,60.0,0.88,,,4
Darius Phillips,25.107,DB,CIN,2020-10-11,Sun,2020,5,5.0,Away,BAL,L 3-27,4.5,45.0,0.71,,,5
Darius Phillips,25.114,DB,CIN,2020-10-18,Sun,2020,6,6.0,Away,IND,L 27-31,6.0,30.0,0.48,,,6
Darius Phillips,25.121,DB,CIN,2020-10-25,Sun,2020,7,7.0,Home,CLE,L 34-37,14.0,50.0,0.96,,,7
Darius Slay,29.256,DB,PHI,2020-09-13,Sun,2020,1,1.0,Away,WAS,L 17-27,3.75,64.0,0.91,,,1
Darius Slay,29.263,DB,PHI,2020-09-20,Sun,2020,2,2.0,Home,LAR,L 19-37,8.75,67.0,0.96,,,2
Darius Slay,29.27,DB,PHI,2020-09-27,Sun,2020,3,3.0,Home,CIN,T 23-23,12.0,66.0,0.92,,,3
Darius Slay,29.277,DB,PHI,2020-10-04,Sun,2020,4,4.0,Away,SFO,W 25-20,7.5,73.0,0.99,,,4
Darius Slay,29.284,DB,PHI,2020-10-11,Sun,2020,5,5.0,Away,PIT,L 29-38,14.75,60.0,0.78,,,5
Darius Slayton,23.246,WR,NYG,2020-09-14,Mon,2020,1,1.0,Home,PIT,L 16-26,25.200000000000003,58.0,0.85,,,1
Darius Slayton,23.252,WR,NYG,2020-09-20,Sun,2020,2,2.0,Away,CHI,L 13-17,4.800000000000001,58.0,0.89,,,2
Darius Slayton,23.259,WR,NYG,2020-09-27,Sun,2020,3,3.0,Home,SFO,L 9-36,4.800000000000001,51.0,0.94,,,3
Darius Slayton,23.266,WR,NYG,2020-10-04,Sun,2020,4,4.0,Away,LAR,L 9-17,6.300000000000001,66.0,0.97,,,4
Darius Slayton,23.273,WR,NYG,2020-10-11,Sun,2020,5,5.0,Away,DAL,L 34-37,16.9,64.0,0.94,,,5
Darnay Holmes,22.083,DB,NYG,2020-09-14,Mon,2020,1,1.0,Home,PIT,L 16-26,3.75,47.0,0.72,,,1
Darnay Holmes,22.089,DB,NYG,2020-09-20,Sun,2020,2,2.0,Away,CHI,L 13-17,2.25,25.0,0.38,,,2
Darnay Holmes,22.096,DB,NYG,2020-09-27,Sun,2020,3,3.0,Home,SFO,L 9-36,3.75,27.0,0.34,,,3
Darnay Holmes,22.103,DB,NYG,2020-10-04,Sun,2020,4,4.0,Away,LAR,L 9-17,1.5,33.0,0.58,,,4
Darnay Holmes,22.11,DB,NYG,2020-10-11,Sun,2020,5,5.0,Away,DAL,L 34-37,8.75,50.0,0.75,,,5
Darnay Holmes,,DB,NYG,2020-10-18,Sun,2020,6,6.0,Home,WAS,W 20-19,,3.0,0.04,,,6
Darnell Mooney,22.32,WR,CHI,2020-09-13,Sun,2020,1,1.0,Away,DET,W 27-23,5.300000000000001,22.0,0.34,,,1
Darnell Mooney,22.327,WR,CHI,2020-09-20,Sun,2020,2,2.0,Home,NYG,W 17-13,15.1,39.0,0.6,,,2
Darnell Mooney,22.334,WR,CHI,2020-09-27,Sun,2020,3,3.0,Away,ATL,W 30-26,2.9000000000000004,51.0,0.62,,,3
Darnell Mooney,22.341,WR,CHI,2020-10-04,Sun,2020,4,4.0,Home,IND,L 11-19,7.4,46.0,0.74,,,4
Darnell Savage,23.045,DB,GNB,2020-09-13,Sun,2020,1,1.0,Away,MIN,W 43-34,6.0,46.0,0.88,,,1
Darnell Savage,23.052,DB,GNB,2020-09-20,Sun,2020,2,2.0,Home,DET,W 42-21,4.5,54.0,0.9,,,2
Darqueze Dennard,28.339,DB,ATL,2020-09-13,Sun,2020,1,1.0,Home,SEA,L 25-38,3.75,39.0,0.61,,,1
Darqueze Dennard,28.346,DB,ATL,2020-09-20,Sun,2020,2,2.0,Away,DAL,L 39-40,12.5,66.0,0.94,,,2
Darqueze Dennard,28.353,DB,ATL,2020-09-27,Sun,2020,3,3.0,Home,CHI,L 26-30,15.75,77.0,0.94,,,3
Darrell Daniels,,TE,ARI,2020-09-13,Sun,2020,1,1.0,Away,SFO,W 24-20,,14.0,0.17,,,1
Darrell Daniels,25.303,TE,ARI,2020-09-20,Sun,2020,2,2.0,Home,WAS,W 30-15,5.5,43.0,0.54,,,2
Darrell Daniels,25.31,TE,ARI,2020-09-27,Sun,2020,3,3.0,Home,DET,L 23-26,3.4000000000000004,38.0,0.58,,,3
Darrell Daniels,,TE,ARI,2020-10-04,Sun,2020,4,4.0,Away,CAR,L 21-31,,27.0,0.47,,,4
Darren Waller,28.0,TE,LVR,2020-09-13,Sun,2020,1,1.0,Away,CAR,W 34-30,7.5,56.0,0.88,,,1
Darren Waller,28.008,TE,LVR,2020-09-21,Mon,2020,2,2.0,Home,NOR,W 34-24,22.5,74.0,0.91,,,2
Darrius Shepherd,,,,,,2020,1,,,,,,,,,,1
Darrius Shepherd,,,,,,2020,2,,,,,,,,,,2
Darrius Shepherd,24.331,WR,GNB,2020-09-27,Sun,2020,3,3.0,Away,NOR,W 37-30,0.0,23.0,0.37,,,3
Darrius Shepherd,24.339,WR,GNB,2020-10-05,Mon,2020,4,4.0,Home,ATL,W 30-16,3.1,36.0,0.57,,,4
Darrius Shepherd,,,,,,2020,5,,,,,,,,,,5
Darrius Shepherd,24.352,WR,GNB,2020-10-18,Sun,2020,6,5.0,Away,TAM,L 10-38,2.1,6.0,0.1,,,6
Darrius Shepherd,24.359,WR,GNB,2020-10-25,Sun,2020,7,6.0,Away,HOU,W 35-20,0.0,28.0,0.45,,,7
Darrius Shepherd,25.0,WR,GNB,2020-11-01,Sun,2020,8,7.0,Home,MIN,L 22-28,1.1,18.0,0.24,,,8
Darrius Shepherd,25.004,WR,GNB,2020-11-05,Thu,2020,9,8.0,Away,SFO,W 34-17,0.8,23.0,0.35,,,9
Darryl Johnson,23.162,DL,BUF,2020-09-13,Sun,2020,1,1.0,Home,NYJ,W 27-17,0.0,17.0,0.3,,,1
Darryl Johnson,,DL,BUF,2020-09-20,Sun,2020,2,2.0,Away,MIA,W 31-28,,11.0,0.15,,,2
Darryl Johnson,,,,,,2020,3,,,,,,,,,,3
Darryl Johnson,23.183,DL,BUF,2020-10-04,Sun,2020,4,4.0,Away,LVR,W 30-23,7.5,6.0,0.08,,,4
Darryl Johnson,23.192,DL,BUF,2020-10-13,Tue,2020,5,5.0,Away,TEN,L 16-42,1.5,11.0,0.16,,,5
Darryl Johnson,23.198,DL,BUF,2020-10-19,Mon,2020,6,6.0,Home,KAN,L 17-26,1.5,14.0,0.19,,,6
Darryl Johnson,23.204,DL,BUF,2020-10-25,Sun,2020,7,7.0,Away,NYJ,W 18-10,2.25,7.0,0.12,,,7
Darryl Johnson,23.211,DL,BUF,2020-11-01,Sun,2020,8,8.0,Home,NWE,W 24-21,0.75,13.0,0.2,,,8
Darwin Thompson,,,,,,2020,1,,,,,,,,,,1
Darwin Thompson,23.221,RB,KAN,2020-09-20,Sun,2020,2,2.0,Away,LAC,W 23-20,5.1,15.0,0.19,,,2
Darwin Thompson,23.229,RB,KAN,2020-09-28,Mon,2020,3,3.0,Away,BAL,W 34-20,-0.8999999999999999,6.0,0.08,,,3
Darwin Thompson,,,,,,2020,4,,,,,,,,,,4
Darwin Thompson,,,,,,2020,5,,,,,,,,,,5
Darwin Thompson,23.25,RB,KAN,2020-10-19,Mon,2020,6,6.0,Away,BUF,W 26-17,1.7000000000000002,3.0,0.04,,,6
Darwin Thompson,,,,,,2020,7,,,,,,,,,,7
Darwin Thompson,23.263,RB,KAN,2020-11-01,Sun,2020,8,8.0,Home,NYJ,W 35-9,0.3,7.0,0.11,,,8
Darwin Thompson,,,,,,2020,9,,,,,,,,,,9
Darwin Thompson,,,,,,2020,10,,,,,,,,,,10
Darwin Thompson,,,,,,2020,11,,,,,,,,,,11
Darwin Thompson,,,,,,2020,12,,,,,,,,,,12
Darwin Thompson,,,,,,2020,13,,,,,,,,,,13
Darwin Thompson,,,,,,2020,14,,,,,,,,,,14
Daryl Worley,25.204,DB,DAL,2020-09-13,Sun,2020,1,1.0,Away,LAR,L 17-20,2.25,15.0,0.21,,,1
Daryl Worley,25.211,DB,DAL,2020-09-20,Sun,2020,2,2.0,Home,ATL,W 40-39,6.0,25.0,0.33,,,2
Daryl Worley,25.218,DB,DAL,2020-09-27,Sun,2020,3,3.0,Away,SEA,L 31-38,5.25,73.0,0.95,,,3
Daryl Worley,25.225,DB,DAL,2020-10-04,Sun,2020,4,4.0,Home,CLE,L 38-49,7.5,75.0,0.95,,,4
Daryl Worley,,DB,DAL,2020-10-11,Sun,2020,5,5.0,Home,NYG,W 37-34,,51.0,0.75,,,5
Daryl Worley,,DB,DAL,2020-10-19,Mon,2020,6,6.0,Home,ARI,L 10-38,,21.0,0.34,,,6
Daryl Worley,,DB,DAL,2020-10-25,Sun,2020,7,7.0,Away,WAS,L 3-25,,1.0,0.01,,,7
Daryl Worley,,,,,,2020,8,,,,,,,,,,8
Daryl Worley,,,,,,2020,9,,,,,,,,,,9
Daryl Worley,,DB,BUF,2020-11-15,Sun,2020,10,10.0,Away,ARI,L 30-32,,15.0,0.21,,,10
Daryl Worley,,,,,,2020,11,,,,,,,,,,11
Daryl Worley,,,,,,2020,12,,,,,,,,,,12
Daryl Worley,,,,,,2020,13,,,,,,,,,,13
Daryl Worley,,,,,,2020,14,,,,,,,,,,14
Davante Adams,27.264,WR,GNB,2020-09-13,Sun,2020,1,1.0,Away,MIN,W 43-34,34.6,69.0,0.86,,,1
Davante Adams,27.271,WR,GNB,2020-09-20,Sun,2020,2,2.0,Home,DET,W 42-21,5.1,38.0,0.52,,,2
David Andrews,,,,,,2020,1,,,,,,,,,,1
David Andrews,,,,,,2020,2,,,,,,,,,,2
David Bakhtiari,,,,,,2020,1,,,,,,,,,,1
David Bakhtiari,,,,,,2020,2,,,,,,,,,,2
David Bakhtiari,,,,,,2020,3,,,,,,,,,,3
