Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury
Ryan Shazier,,,PIT,2017-12-25,Mon,2017,16,15.0,Away,HOU,W 34-6,,,,Injured Reserve,Spine
Ryan Shazier,,,PIT,2017-12-31,Sun,2017,17,16.0,Home,CLE,W 28-24,,,,Injured Reserve,Spine
Ryan Smith,,,TAM,2017-12-24,Sun,2017,16,15.0,Away,CAR,L 19-22,,,,Doubtful,Ankle
Ryan Smith,24.115,CB,TAM,2017-12-31,Sun,2017,17,16.0,Home,NOR,W 31-24,9.0,57.0,57.0,,
Ryan Spadola,,,DET,2017-09-10,Sun,2017,1,1.0,Home,ARI,W 35-23,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-09-18,Mon,2017,2,2.0,Away,NYG,W 24-10,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-09-24,Sun,2017,3,3.0,Home,ATL,L 26-30,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-10-01,Sun,2017,4,4.0,Away,MIN,W 14-7,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-10-08,Sun,2017,5,5.0,Home,CAR,L 24-27,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-10-15,Sun,2017,6,6.0,Away,NOR,L 38-52,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-10-29,Sun,2017,8,7.0,Home,PIT,L 15-20,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-11-06,Mon,2017,9,8.0,Away,GNB,W 30-17,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-11-12,Sun,2017,10,9.0,Home,CLE,W 38-24,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-11-19,Sun,2017,11,10.0,Away,CHI,W 27-24,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-11-23,Thu,2017,12,11.0,Home,MIN,L 23-30,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-12-03,Sun,2017,13,12.0,Away,BAL,L 20-44,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-12-10,Sun,2017,14,13.0,Away,TAM,W 24-21,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-12-16,Sat,2017,15,14.0,Home,CHI,W 20-10,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-12-24,Sun,2017,16,15.0,Away,CIN,L 17-26,,,,Injured Reserve,Pectoral
Ryan Spadola,,,DET,2017-12-31,Sun,2017,17,16.0,Home,GNB,W 35-11,,,,Injured Reserve,Pectoral
Ryan Switzer,23.026,WR,DAL,2017-11-30,Thu,2017,13,12.0,Home,WAS,W 38-14,6.0,,,Questionable,Ankle
Ryan Switzer,23.036,WR,DAL,2017-12-10,Sun,2017,14,13.0,Away,NYG,W 30-10,0.0,2.0,0.03,,
Ryan Switzer,23.043,WR,DAL,2017-12-17,Sun,2017,15,14.0,Away,OAK,W 20-17,0.0,4.0,0.06,,
Ryan Switzer,23.05,WR,DAL,2017-12-24,Sun,2017,16,15.0,Home,SEA,L 12-21,0.0,3.0,0.04,,
Ryan Switzer,23.057,WR,DAL,2017-12-31,Sun,2017,17,16.0,Away,PHI,W 6-0,5.2,26.0,0.38,,
Ryan Tannehill,,,MIA,2017-09-17,Sun,2017,2,1.0,Away,LAC,W 19-17,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-09-24,Sun,2017,3,2.0,Away,NYJ,L 6-20,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-10-01,Sun,2017,4,3.0,Home,NOR,L 0-20,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-10-08,Sun,2017,5,4.0,Home,TEN,W 16-10,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-10-15,Sun,2017,6,5.0,Away,ATL,W 20-17,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-10-22,Sun,2017,7,6.0,Home,NYJ,W 31-28,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-10-26,Thu,2017,8,7.0,Away,BAL,L 0-40,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-11-05,Sun,2017,9,8.0,Home,OAK,L 24-27,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-11-13,Mon,2017,10,9.0,Away,CAR,L 21-45,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-11-19,Sun,2017,11,10.0,Home,TAM,L 20-30,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-11-26,Sun,2017,12,11.0,Away,NWE,L 17-35,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-12-03,Sun,2017,13,12.0,Home,DEN,W 35-9,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-12-11,Mon,2017,14,13.0,Home,NWE,W 27-20,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-12-17,Sun,2017,15,14.0,Away,BUF,L 16-24,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-12-24,Sun,2017,16,15.0,Away,KAN,L 13-29,,,,Injured Reserve,Knee
Ryan Tannehill,,,MIA,2017-12-31,Sun,2017,17,16.0,Home,BUF,L 16-22,,,,Injured Reserve,Knee
Sam Barrington,,,BUF,2017-09-10,Sun,2017,1,1.0,Home,NYJ,W 21-12,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-09-17,Sun,2017,2,2.0,Away,CAR,L 3-9,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-09-24,Sun,2017,3,3.0,Home,DEN,W 26-16,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-10-01,Sun,2017,4,4.0,Away,ATL,W 23-17,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-10-08,Sun,2017,5,5.0,Away,CIN,L 16-20,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-10-22,Sun,2017,7,6.0,Home,TAM,W 30-27,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-10-29,Sun,2017,8,7.0,Home,OAK,W 34-14,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-11-02,Thu,2017,9,8.0,Away,NYJ,L 21-34,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-11-12,Sun,2017,10,9.0,Home,NOR,L 10-47,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-11-19,Sun,2017,11,10.0,Away,LAC,L 24-54,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-11-26,Sun,2017,12,11.0,Away,KAN,W 16-10,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-12-03,Sun,2017,13,12.0,Home,NWE,L 3-23,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-12-10,Sun,2017,14,13.0,Home,IND,W 13-7,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-12-17,Sun,2017,15,14.0,Home,MIA,W 24-16,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-12-24,Sun,2017,16,15.0,Away,NWE,L 16-37,,,,Injured Reserve,Undisclosed
Sam Barrington,,,BUF,2017-12-31,Sun,2017,17,16.0,Away,MIA,W 22-16,,,,Injured Reserve,Undisclosed
Sam Bradford,,,MIN,2017-09-17,Sun,2017,2,2.0,Away,PIT,L 9-26,,,,Questionable,Knee
Sam Bradford,,,MIN,2017-09-24,Sun,2017,3,3.0,Home,TAM,W 34-17,,,,Out,Knee
Sam Bradford,,,MIN,2017-10-01,Sun,2017,4,4.0,Home,DET,L 7-14,,,,Out,Knee
Sam Bradford,29.335,QB,MIN,2017-10-09,Mon,2017,5,5.0,Away,CHI,W 20-17,1.44,26.0,0.37,Questionable,Knee
Sam Bradford,,,MIN,2017-10-15,Sun,2017,6,6.0,Home,GNB,W 23-10,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-10-22,Sun,2017,7,7.0,Home,BAL,W 24-16,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-10-29,Sun,2017,8,8.0,Away,CLE,W 33-16,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-11-12,Sun,2017,10,9.0,Away,WAS,W 38-30,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-11-19,Sun,2017,11,10.0,Home,LAR,W 24-7,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-11-23,Thu,2017,12,11.0,Away,DET,W 30-23,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-12-03,Sun,2017,13,12.0,Away,ATL,W 14-9,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-12-10,Sun,2017,14,13.0,Away,CAR,L 24-31,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-12-17,Sun,2017,15,14.0,Home,CIN,W 34-7,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-12-23,Sat,2017,16,15.0,Away,GNB,W 16-0,,,,Injured Reserve,Knee
Sam Bradford,,,MIN,2017-12-31,Sun,2017,17,16.0,Home,CHI,W 23-10,,,,Injured Reserve,Knee
Sam Martin,,,DET,2017-09-10,Sun,2017,1,1.0,Home,ARI,W 35-23,,,,Injured Reserve,Ankle
Sam Martin,,,DET,2017-09-18,Mon,2017,2,2.0,Away,NYG,W 24-10,,,,Injured Reserve,Ankle
Sam Martin,,,DET,2017-09-24,Sun,2017,3,3.0,Home,ATL,L 26-30,,,,Injured Reserve,Ankle
Sam Martin,,,DET,2017-10-01,Sun,2017,4,4.0,Away,MIN,W 14-7,,,,Injured Reserve,Ankle
Sam Martin,,,DET,2017-10-08,Sun,2017,5,5.0,Home,CAR,L 24-27,,,,Injured Reserve,Ankle
Sam Martin,,,DET,2017-10-15,Sun,2017,6,6.0,Away,NOR,L 38-52,,,,Injured Reserve,Ankle
Sam Martin,27.244,P,DET,2017-10-29,Sun,2017,8,7.0,Home,PIT,L 15-20,0.0,,,,
Sam Martin,27.252,P,DET,2017-11-06,Mon,2017,9,8.0,Away,GNB,W 30-17,0.0,,,,
Sam Martin,27.258,P,DET,2017-11-12,Sun,2017,10,9.0,Home,CLE,W 38-24,0.0,,,,
Sam Martin,27.265,P,DET,2017-11-19,Sun,2017,11,10.0,Away,CHI,W 27-24,0.0,,,,
Sam Martin,27.269,P,DET,2017-11-23,Thu,2017,12,11.0,Home,MIN,L 23-30,0.0,,,,
Sam Martin,27.279,P,DET,2017-12-03,Sun,2017,13,12.0,Away,BAL,L 20-44,0.0,,,,
Sam Martin,27.286,P,DET,2017-12-10,Sun,2017,14,13.0,Away,TAM,W 24-21,0.0,,,Questionable,Foot
Sam Martin,27.292,P,DET,2017-12-16,Sat,2017,15,14.0,Home,CHI,W 20-10,0.0,,,,
Sam Martin,27.3,P,DET,2017-12-24,Sun,2017,16,15.0,Away,CIN,L 17-26,0.0,,,,
Sam Martin,27.307,P,DET,2017-12-31,Sun,2017,17,16.0,Home,GNB,W 35-11,0.0,,,,
Samaje Perine,22.068,RB,WAS,2017-11-23,Thu,2017,12,11.0,Home,NYG,W 20-10,14.5,50.0,0.7,Questionable,Finger
Samaje Perine,22.075,RB,WAS,2017-11-30,Thu,2017,13,12.0,Away,DAL,L 14-38,12.4,34.0,0.57,,
Samaje Perine,22.085,RB,WAS,2017-12-10,Sun,2017,14,13.0,Away,LAC,L 13-30,7.2,40.0,0.8,,
Samaje Perine,22.092,RB,WAS,2017-12-17,Sun,2017,15,14.0,Home,ARI,W 20-15,7.6,32.0,0.63,,
Samaje Perine,22.099,RB,WAS,2017-12-24,Sun,2017,16,15.0,Home,DEN,W 27-11,6.9,34.0,0.51,Questionable,Groin
Samaje Perine,22.106,RB,WAS,2017-12-31,Sun,2017,17,16.0,Away,NYG,L 10-18,0.3,2.0,0.04,,
Sammie Coates,,,PIT,2017-09-24,Sun,2017,3,3.0,Away,CHI,L 17-23,,,,Injured Reserve,Knee
Sammie Coates,,,CLE,2017-09-24,Sun,2017,3,3.0,Away,IND,L 28-31,,,,Doubtful,Hamstring
Sammie Coates,,,PIT,2017-10-01,Sun,2017,4,4.0,Away,BAL,W 26-9,,,,Injured Reserve,Knee
Sammie Coates,,,CLE,2017-10-01,Sun,2017,4,4.0,Home,CIN,L 7-31,,,,Questionable,Hamstring
Sammie Coates,24.191,WR,CLE,2017-10-08,Sun,2017,5,5.0,Home,NYJ,L 14-17,0.0,11.0,0.14,,
Sammie Coates,24.198,WR,CLE,2017-10-15,Sun,2017,6,6.0,Away,HOU,L 17-33,1.6,11.0,0.16,,
Sammie Coates,24.205,WR,CLE,2017-10-22,Sun,2017,7,7.0,Home,TEN,L 9-12,1.5,6.0,0.08,Questionable,Hamstring
Sammie Coates,24.212,WR,CLE,2017-10-29,Sun,2017,8,8.0,Home,MIN,L 16-33,3.8,3.0,0.05,,
Sammie Coates,24.226,WR,CLE,2017-11-12,Sun,2017,10,9.0,Away,DET,L 24-38,4.800000000000001,17.0,0.21,,
Sammie Coates,24.233,WR,CLE,2017-11-19,Sun,2017,11,10.0,Home,JAX,L 7-19,0.0,,,Injured Reserve,Knee
Sammie Coates,,,PIT,2017-11-26,Sun,2017,12,11.0,Home,GNB,W 31-28,,,,Injured Reserve,Knee
Sammie Coates,,,CLE,2017-11-26,Sun,2017,12,11.0,Away,CIN,L 16-30,,,,Out,Knee
Sammie Coates,,,PIT,2017-12-04,Mon,2017,13,12.0,Away,CIN,W 23-20,,,,Injured Reserve,Knee
Sammie Coates,,,CLE,2017-12-03,Sun,2017,13,12.0,Away,LAC,L 10-19,,,,Out,Knee
Sammie Coates,24.254,WR,CLE,2017-12-10,Sun,2017,14,13.0,Home,GNB,L 21-27,0.0,,,Questionable,Knee
Sammie Coates,24.261,WR,CLE,2017-12-17,Sun,2017,15,14.0,Home,BAL,L 10-27,1.3,6.0,0.1,,
Sammie Coates,24.268,WR,CLE,2017-12-24,Sun,2017,16,15.0,Away,CHI,L 3-20,1.5,4.0,0.07,Injured Reserve,Knee
Sammie Coates,24.275,WR,CLE,2017-12-31,Sun,2017,17,16.0,Away,PIT,L 24-28,0.0,8.0,0.12,,
Scott Simonson,,,CAR,2017-09-10,Sun,2017,1,1.0,Away,SFO,W 23-3,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-09-17,Sun,2017,2,2.0,Home,BUF,W 9-3,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-09-24,Sun,2017,3,3.0,Home,NOR,L 13-34,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-10-01,Sun,2017,4,4.0,Away,NWE,W 33-30,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-10-08,Sun,2017,5,5.0,Away,DET,W 27-24,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-10-12,Thu,2017,6,6.0,Home,PHI,L 23-28,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-10-22,Sun,2017,7,7.0,Away,CHI,L 3-17,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-10-29,Sun,2017,8,8.0,Away,TAM,W 17-3,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-11-05,Sun,2017,9,9.0,Home,ATL,W 20-17,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-11-13,Mon,2017,10,10.0,Home,MIA,W 45-21,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-11-26,Sun,2017,12,11.0,Away,NYJ,W 35-27,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-12-03,Sun,2017,13,12.0,Away,NOR,L 21-31,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-12-10,Sun,2017,14,13.0,Home,MIN,W 31-24,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-12-17,Sun,2017,15,14.0,Home,GNB,W 31-24,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-12-24,Sun,2017,16,15.0,Home,TAM,W 22-19,,,,Injured Reserve,Undisclosed
Scott Simonson,,,CAR,2017-12-31,Sun,2017,17,16.0,Away,ATL,L 10-22,,,,Injured Reserve,Undisclosed
Sean Davis,23.343,S,PIT,2017-10-01,Sun,2017,4,4.0,Away,BAL,W 26-9,9.0,69.0,69.0,Questionable,Ankle
Sean Davis,23.35,S,PIT,2017-10-08,Sun,2017,5,5.0,Home,JAX,L 9-30,8.0,50.0,50.0,,
Sean Davis,23.357,S,PIT,2017-10-15,Sun,2017,6,6.0,Away,KAN,W 19-13,12.0,53.0,53.0,,
Sean Davis,23.364,S,PIT,2017-10-22,Sun,2017,7,7.0,Home,CIN,W 29-14,12.25,51.0,51.0,,
Sean Davis,24.006,S,PIT,2017-10-29,Sun,2017,8,8.0,Away,DET,W 20-15,11.75,70.0,70.0,,
Sean Davis,24.02,S,PIT,2017-11-12,Sun,2017,10,9.0,Away,IND,W 20-17,13.25,60.0,60.0,,
Sean Davis,24.024,S,PIT,2017-11-16,Thu,2017,11,10.0,Home,TEN,W 40-17,13.25,65.0,65.0,,
Sean Davis,24.034,S,PIT,2017-11-26,Sun,2017,12,11.0,Home,GNB,W 31-28,7.5,55.0,55.0,,
Sean Davis,24.042,S,PIT,2017-12-04,Mon,2017,13,12.0,Away,CIN,W 23-20,9.0,64.0,64.0,,
Sean Davis,24.048,S,PIT,2017-12-10,Sun,2017,14,13.0,Home,BAL,W 39-38,26.5,64.0,64.0,,
Sean Davis,24.055,S,PIT,2017-12-17,Sun,2017,15,14.0,Home,NWE,L 24-27,12.75,59.0,59.0,,
Sean Davis,24.063,S,PIT,2017-12-25,Mon,2017,16,15.0,Away,HOU,W 34-6,5.25,55.0,55.0,,
Sean Davis,24.069,S,PIT,2017-12-31,Sun,2017,17,16.0,Home,CLE,W 28-24,17.25,64.0,64.0,,
Sean Lee,,,DAL,2017-10-01,Sun,2017,4,4.0,Home,LAR,L 30-35,,,,Questionable,Hamstring
Sean Lee,,,DAL,2017-10-08,Sun,2017,5,5.0,Home,GNB,L 31-35,,,,Questionable,Hamstring
Sean Lee,31.092,LB,DAL,2017-10-22,Sun,2017,7,6.0,Away,SFO,W 40-10,11.5,49.0,49.0,,
Sean Lee,31.099,LB,DAL,2017-10-29,Sun,2017,8,7.0,Away,WAS,W 33-19,10.5,57.0,57.0,,
Sean Lee,31.106,LB,DAL,2017-11-05,Sun,2017,9,8.0,Home,KAN,W 28-17,19.0,54.0,54.0,,
Sean Lee,31.113,LB,DAL,2017-11-12,Sun,2017,10,9.0,Away,ATL,L 7-27,0.75,8.0,8.0,,
Sean Lee,,,DAL,2017-11-19,Sun,2017,11,10.0,Home,PHI,L 9-37,,,,Out,Hamstring
Sean Lee,,,DAL,2017-11-23,Thu,2017,12,11.0,Home,LAC,L 6-28,,,,Out,Hamstring
Sean Lee,,,DAL,2017-11-30,Thu,2017,13,12.0,Home,WAS,W 38-14,,,,Out,Hamstring
Sean Lee,31.141,LB,DAL,2017-12-10,Sun,2017,14,13.0,Away,NYG,W 30-10,30.5,66.0,66.0,,
Sean Lee,31.148,LB,DAL,2017-12-17,Sun,2017,15,14.0,Away,OAK,W 20-17,16.0,66.0,66.0,Questionable,Hamstring
Sean Lee,31.155,LB,DAL,2017-12-24,Sun,2017,16,15.0,Home,SEA,L 12-21,18.25,57.0,57.0,,
Sean Lee,31.162,LB,DAL,2017-12-31,Sun,2017,17,16.0,Away,PHI,W 6-0,13.25,56.0,56.0,,
Sean McGrath,,,LAC,2017-09-11,Mon,2017,1,1.0,Away,DEN,L 21-24,,,,Questionable,Knee
Sean McGrath,29.288,TE,LAC,2017-09-17,Sun,2017,2,2.0,Home,MIA,L 17-19,1.5,5.0,0.09,Questionable,Knee
Sean McGrath,29.295,TE,LAC,2017-09-24,Sun,2017,3,3.0,Home,KAN,L 10-24,0.0,10.0,0.14,,
Sean McGrath,29.302,TE,LAC,2017-10-01,Sun,2017,4,4.0,Home,PHI,L 24-26,0.0,7.0,0.12,Questionable,Foot
Sean McGrath,29.309,TE,LAC,2017-10-08,Sun,2017,5,5.0,Away,NYG,W 27-22,0.0,20.0,0.26,Questionable,Foot
Sean McGrath,29.316,TE,LAC,2017-10-15,Sun,2017,6,6.0,Away,OAK,W 17-16,0.0,25.0,0.38,,
Sean McGrath,29.323,TE,LAC,2017-10-22,Sun,2017,7,7.0,Home,DEN,W 21-0,0.0,23.0,0.4,,
Sean McGrath,29.33,TE,LAC,2017-10-29,Sun,2017,8,8.0,Away,NWE,L 13-21,0.0,5.0,0.09,,
Sean McGrath,29.344,TE,LAC,2017-11-12,Sun,2017,10,9.0,Away,JAX,L 17-20,0.0,18.0,0.26,,
Sean McGrath,29.351,TE,LAC,2017-11-19,Sun,2017,11,10.0,Home,BUF,W 54-24,1.5,15.0,0.2,,
Sean McGrath,29.355,TE,LAC,2017-11-23,Thu,2017,12,11.0,Away,DAL,W 28-6,0.0,7.0,0.1,,
Sean McGrath,30.0,TE,LAC,2017-12-03,Sun,2017,13,12.0,Home,CLE,W 19-10,0.0,5.0,0.07,,
Sean McGrath,30.007,TE,LAC,2017-12-10,Sun,2017,14,13.0,Home,WAS,W 30-13,0.0,17.0,0.24,,
Sean McGrath,30.013,TE,LAC,2017-12-16,Sat,2017,15,14.0,Away,KAN,L 13-30,1.5,12.0,0.19,,
Sean McGrath,30.021,TE,LAC,2017-12-24,Sun,2017,16,15.0,Away,NYJ,W 14-7,5.1,28.0,0.39,,
Sean McGrath,30.028,TE,LAC,2017-12-31,Sun,2017,17,16.0,Home,OAK,W 30-10,0.0,22.0,0.31,,
Sean Smith,,,OAK,2017-09-17,Sun,2017,2,2.0,Home,NYJ,W 45-20,,,,Questionable,Neck
Sean Smith,30.072,CB,OAK,2017-09-24,Sun,2017,3,3.0,Away,WAS,L 10-27,0.0,3.0,3.0,Questionable,Neck
Sean Smith,30.079,CB,OAK,2017-10-01,Sun,2017,4,4.0,Away,DEN,L 10-16,4.5,60.0,60.0,,
Sean Smith,30.086,CB,OAK,2017-10-08,Sun,2017,5,5.0,Home,BAL,L 17-30,5.25,62.0,62.0,,
Sean Smith,30.097,CB,OAK,2017-10-19,Thu,2017,7,7.0,Home,KAN,W 31-30,1.5,19.0,19.0,,
Sean Smith,30.107,CB,OAK,2017-10-29,Sun,2017,8,8.0,Away,BUF,L 14-34,3.75,29.0,29.0,,
Sean Smith,30.114,CB,OAK,2017-11-05,Sun,2017,9,9.0,Away,MIA,W 27-24,3.0,53.0,53.0,,
Sean Smith,30.128,CB,OAK,2017-11-19,Sun,2017,11,10.0,Home,NWE,L 8-33,6.0,43.0,43.0,,
Sean Smith,30.135,CB,OAK,2017-11-26,Sun,2017,12,11.0,Home,DEN,W 21-14,6.0,57.0,57.0,,
Sean Smith,30.142,CB,OAK,2017-12-03,Sun,2017,13,12.0,Home,NYG,W 24-17,4.5,60.0,60.0,,
Sean Smith,30.149,CB,OAK,2017-12-10,Sun,2017,14,13.0,Away,KAN,L 15-26,1.5,74.0,74.0,,
Sean Smith,30.156,CB,OAK,2017-12-17,Sun,2017,15,14.0,Home,DAL,L 17-20,19.5,59.0,59.0,,
Sean Smith,30.164,CB,OAK,2017-12-25,Mon,2017,16,15.0,Away,PHI,L 10-19,0.0,66.0,66.0,,
Sean Smith,30.17,CB,OAK,2017-12-31,Sun,2017,17,16.0,Away,LAC,L 10-30,9.0,68.0,68.0,,
Sean Weatherspoon,,,ATL,2017-12-03,Sun,2017,13,12.0,Home,MIN,L 9-14,,,,Questionable,Illness
Seantrel Henderson,25.295,T,BUF,2017-11-12,Sun,2017,10,9.0,Home,NOR,L 10-47,0.0,,,Questionable,Back
Seantrel Henderson,25.302,TE,BUF,2017-11-19,Sun,2017,11,10.0,Away,LAC,L 24-54,0.0,,,,
Seantrel Henderson,25.309,T,BUF,2017-11-26,Sun,2017,12,11.0,Away,KAN,W 16-10,0.0,,,,
Seantrel Henderson,25.316,T,BUF,2017-12-03,Sun,2017,13,12.0,Home,NWE,L 3-23,0.0,,,Questionable,Illness
Seantrel Henderson,,,BUF,2017-12-10,Sun,2017,14,13.0,Home,IND,W 13-7,,,,Questionable,Back
Seantrel Henderson,25.33,T,BUF,2017-12-17,Sun,2017,15,14.0,Home,MIA,W 24-16,0.0,,,,
Seantrel Henderson,25.337,T,BUF,2017-12-24,Sun,2017,16,15.0,Away,NWE,L 16-37,0.0,,,,
Seantrel Henderson,25.344,T,BUF,2017-12-31,Sun,2017,17,16.0,Away,MIA,W 22-16,0.0,,,,
Sebastian Janikowski,,,OAK,2017-09-10,Sun,2017,1,1.0,Away,TEN,W 26-16,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-09-17,Sun,2017,2,2.0,Home,NYJ,W 45-20,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-09-24,Sun,2017,3,3.0,Away,WAS,L 10-27,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-10-01,Sun,2017,4,4.0,Away,DEN,L 10-16,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-10-08,Sun,2017,5,5.0,Home,BAL,L 17-30,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-10-15,Sun,2017,6,6.0,Home,LAC,L 16-17,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-10-19,Thu,2017,7,7.0,Home,KAN,W 31-30,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-10-29,Sun,2017,8,8.0,Away,BUF,L 14-34,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-11-05,Sun,2017,9,9.0,Away,MIA,W 27-24,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-11-19,Sun,2017,11,10.0,Home,NWE,L 8-33,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-11-26,Sun,2017,12,11.0,Home,DEN,W 21-14,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-12-03,Sun,2017,13,12.0,Home,NYG,W 24-17,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-12-10,Sun,2017,14,13.0,Away,KAN,L 15-26,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-12-17,Sun,2017,15,14.0,Home,DAL,L 17-20,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-12-25,Mon,2017,16,15.0,Away,PHI,L 10-19,,,,Injured Reserve,Back
Sebastian Janikowski,,,OAK,2017-12-31,Sun,2017,17,16.0,Away,LAC,L 10-30,,,,Injured Reserve,Back
Senorise Perry,26.061,RB,MIA,2017-11-19,Sun,2017,11,10.0,Home,TAM,L 20-30,0.0,,,Questionable,Knee
Senorise Perry,26.068,RB,MIA,2017-11-26,Sun,2017,12,11.0,Away,NWE,L 17-35,0.0,,,,
Senorise Perry,26.075,RB,MIA,2017-12-03,Sun,2017,13,12.0,Home,DEN,W 35-9,13.7,12.0,0.18,Questionable,Concussion
Senorise Perry,26.083,RB,MIA,2017-12-11,Mon,2017,14,13.0,Home,NWE,W 27-20,2.25,1.0,0.01,,
Senorise Perry,26.089,RB,MIA,2017-12-17,Sun,2017,15,14.0,Away,BUF,L 16-24,0.0,,,,
Senorise Perry,26.096,RB,MIA,2017-12-24,Sun,2017,16,15.0,Away,KAN,L 13-29,1.5,,,,
Senorise Perry,26.103,RB,MIA,2017-12-31,Sun,2017,17,16.0,Home,BUF,L 16-22,1.6,13.0,0.18,,
Seth Devalve,24.315,TE,CLE,2017-12-10,Sun,2017,14,13.0,Home,GNB,L 21-27,3.35,,,Questionable,Hip
