Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury
Karl Joseph,26.001,S,OAK,2019-09-09,Mon,2019,1,1.0,Home,DEN,W 24-16,9.5,53.0,0.85,,
Karl Joseph,26.007,S,OAK,2019-09-15,Sun,2019,2,2.0,Home,KAN,L 10-28,5.75,48.0,0.64,,
Karl Joseph,26.014,S,OAK,2019-09-22,Sun,2019,3,3.0,Away,MIN,L 14-34,11.25,60.0,0.97,,
Karl Joseph,26.021,S,OAK,2019-09-29,Sun,2019,4,4.0,Away,IND,W 31-24,12.75,77.0,1.0,,
Karl Joseph,26.028,S,OAK,2019-10-06,Sun,2019,5,5.0,Home,CHI,W 24-21,6.0,56.0,1.0,,
Karl Joseph,26.042,S,OAK,2019-10-20,Sun,2019,7,6.0,Away,GNB,L 24-42,4.5,58.0,1.0,,
Karl Joseph,26.049,S,OAK,2019-10-27,Sun,2019,8,7.0,Away,HOU,L 24-27,9.75,79.0,1.0,,
Karl Joseph,26.056,S,OAK,2019-11-03,Sun,2019,9,8.0,Home,DET,W 31-24,9.75,69.0,1.0,,
Karl Joseph,26.06,S,OAK,2019-11-07,Thu,2019,10,9.0,Home,LAC,W 26-24,17.0,76.0,1.0,,
Kavon Frazier,25.028,S,DAL,2019-09-08,Sun,2019,1,1.0,Home,NYG,W 35-17,1.5,8.0,0.12,,
Kavon Frazier,25.035,S,DAL,2019-09-15,Sun,2019,2,2.0,Away,WAS,W 31-21,0.75,2.0,0.03,,
Kavon Frazier,25.042,S,DAL,2019-09-22,Sun,2019,3,3.0,Home,MIA,W 31-6,3.0,8.0,0.11,,
Kawann Short,30.218,DT,CAR,2019-09-08,Sun,2019,1,1.0,Home,LAR,L 27-30,6.5,35.0,0.46,,
Kawann Short,30.222,DT,CAR,2019-09-12,Thu,2019,2,2.0,Home,TAM,L 14-20,1.5,41.0,0.68,,
Keanu Neal,24.044,S,ATL,2019-09-08,Sun,2019,1,1.0,Away,MIN,L 12-28,1.5,50.0,0.89,,
Keanu Neal,24.051,S,ATL,2019-09-15,Sun,2019,2,2.0,Home,PHI,W 24-20,12.75,77.0,0.96,,
Keanu Neal,24.058,S,ATL,2019-09-22,Sun,2019,3,3.0,Away,IND,L 24-27,4.5,39.0,0.58,,
Keenan Allen,27.134,WR,LAC,2019-09-08,Sun,2019,1,1.0,Home,IND,W 30-24,22.3,52.0,0.81,,
Keenan Allen,27.141,WR,LAC,2019-09-15,Sun,2019,2,2.0,Away,DET,L 10-13,13.8,59.0,0.91,,
Keenan Allen,27.148,WR,LAC,2019-09-22,Sun,2019,3,3.0,Home,HOU,L 20-27,37.1,67.0,0.91,,
Keenan Allen,27.155,WR,LAC,2019-09-29,Sun,2019,4,4.0,Away,MIA,W 30-10,7.300000000000001,56.0,0.84,,
Keenan Allen,27.162,WR,LAC,2019-10-06,Sun,2019,5,5.0,Home,DEN,L 13-20,3.8,69.0,0.99,,
Keenan Allen,27.169,WR,LAC,2019-10-13,Sun,2019,6,6.0,Home,PIT,L 17-24,4.300000000000001,60.0,0.97,,
Keenan Allen,27.176,WR,LAC,2019-10-20,Sun,2019,7,7.0,Away,TEN,L 20-23,8.100000000000001,59.0,0.94,,
Keith Kirkwood,,WR,NOR,2019-09-09,Mon,2019,1,1.0,Home,HOU,W 30-28,,12.0,0.18,,
Kemal Ishmael,,S,ATL,2019-09-08,Sun,2019,1,1.0,Away,MIN,L 12-28,,14.0,0.25,,
Kemal Ishmael,28.132,S,ATL,2019-09-15,Sun,2019,2,2.0,Home,PHI,W 24-20,0.0,,,,
Kemal Ishmael,28.139,S,ATL,2019-09-22,Sun,2019,3,3.0,Away,IND,L 24-27,11.0,37.0,0.55,,
Kemal Ishmael,28.146,S,ATL,2019-09-29,Sun,2019,4,4.0,Home,TEN,L 10-24,8.25,39.0,0.63,,
Kemal Ishmael,28.153,S,ATL,2019-10-06,Sun,2019,5,5.0,Away,HOU,L 32-53,6.0,46.0,0.65,,
Kemal Ishmael,28.16,S,ATL,2019-10-13,Sun,2019,6,6.0,Away,ARI,L 33-34,8.25,69.0,1.0,,
Kemal Ishmael,28.167,S,ATL,2019-10-20,Sun,2019,7,7.0,Home,LAR,L 10-37,11.75,37.0,0.49,,
Kemal Ishmael,,S,ATL,2019-10-27,Sun,2019,8,8.0,Home,SEA,L 20-27,,18.0,0.29,,
Kemal Ishmael,28.188,S,ATL,2019-11-10,Sun,2019,10,9.0,Away,NOR,W 26-9,1.5,7.0,0.11,,
Ken Crawley,,CB,MIA,2019-11-03,Sun,2019,9,8.0,Home,NYJ,W 26-18,,7.0,0.1,,
Ken Crawley,,CB,MIA,2019-11-10,Sun,2019,10,9.0,Away,IND,W 16-12,,40.0,0.58,,
Ken Crawley,26.282,CB,MIA,2019-11-17,Sun,2019,11,10.0,Home,BUF,L 20-37,6.0,63.0,0.86,,
Ken Crawley,26.289,CB,MIA,2019-11-24,Sun,2019,12,11.0,Away,CLE,L 24-41,3.0,35.0,0.47,,
Ken Webster,23.088,CB,MIA,2019-09-15,Sun,2019,2,2.0,Home,NWE,L 0-43,1.5,5.0,0.07,,
Ken Webster,,CB,MIA,2019-09-22,Sun,2019,3,3.0,Away,DAL,L 6-31,,4.0,0.06,,
Ken Webster,23.102,CB,MIA,2019-09-29,Sun,2019,4,4.0,Home,LAC,L 10-30,4.5,29.0,0.43,,
Ken Webster,23.116,CB,MIA,2019-10-13,Sun,2019,6,5.0,Home,WAS,L 16-17,3.0,44.0,0.73,,
Ken Webster,23.123,CB,MIA,2019-10-20,Sun,2019,7,6.0,Away,BUF,L 21-31,5.25,43.0,0.78,,
Ken Webster,23.131,CB,MIA,2019-10-28,Mon,2019,8,7.0,Away,PIT,L 14-27,2.25,19.0,0.26,,
Kendall Fuller,24.207,CB,KAN,2019-09-08,Sun,2019,1,1.0,Away,JAX,W 40-26,10.25,48.0,0.83,,
Kendall Fuller,24.214,CB,KAN,2019-09-15,Sun,2019,2,2.0,Away,OAK,W 28-10,15.75,46.0,0.74,,
Kendall Fuller,24.221,CB,KAN,2019-09-22,Sun,2019,3,3.0,Home,BAL,W 33-28,11.25,65.0,0.79,,
Kendall Fuller,24.228,CB,KAN,2019-09-29,Sun,2019,4,4.0,Away,DET,W 34-30,14.0,53.0,0.7,,
Kendall Fuller,24.235,CB,KAN,2019-10-06,Sun,2019,5,5.0,Home,IND,L 13-19,0.75,53.0,0.65,,
Kendall Fuller,24.242,CB,KAN,2019-10-13,Sun,2019,6,6.0,Home,HOU,L 24-31,1.5,31.0,0.35,,
Kendall Sheffield,,CB,ATL,2019-09-08,Sun,2019,1,1.0,Away,MIN,L 12-28,,1.0,0.02,,
Kendall Sheffield,23.108,CB,ATL,2019-09-15,Sun,2019,2,2.0,Home,PHI,W 24-20,5.5,9.0,0.11,,
Kendall Sheffield,23.115,CB,ATL,2019-09-22,Sun,2019,3,3.0,Away,IND,L 24-27,0.0,,,,
Kendall Sheffield,23.122,CB,ATL,2019-09-29,Sun,2019,4,4.0,Home,TEN,L 10-24,1.5,9.0,0.15,,
Kendall Sheffield,23.129,CB,ATL,2019-10-06,Sun,2019,5,5.0,Away,HOU,L 32-53,6.0,27.0,0.38,,
Kendall Sheffield,23.136,CB,ATL,2019-10-13,Sun,2019,6,6.0,Away,ARI,L 33-34,4.5,69.0,1.0,,
Kendall Sheffield,23.143,CB,ATL,2019-10-20,Sun,2019,7,7.0,Home,LAR,L 10-37,4.5,76.0,1.0,,
Kendall Sheffield,23.15,CB,ATL,2019-10-27,Sun,2019,8,8.0,Home,SEA,L 20-27,7.5,49.0,0.79,,
Kendall Sheffield,23.164,CB,ATL,2019-11-10,Sun,2019,10,9.0,Away,NOR,W 26-9,8.25,66.0,1.0,,
Kendall Sheffield,23.171,CB,ATL,2019-11-17,Sun,2019,11,10.0,Away,CAR,W 29-3,3.0,71.0,0.95,,
Kenjon Barner,30.133,RB,ATL,2019-09-08,Sun,2019,1,1.0,Away,MIN,L 12-28,0.0,,,,
Kenjon Barner,30.14,RB,ATL,2019-09-15,Sun,2019,2,2.0,Home,PHI,W 24-20,0.0,,,,
Kenjon Barner,30.147,RB,ATL,2019-09-22,Sun,2019,3,3.0,Away,IND,L 24-27,0.9,3.0,0.05,,
Kenny Clark,23.336,DT,GNB,2019-09-05,Thu,2019,1,1.0,Away,CHI,W 10-3,6.5,54.0,0.76,,
Kenny Clark,23.346,DT,GNB,2019-09-15,Sun,2019,2,2.0,Home,MIN,W 21-16,11.0,56.0,0.86,,
Kenny Clark,23.353,DT,GNB,2019-09-22,Sun,2019,3,3.0,Home,DEN,W 27-16,3.0,56.0,0.77,,
Kenny Clark,23.357,DT,GNB,2019-09-26,Thu,2019,4,4.0,Home,PHI,L 27-34,5.25,60.0,0.97,,
Kenny Clark,24.002,DT,GNB,2019-10-06,Sun,2019,5,5.0,Away,DAL,W 34-24,0.75,63.0,0.89,,
Kenny Clark,24.01,DT,GNB,2019-10-14,Mon,2019,6,6.0,Home,DET,W 23-22,0.75,50.0,0.89,,
Kenny Moore,24.016,CB,IND,2019-09-08,Sun,2019,1,1.0,Away,LAC,L 24-30,5.25,63.0,0.98,,
Kenny Moore,24.023,CB,IND,2019-09-15,Sun,2019,2,2.0,Away,TEN,W 19-17,3.75,58.0,0.98,,
Kenny Moore,24.03,CB,IND,2019-09-22,Sun,2019,3,3.0,Home,ATL,W 27-24,10.5,56.0,0.93,,
Kenny Moore,24.037,CB,IND,2019-09-29,Sun,2019,4,4.0,Home,OAK,L 24-31,5.25,63.0,0.98,,
Kenny Moore,24.044,CB,IND,2019-10-06,Sun,2019,5,5.0,Away,KAN,W 19-13,11.25,46.0,0.75,,
Kenny Stills,27.14,WR,HOU,2019-09-09,Mon,2019,1,1.0,Away,NOR,L 28-30,11.2,27.0,0.42,,
Kenny Stills,27.146,WR,HOU,2019-09-15,Sun,2019,2,2.0,Home,JAX,W 13-12,4.800000000000001,24.0,0.37,,
Kenny Stills,27.153,WR,HOU,2019-09-22,Sun,2019,3,3.0,Away,LAC,W 27-20,10.9,32.0,0.54,,
Kenny Stills,27.16,WR,HOU,2019-09-29,Sun,2019,4,4.0,Home,CAR,L 10-16,3.4000000000000004,11.0,0.16,,
Kenny Vaccaro,28.205,S,TEN,2019-09-08,Sun,2019,1,1.0,Away,CLE,W 43-13,11.75,67.0,0.94,,
Kenny Vaccaro,28.212,S,TEN,2019-09-15,Sun,2019,2,2.0,Home,IND,L 17-19,10.5,70.0,1.0,,
Kenny Vaccaro,28.216,S,TEN,2019-09-19,Thu,2019,3,3.0,Away,JAX,L 7-20,3.0,54.0,1.0,,
Kenny Vaccaro,28.226,S,TEN,2019-09-29,Sun,2019,4,4.0,Away,ATL,W 24-10,8.0,74.0,0.94,,
Kenny Vaccaro,28.233,S,TEN,2019-10-06,Sun,2019,5,5.0,Home,BUF,L 7-14,4.5,64.0,0.98,,
Kenny Vaccaro,28.24,S,TEN,2019-10-13,Sun,2019,6,6.0,Away,DEN,L 0-16,8.25,60.0,1.0,,
Kenny Vaccaro,28.247,S,TEN,2019-10-20,Sun,2019,7,7.0,Home,LAC,W 23-20,4.5,63.0,1.0,,
Kenny Vaccaro,28.254,S,TEN,2019-10-27,Sun,2019,8,8.0,Home,TAM,W 27-23,9.0,81.0,1.0,,
Kenny Vaccaro,28.261,S,TEN,2019-11-03,Sun,2019,9,9.0,Away,CAR,L 20-30,3.0,71.0,0.99,,
Kenny Vaccaro,28.268,S,TEN,2019-11-10,Sun,2019,10,10.0,Home,KAN,W 35-32,6.75,82.0,0.99,,
Kenny Vaccaro,28.282,S,TEN,2019-11-24,Sun,2019,12,11.0,Home,JAX,W 42-20,13.5,85.0,1.0,,
Kenny Vaccaro,28.289,S,TEN,2019-12-01,Sun,2019,13,12.0,Away,IND,W 31-17,5.25,70.0,1.0,,
Kenny Vaccaro,28.296,S,TEN,2019-12-08,Sun,2019,14,13.0,Away,OAK,W 42-21,3.75,31.0,0.5,,
Kentrell Brothers,26.212,LB,MIN,2019-09-08,Sun,2019,1,1.0,Home,ATL,W 28-12,4.5,,,,
Kentrell Brothers,26.226,LB,MIN,2019-09-22,Sun,2019,3,3.0,Home,OAK,W 34-14,2.25,8.0,0.14,,
Kenyan Drake,25.225,RB,MIA,2019-09-08,Sun,2019,1,1.0,Home,BAL,L 10-59,3.7,26.0,0.53,,
Kenyan Drake,25.232,RB,MIA,2019-09-15,Sun,2019,2,2.0,Home,NWE,L 0-43,7.300000000000001,34.0,0.55,,
Kenyan Drake,25.239,RB,MIA,2019-09-22,Sun,2019,3,3.0,Away,DAL,L 6-31,6.700000000000001,46.0,0.66,,
Kenyan Drake,25.246,RB,MIA,2019-09-29,Sun,2019,4,4.0,Home,LAC,L 10-30,8.8,28.0,0.54,,
Kenyan Drake,25.26,RB,MIA,2019-10-13,Sun,2019,6,5.0,Home,WAS,L 16-17,14.0,46.0,0.61,,
Kenyan Drake,25.267,RB,MIA,2019-10-20,Sun,2019,7,6.0,Away,BUF,L 21-31,7.300000000000001,29.0,0.4,,
Kerry Wynn,28.208,DE,CIN,2019-09-08,Sun,2019,1,1.0,Away,SEA,L 20-21,0.75,9.0,0.18,,
Kerry Wynn,28.215,DE,CIN,2019-09-15,Sun,2019,2,2.0,Home,SFO,L 17-41,0.75,2.0,0.03,,
Kerryon Johnson,22.07,RB,DET,2019-09-08,Sun,2019,1,1.0,Away,ARI,T 27-27,7.2,48.0,0.56,,
Kerryon Johnson,22.077,RB,DET,2019-09-15,Sun,2019,2,2.0,Home,LAC,W 13-10,15.8,33.0,0.55,,
Kerryon Johnson,22.084,RB,DET,2019-09-22,Sun,2019,3,3.0,Away,PHI,W 27-24,10.8,47.0,0.77,,
Kerryon Johnson,22.091,RB,DET,2019-09-29,Sun,2019,4,4.0,Home,KAN,L 30-34,14.7,53.0,0.7,,
Kerryon Johnson,22.106,RB,DET,2019-10-14,Mon,2019,6,5.0,Away,GNB,L 22-23,13.1,39.0,0.7,,
Kerryon Johnson,22.112,RB,DET,2019-10-20,Sun,2019,7,6.0,Home,MIN,L 30-42,2.3000000000000003,11.0,0.15,,
Kevin Johnson,27.041,CB,BUF,2019-09-15,Sun,2019,2,2.0,Away,NYG,W 28-14,4.5,23.0,0.34,,
Kevin Johnson,27.048,CB,BUF,2019-09-22,Sun,2019,3,3.0,Home,CIN,W 21-17,9.75,24.0,0.39,,
Kevin Johnson,27.055,CB,BUF,2019-09-29,Sun,2019,4,4.0,Home,NWE,L 10-16,2.25,22.0,0.35,,
Kevin Johnson,27.062,CB,BUF,2019-10-06,Sun,2019,5,5.0,Away,TEN,W 14-7,1.5,19.0,0.33,,
Kevin Johnson,27.076,CB,BUF,2019-10-20,Sun,2019,7,6.0,Home,MIA,W 31-21,3.0,9.0,0.12,,
Kevin King,24.123,CB,GNB,2019-09-05,Thu,2019,1,1.0,Away,CHI,W 10-3,15.0,41.0,0.58,,
Kevin King,24.133,CB,GNB,2019-09-15,Sun,2019,2,2.0,Home,MIN,W 21-16,9.0,64.0,0.98,,
Kevin King,24.14,CB,GNB,2019-09-22,Sun,2019,3,3.0,Home,DEN,W 27-16,10.5,68.0,0.93,,
Kevin King,24.144,CB,GNB,2019-09-26,Thu,2019,4,4.0,Home,PHI,L 27-34,6.0,55.0,0.89,,
Kevin Peterson,25.191,CB,ARI,2019-09-29,Sun,2019,4,4.0,Home,SEA,L 10-27,6.0,29.0,0.47,,
Kevin Peterson,25.198,CB,ARI,2019-10-06,Sun,2019,5,5.0,Away,CIN,W 26-23,3.75,47.0,0.71,,
Kevin Peterson,25.205,CB,ARI,2019-10-13,Sun,2019,6,6.0,Home,ATL,W 34-33,4.5,36.0,0.54,,
Kevin Peterson,25.212,CB,ARI,2019-10-20,Sun,2019,7,7.0,Away,NYG,W 27-21,0.0,,,,
Kevin Peterson,,CB,ARI,2019-10-27,Sun,2019,8,8.0,Away,NOR,L 9-31,,5.0,0.07,,
Kevin Peterson,25.223,CB,ARI,2019-10-31,Thu,2019,9,9.0,Home,SFO,L 25-28,2.25,6.0,0.08,,
Kevin Peterson,25.233,CB,ARI,2019-11-10,Sun,2019,10,10.0,Away,TAM,L 27-30,6.0,61.0,0.73,,
Kevin Peterson,25.24,CB,ARI,2019-11-17,Sun,2019,11,11.0,Away,SFO,L 26-36,0.0,32.0,0.44,,
Kevin Strong,,DT,DET,2019-09-08,Sun,2019,1,1.0,Away,ARI,T 27-27,,23.0,0.26,,
Kevin Strong,23.041,DT,DET,2019-09-15,Sun,2019,2,2.0,Home,LAC,W 13-10,0.75,10.0,0.15,,
Kevin Strong,23.048,DT,DET,2019-09-22,Sun,2019,3,3.0,Away,PHI,W 27-24,2.25,33.0,0.45,,
Kevin Strong,,DT,DET,2019-09-29,Sun,2019,4,4.0,Home,KAN,L 30-34,,15.0,0.22,,
Kevin Strong,,DT,DET,2019-10-14,Mon,2019,6,5.0,Away,GNB,L 22-23,,22.0,0.29,,
Kevin Strong,23.076,DT,DET,2019-10-20,Sun,2019,7,6.0,Home,MIN,L 30-42,3.0,44.0,0.59,,
Kevin Strong,23.09,DT,DET,2019-11-03,Sun,2019,9,8.0,Away,OAK,L 24-31,1.5,15.0,0.21,,
Kevin Strong,,DT,DET,2019-11-10,Sun,2019,10,9.0,Away,CHI,L 13-20,,11.0,0.2,,
Kevin Zeitler,29.191,G,NYG,2019-09-15,Sun,2019,2,2.0,Home,BUF,L 14-28,4.0,,,,
Kevin Zeitler,29.205,G,NYG,2019-09-29,Sun,2019,4,4.0,Home,WAS,W 24-3,0.0,,,,
Kevin Zeitler,29.226,G,NYG,2019-10-20,Sun,2019,7,7.0,Home,ARI,L 21-27,0.0,,,,
Kevin Zeitler,29.241,G,NYG,2019-11-04,Mon,2019,9,9.0,Home,DAL,L 18-37,0.0,,,,
Kevin Zeitler,29.261,G,NYG,2019-11-24,Sun,2019,12,11.0,Away,CHI,L 14-19,0.0,,,,
Kevin Zeitler,29.268,G,NYG,2019-12-01,Sun,2019,13,12.0,Home,GNB,L 13-31,0.0,,,,
KhaDarel Hodge,24.248,WR,CLE,2019-09-08,Sun,2019,1,1.0,Home,TEN,L 13-43,0.0,,,,
KhaDarel Hodge,24.256,WR,CLE,2019-09-16,Mon,2019,2,2.0,Away,NYJ,W 23-3,0.0,,,,
KhaDarel Hodge,24.269,WR,CLE,2019-09-29,Sun,2019,4,4.0,Away,BAL,W 40-25,0.0,1.0,0.01,,
KhaDarel Hodge,24.297,WR,CLE,2019-10-27,Sun,2019,8,7.0,Away,NWE,L 13-27,0.0,,,,
KhaDarel Hodge,24.304,WR,CLE,2019-11-03,Sun,2019,9,8.0,Away,DEN,L 19-24,1.5,8.0,0.11,,
KhaDarel Hodge,,WR,CLE,2019-11-10,Sun,2019,10,9.0,Home,BUF,W 19-16,,7.0,0.1,,
KhaDarel Hodge,24.315,WR,CLE,2019-11-14,Thu,2019,11,10.0,Home,PIT,W 21-7,4.6000000000000005,10.0,0.14,,
KhaDarel Hodge,24.325,WR,CLE,2019-11-24,Sun,2019,12,11.0,Home,MIA,W 41-24,0.75,9.0,0.12,,
Khari Willis,23.124,S,IND,2019-09-08,Sun,2019,1,1.0,Away,LAC,L 24-30,3.0,16.0,0.25,,
Khari Willis,23.131,S,IND,2019-09-15,Sun,2019,2,2.0,Away,TEN,W 19-17,9.75,29.0,0.49,,
Khari Willis,23.138,S,IND,2019-09-22,Sun,2019,3,3.0,Home,ATL,W 27-24,3.75,27.0,0.45,,
Khari Willis,23.145,S,IND,2019-09-29,Sun,2019,4,4.0,Home,OAK,L 24-31,16.25,64.0,1.0,,
Khari Willis,23.152,S,IND,2019-10-06,Sun,2019,5,5.0,Away,KAN,W 19-13,4.5,61.0,1.0,,
Khari Willis,23.166,S,IND,2019-10-20,Sun,2019,7,6.0,Home,HOU,W 30-23,6.0,63.0,1.0,,
Khari Willis,23.173,S,IND,2019-10-27,Sun,2019,8,7.0,Home,DEN,W 15-13,2.25,22.0,0.3,,
Khari Willis,23.18,S,IND,2019-11-03,Sun,2019,9,8.0,Away,PIT,L 24-26,1.5,36.0,0.57,,
Khari Willis,23.187,S,IND,2019-11-10,Sun,2019,10,9.0,Home,MIA,L 12-16,13.25,59.0,0.91,,
Khari Willis,23.194,S,IND,2019-11-17,Sun,2019,11,10.0,Home,JAX,W 33-13,4.5,37.0,0.6,,
Kiko Alonso,29.032,LB,NOR,2019-09-15,Sun,2019,2,2.0,Away,LAR,L 9-27,0.75,4.0,0.06,,
Kiko Alonso,29.039,LB,NOR,2019-09-22,Sun,2019,3,3.0,Away,SEA,W 33-27,2.25,10.0,0.12,,
Kiko Alonso,29.046,LB,NOR,2019-09-29,Sun,2019,4,4.0,Home,DAL,W 12-10,1.5,11.0,0.19,,
Kiko Alonso,29.053,LB,NOR,2019-10-06,Sun,2019,5,5.0,Home,TAM,W 31-24,3.0,10.0,0.18,,
Kiko Alonso,29.06,LB,NOR,2019-10-13,Sun,2019,6,6.0,Away,JAX,W 13-6,3.75,17.0,0.29,,
Kiko Alonso,29.067,LB,NOR,2019-10-20,Sun,2019,7,7.0,Away,CHI,W 36-25,3.0,38.0,0.59,,
Kiko Alonso,,LB,NOR,2019-10-27,Sun,2019,8,8.0,Home,ARI,W 31-9,,20.0,0.41,,
Kiko Alonso,29.088,LB,NOR,2019-11-10,Sun,2019,10,9.0,Home,ATL,L 9-26,9.0,34.0,0.45,,
Kiko Alonso,29.095,LB,NOR,2019-11-17,Sun,2019,11,10.0,Away,TAM,W 34-17,11.0,45.0,0.67,,
Kiko Alonso,29.102,LB,NOR,2019-11-24,Sun,2019,12,11.0,Home,CAR,W 34-31,6.75,45.0,0.6,,
Kiko Alonso,29.106,LB,NOR,2019-11-28,Thu,2019,13,12.0,Away,ATL,W 26-18,8.5,29.0,0.32,,
Krishawn Hogan,,WR,NOR,2019-10-27,Sun,2019,8,8.0,Home,ARI,W 31-9,,10.0,0.14,,
Krishawn Hogan,,WR,NOR,2019-11-10,Sun,2019,10,9.0,Home,ATL,L 9-26,,10.0,0.15,,
Krishawn Hogan,,WR,NOR,2019-11-17,Sun,2019,11,10.0,Away,TAM,W 34-17,,12.0,0.18,,
Krishawn Hogan,,WR,NOR,2019-11-24,Sun,2019,12,11.0,Home,CAR,W 34-31,,14.0,0.22,,
Krishawn Hogan,,WR,NOR,2019-11-28,Thu,2019,13,12.0,Away,ATL,W 26-18,,10.0,0.2,,
Krishawn Hogan,,WR,NOR,2019-12-08,Sun,2019,14,13.0,Home,SFO,L 46-48,,5.0,0.07,,
Krishawn Hogan,,WR,NOR,2019-12-16,Mon,2019,15,14.0,Home,IND,W 34-7,,15.0,0.22,,
Krishawn Hogan,24.224,WR,NOR,2019-12-22,Sun,2019,16,15.0,Away,TEN,W 38-28,0.9,7.0,0.1,,
Kurt Coleman,,S,BUF,2019-10-06,Sun,2019,5,5.0,Away,TEN,W 14-7,,5.0,0.09,,
Kwon Alexander,25.036,LB,SFO,2019-09-08,Sun,2019,1,1.0,Away,TAM,W 31-17,4.5,20.0,0.29,,
Kwon Alexander,25.043,LB,SFO,2019-09-15,Sun,2019,2,2.0,Away,CIN,W 41-17,17.25,51.0,0.74,,
Kwon Alexander,25.05,LB,SFO,2019-09-22,Sun,2019,3,3.0,Home,PIT,W 24-20,11.0,52.0,0.98,,
Kwon Alexander,25.065,LB,SFO,2019-10-07,Mon,2019,5,4.0,Home,CLE,W 31-3,5.0,46.0,0.98,,
Kwon Alexander,25.071,LB,SFO,2019-10-13,Sun,2019,6,5.0,Away,LAR,W 20-7,10.25,52.0,1.0,,
Kwon Alexander,25.078,LB,SFO,2019-10-20,Sun,2019,7,6.0,Away,WAS,W 9-0,10.75,45.0,1.0,,
Kwon Alexander,25.085,LB,SFO,2019-10-27,Sun,2019,8,7.0,Home,CAR,W 51-13,5.25,52.0,0.75,,
Kwon Alexander,,LB,SFO,2019-10-31,Thu,2019,9,8.0,Away,ARI,W 28-25,,39.0,0.7,,
Kyle Juszczyk,,RB,SFO,2019-09-08,Sun,2019,1,1.0,Away,TAM,W 31-17,,31.0,0.47,,
Kyle Juszczyk,28.145,RB,SFO,2019-09-15,Sun,2019,2,2.0,Away,CIN,W 41-17,1.6,37.0,0.53,,
Kyle Juszczyk,28.152,RB,SFO,2019-09-22,Sun,2019,3,3.0,Home,PIT,W 24-20,6.6000000000000005,50.0,0.63,,
Kyle Juszczyk,28.167,RB,SFO,2019-10-07,Mon,2019,5,4.0,Home,CLE,W 31-3,3.0,34.0,0.45,,
Kyle Peko,26.068,DT,BUF,2019-09-29,Sun,2019,4,4.0,Home,NWE,L 10-16,1.5,17.0,0.27,,
Kyle Peko,26.075,DT,BUF,2019-10-06,Sun,2019,5,5.0,Away,TEN,W 14-7,0.75,15.0,0.26,,
Kyle Peko,26.089,DT,BUF,2019-10-20,Sun,2019,7,6.0,Home,MIA,W 31-21,0.75,21.0,0.29,,
Kyle Peko,26.096,DT,BUF,2019-10-27,Sun,2019,8,7.0,Home,PHI,L 13-31,0.75,25.0,0.34,,
Kyle Peko,26.145,DT,DEN,2019-12-15,Sun,2019,15,14.0,Away,KAN,L 3-23,0.75,9.0,0.13,,
Kyle Van Noy,28.173,LB,NWE,2019-09-15,Sun,2019,2,2.0,Away,MIA,W 43-0,1.5,41.0,0.66,,
Kyle Van Noy,28.18,LB,NWE,2019-09-22,Sun,2019,3,3.0,Home,NYJ,W 30-14,10.0,50.0,1.0,,
Kyle Van Noy,28.187,LB,NWE,2019-09-29,Sun,2019,4,4.0,Away,BUF,W 16-10,28.5,79.0,1.0,,
Kyle Van Noy,28.194,LB,NWE,2019-10-06,Sun,2019,5,5.0,Away,WAS,W 33-7,3.0,42.0,0.75,,
Kyle Van Noy,28.198,LB,NWE,2019-10-10,Thu,2019,6,6.0,Home,NYG,W 35-14,16.25,46.0,0.92,,
Kyle Van Noy,28.209,LB,NWE,2019-10-21,Mon,2019,7,7.0,Away,NYJ,W 33-0,9.25,46.0,0.77,,
Kyle Van Noy,28.215,LB,NWE,2019-10-27,Sun,2019,8,8.0,Home,CLE,W 27-13,7.5,55.0,0.89,,
Kyle Van Noy,28.222,LB,NWE,2019-11-03,Sun,2019,9,9.0,Away,BAL,L 20-37,12.25,65.0,0.97,,
Kyle Van Noy,28.236,LB,NWE,2019-11-17,Sun,2019,11,10.0,Away,PHI,W 17-10,13.5,67.0,0.92,,
Kyle Van Noy,28.243,LB,NWE,2019-11-24,Sun,2019,12,11.0,Home,DAL,W 13-9,8.75,54.0,0.86,,
Kyle Wilber,30.142,LB,OAK,2019-09-15,Sun,2019,2,2.0,Home,KAN,L 10-28,0.0,,,,
Kyle Wilber,30.149,LB,OAK,2019-09-22,Sun,2019,3,3.0,Away,MIN,L 14-34,0.75,19.0,0.31,,
Kyle Wilber,,LB,OAK,2019-09-29,Sun,2019,4,4.0,Away,IND,W 31-24,,2.0,0.03,,
Kyle Wilber,,LB,OAK,2019-10-20,Sun,2019,7,6.0,Away,GNB,L 24-42,,2.0,0.03,,
Kyle Wilber,,LB,OAK,2019-10-27,Sun,2019,8,7.0,Away,HOU,L 24-27,,3.0,0.04,,
Kyle Wilber,,LB,OAK,2019-11-03,Sun,2019,9,8.0,Home,DET,W 31-24,,2.0,0.03,,
Kyle Wilber,30.195,LB,OAK,2019-11-07,Thu,2019,10,9.0,Home,LAC,W 26-24,3.0,15.0,0.2,,
Kyle Wilber,30.205,LB,OAK,2019-11-17,Sun,2019,11,10.0,Home,CIN,W 17-10,0.0,,,,
Kyler Fackrell,27.284,LB,GNB,2019-09-05,Thu,2019,1,1.0,Away,CHI,W 10-3,0.75,22.0,0.31,,
