Player,Age,Pos,Team,Date,Day,Season,Week,G#,Away_Home,Opp,Result,Fntsy_Pts,Snaps,Snap %,Status,Injury,Healthy_Week
Tony Jefferson,24.242,DB,ARI,2016-09-25,Sun,2016,3,3.0,Away,BUF,L 18-33,21.25,64.0,64.0,,,3
Tony Jefferson,24.249,DB,ARI,2016-10-02,Sun,2016,4,4.0,Home,LAR,L 13-17,17.5,59.0,59.0,,,4
Tony Jefferson,24.253,DB,ARI,2016-10-06,Thu,2016,5,5.0,Away,SFO,W 33-21,9.0,78.0,78.0,,,5
Tony Jefferson,24.264,DB,ARI,2016-10-17,Mon,2016,6,6.0,Home,NYJ,W 28-3,3.0,55.0,55.0,,,6
Tony Jefferson,24.27,DB,ARI,2016-10-23,Sun,2016,7,7.0,Home,SEA,T 6-6,9.5,63.0,63.0,,,7
Tony Jefferson,24.277,DB,ARI,2016-10-30,Sun,2016,8,8.0,Away,CAR,L 20-30,17.5,67.0,67.0,,,8
Tony Jefferson,,,,,,2016,9,,,,,,,,,,9
Tony Jefferson,24.291,DB,ARI,2016-11-13,Sun,2016,10,9.0,Home,SFO,W 23-20,12.5,63.0,63.0,,,10
Tony Jefferson,24.298,DB,ARI,2016-11-20,Sun,2016,11,10.0,Away,MIN,L 24-30,3.75,58.0,58.0,,,11
Tony Jefferson,24.305,DB,ARI,2016-11-27,Sun,2016,12,11.0,Away,ATL,L 19-38,15.0,70.0,70.0,,,12
Tony Jefferson,24.312,DB,ARI,2016-12-04,Sun,2016,13,12.0,Home,WAS,W 31-23,10.5,59.0,59.0,,,13
Tony Jefferson,24.319,DB,ARI,2016-12-11,Sun,2016,14,13.0,Away,MIA,L 23-26,16.75,59.0,59.0,,,14
Tony Jefferson,24.326,DB,ARI,2016-12-18,Sun,2016,15,14.0,Home,NOR,L 41-48,10.5,85.0,85.0,,,15
Tony Jefferson,24.332,DB,ARI,2016-12-24,Sat,2016,16,15.0,Away,SEA,W 34-31,0.0,,,,,16
Tony Lippett,24.071,DB,MIA,2016-09-11,Sun,2016,1,1.0,Away,SEA,L 10-12,0.0,,,,,1
Tony Lippett,24.078,DB,MIA,2016-09-18,Sun,2016,2,2.0,Away,NWE,L 24-31,0.0,,,,,2
Tony Lippett,24.085,DB,MIA,2016-09-25,Sun,2016,3,3.0,Home,CLE,W 30-24,0.0,,,,,3
Tony Lippett,24.089,DB,MIA,2016-09-29,Thu,2016,4,4.0,Away,CIN,L 7-22,8.25,67.0,67.0,,,4
Tony Lippett,24.099,DB,MIA,2016-10-09,Sun,2016,5,5.0,Home,TEN,L 17-30,12.75,68.0,68.0,,,5
Tony Lippett,24.106,DB,MIA,2016-10-16,Sun,2016,6,6.0,Home,PIT,W 30-15,2.25,41.0,41.0,,,6
Torrey Smith,27.23,WR,SFO,2016-09-12,Mon,2016,1,1.0,Home,LAR,W 28-0,2.3,78.0,0.96,,,1
Torrey Smith,27.236,WR,SFO,2016-09-18,Sun,2016,2,2.0,Away,CAR,L 27-46,13.0,55.0,0.85,,,2
Torrey Smith,27.243,WR,SFO,2016-09-25,Sun,2016,3,3.0,Away,SEA,L 18-37,5.0,43.0,0.75,,,3
Torrey Smith,27.25,WR,SFO,2016-10-02,Sun,2016,4,4.0,Home,DAL,L 17-24,0.8,51.0,0.96,,,4
Torrey Smith,27.254,WR,SFO,2016-10-06,Thu,2016,5,5.0,Home,ARI,L 21-33,0.0,73.0,0.94,,,5
Torrey Smith,27.264,WR,SFO,2016-10-16,Sun,2016,6,6.0,Away,BUF,L 16-45,15.1,51.0,0.84,,,6
Torrey Smith,27.271,WR,SFO,2016-10-23,Sun,2016,7,7.0,Home,TAM,L 17-34,2.2,56.0,0.8,,,7
Torrey Smith,,,,,,2016,8,,,,,,,,,,8
Torrey Smith,27.285,WR,SFO,2016-11-06,Sun,2016,9,8.0,Home,NOR,L 23-41,2.8,45.0,0.75,,,9
Torrey Smith,27.292,WR,SFO,2016-11-13,Sun,2016,10,9.0,Away,ARI,L 20-23,3.6,57.0,0.9,,,10
Torrey Smith,,,,,,2016,11,,,,,,,,,,11
Torrey Smith,27.306,WR,SFO,2016-11-27,Sun,2016,12,11.0,Away,MIA,L 24-31,9.9,66.0,0.85,,,12
Torrey Smith,27.313,WR,SFO,2016-12-04,Sun,2016,13,12.0,Away,CHI,L 6-26,0.0,39.0,0.67,,,13
Torrey Smith,27.32,WR,SFO,2016-12-11,Sun,2016,14,13.0,Home,NYJ,L 17-23,0.0,30.0,0.53,,,14
Tourek Williams,25.125,LB,SDG,2016-09-11,Sun,2016,1,1.0,Away,KAN,L 27-33,1.5,15.0,15.0,,,1
Tourek Williams,25.132,LB,SDG,2016-09-18,Sun,2016,2,2.0,Home,JAX,W 38-14,1.5,23.0,23.0,,,2
Tourek Williams,25.139,LB,SDG,2016-09-25,Sun,2016,3,3.0,Away,IND,L 22-26,2.25,22.0,22.0,,,3
Tourek Williams,25.146,LB,SDG,2016-10-02,Sun,2016,4,4.0,Home,NOR,L 34-35,1.5,10.0,10.0,,,4
Tourek Williams,25.153,LB,SDG,2016-10-09,Sun,2016,5,5.0,Away,OAK,L 31-34,0.0,9.0,9.0,,,5
Tourek Williams,25.157,LB,SDG,2016-10-13,Thu,2016,6,6.0,Home,DEN,W 21-13,5.5,4.0,4.0,,,6
Tourek Williams,25.167,LB,SDG,2016-10-23,Sun,2016,7,7.0,Away,ATL,W 33-30,0.75,7.0,7.0,,,7
Tourek Williams,25.174,LB,SDG,2016-10-30,Sun,2016,8,8.0,Away,DEN,L 19-27,0.0,10.0,10.0,,,8
Tourek Williams,25.181,LB,SDG,2016-11-06,Sun,2016,9,9.0,Home,TEN,W 43-35,5.0,12.0,12.0,,,9
Tourek Williams,25.188,LB,SDG,2016-11-13,Sun,2016,10,10.0,Home,MIA,L 24-31,4.5,15.0,15.0,,,10
Tourek Williams,,,,,,2016,11,,,,,,,,,,11
Tracy Porter,30.031,DB,CHI,2016-09-11,Sun,2016,1,1.0,Away,HOU,L 14-23,12.75,75.0,75.0,,,1
Tracy Porter,30.039,DB,CHI,2016-09-19,Mon,2016,2,2.0,Home,PHI,L 14-29,10.5,60.0,60.0,,,2
Trae Waynes,24.048,DB,MIN,2016-09-11,Sun,2016,1,1.0,Away,TEN,W 25-16,17.0,67.0,67.0,,,1
Trae Waynes,24.055,DB,MIN,2016-09-18,Sun,2016,2,2.0,Home,GNB,W 17-14,13.5,67.0,67.0,,,2
Trae Waynes,24.062,DB,MIN,2016-09-25,Sun,2016,3,3.0,Away,CAR,W 22-10,12.75,39.0,39.0,,,3
Trae Waynes,24.07,DB,MIN,2016-10-03,Mon,2016,4,4.0,Home,NYG,W 24-10,1.5,31.0,31.0,,,4
Trae Waynes,24.076,DB,MIN,2016-10-09,Sun,2016,5,5.0,Home,HOU,W 31-13,0.75,16.0,16.0,,,5
Trae Waynes,,,,,,2016,6,,,,,,,,,,6
Trae Waynes,24.09,DB,MIN,2016-10-23,Sun,2016,7,6.0,Away,PHI,L 10-21,1.5,24.0,24.0,,,7
Trae Waynes,24.098,DB,MIN,2016-10-31,Mon,2016,8,7.0,Away,CHI,L 10-20,3.0,6.0,6.0,,,8
Trae Waynes,24.104,DB,MIN,2016-11-06,Sun,2016,9,8.0,Home,DET,L 16-22,7.5,36.0,36.0,,,9
Trae Waynes,24.111,DB,MIN,2016-11-13,Sun,2016,10,9.0,Away,WAS,L 20-26,5.25,62.0,62.0,,,10
Trae Waynes,24.118,DB,MIN,2016-11-20,Sun,2016,11,10.0,Home,ARI,W 30-24,12.75,59.0,59.0,,,11
Trae Waynes,24.122,DB,MIN,2016-11-24,Thu,2016,12,11.0,Away,DET,L 13-16,8.25,61.0,61.0,,,12
Trae Waynes,24.129,DB,MIN,2016-12-01,Thu,2016,13,12.0,Home,DAL,L 15-17,0.0,31.0,31.0,,,13
Trae Waynes,24.139,DB,MIN,2016-12-11,Sun,2016,14,13.0,Away,JAX,W 25-16,2.25,12.0,12.0,,,14
Trai Turner,23.086,OL,CAR,2016-09-08,Thu,2016,1,1.0,Away,DEN,L 20-21,0.0,,,,,1
Trai Turner,23.096,OL,CAR,2016-09-18,Sun,2016,2,2.0,Home,SFO,W 46-27,0.0,,,,,2
Tramon Williams,33.179,DB,CLE,2016-09-11,Sun,2016,1,1.0,Away,PHI,L 10-29,3.0,56.0,56.0,,,1
Tramon Williams,33.186,DB,CLE,2016-09-18,Sun,2016,2,2.0,Home,BAL,L 20-25,13.0,52.0,52.0,,,2
Tramon Williams,33.193,DB,CLE,2016-09-25,Sun,2016,3,3.0,Away,MIA,L 24-30,3.0,46.0,46.0,,,3
Travaris Cadet,27.223,RB,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,9.0,25.0,0.36,,,1
Travaris Cadet,27.23,RB,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,3.45,19.0,0.31,,,2
Travaris Cadet,27.238,RB,NOR,2016-09-26,Mon,2016,3,3.0,Home,ATL,L 32-45,6.2,33.0,0.41,,,3
Travaris Cadet,27.244,RB,NOR,2016-10-02,Sun,2016,4,4.0,Away,SDG,W 35-34,0.0,6.0,0.08,,,4
Travaris Cadet,,,,,,2016,5,,,,,,,,,,5
Travaris Cadet,27.258,RB,NOR,2016-10-16,Sun,2016,6,5.0,Home,CAR,W 41-38,5.0,27.0,0.37,,,6
Travaris Cadet,27.265,RB,NOR,2016-10-23,Sun,2016,7,6.0,Away,KAN,L 21-27,1.7000000000000002,20.0,0.27,,,7
Travaris Cadet,27.272,RB,NOR,2016-10-30,Sun,2016,8,7.0,Home,SEA,W 25-20,1.2000000000000002,8.0,0.11,,,8
Travaris Cadet,27.279,RB,NOR,2016-11-06,Sun,2016,9,8.0,Away,SFO,W 41-23,0.9,13.0,0.15,,,9
Travaris Cadet,27.286,RB,NOR,2016-11-13,Sun,2016,10,9.0,Home,DEN,L 23-25,3.6,10.0,0.2,,,10
Travis Benjamin,26.257,WR,SDG,2016-09-11,Sun,2016,1,1.0,Away,KAN,L 27-33,6.7,55.0,0.75,,,1
Travis Benjamin,26.264,WR,SDG,2016-09-18,Sun,2016,2,2.0,Home,JAX,W 38-14,26.4,44.0,0.65,,,2
Travis Benjamin,26.271,WR,SDG,2016-09-25,Sun,2016,3,3.0,Away,IND,L 22-26,8.200000000000001,45.0,0.76,,,3
Travis Benjamin,26.278,WR,SDG,2016-10-02,Sun,2016,4,4.0,Home,NOR,L 34-35,4.800000000000001,54.0,0.77,,,4
Travis Benjamin,26.285,WR,SDG,2016-10-09,Sun,2016,5,5.0,Away,OAK,L 31-34,15.2,31.0,0.61,,,5
Travis Benjamin,26.289,WR,SDG,2016-10-13,Thu,2016,6,6.0,Home,DEN,W 21-13,1.2000000000000002,25.0,0.38,,,6
Travis Swanson,25.225,OL,DET,2016-09-11,Sun,2016,1,1.0,Away,IND,W 39-35,0.0,,,,,1
Travis Swanson,25.232,OL,DET,2016-09-18,Sun,2016,2,2.0,Home,TEN,L 15-16,0.0,,,,,2
Travis Swanson,25.239,OL,DET,2016-09-25,Sun,2016,3,3.0,Away,GNB,L 27-34,0.0,,,,,3
Travis Swanson,25.246,OL,DET,2016-10-02,Sun,2016,4,4.0,Away,CHI,L 14-17,0.0,,,,,4
Travis Swanson,25.253,OL,DET,2016-10-09,Sun,2016,5,5.0,Home,PHI,W 24-23,0.0,,,,,5
Travis Swanson,25.26,OL,DET,2016-10-16,Sun,2016,6,6.0,Home,LAR,W 31-28,0.0,,,,,6
Travis Swanson,25.267,OL,DET,2016-10-23,Sun,2016,7,7.0,Home,WAS,W 20-17,0.0,,,,,7
Travis Swanson,25.274,OL,DET,2016-10-30,Sun,2016,8,8.0,Away,HOU,L 13-20,0.0,,,,,8
Travis Swanson,25.281,OL,DET,2016-11-06,Sun,2016,9,9.0,Away,MIN,W 22-16,0.0,,,,,9
Travis Swanson,,,,,,2016,10,,,,,,,,,,10
Travis Swanson,25.295,OL,DET,2016-11-20,Sun,2016,11,10.0,Home,JAX,W 26-19,0.0,,,,,11
Travis Swanson,25.299,OL,DET,2016-11-24,Thu,2016,12,11.0,Home,MIN,W 16-13,0.0,,,,,12
Travis Swanson,25.309,OL,DET,2016-12-04,Sun,2016,13,12.0,Away,NOR,W 28-13,0.0,,,,,13
Tre Boston,24.075,DB,CAR,2016-09-08,Thu,2016,1,1.0,Away,DEN,L 20-21,13.5,58.0,58.0,,,1
Tre Boston,24.085,DB,CAR,2016-09-18,Sun,2016,2,2.0,Home,SFO,W 46-27,8.0,62.0,62.0,,,2
Tre Boston,24.092,DB,CAR,2016-09-25,Sun,2016,3,3.0,Home,MIN,L 10-22,2.25,55.0,55.0,,,3
Tre Boston,24.099,DB,CAR,2016-10-02,Sun,2016,4,4.0,Away,ATL,L 33-48,6.5,23.0,23.0,,,4
Tre Boston,24.107,DB,CAR,2016-10-10,Mon,2016,5,5.0,Home,TAM,L 14-17,8.25,31.0,31.0,,,5
Tre Boston,24.113,DB,CAR,2016-10-16,Sun,2016,6,6.0,Away,NOR,L 38-41,3.0,73.0,73.0,,,6
Tre Boston,,,,,,2016,7,,,,,,,,,,7
Tre Boston,24.127,DB,CAR,2016-10-30,Sun,2016,8,7.0,Home,ARI,W 30-20,2.25,71.0,71.0,,,8
Tre Boston,24.134,DB,CAR,2016-11-06,Sun,2016,9,8.0,Away,LAR,W 13-10,4.5,50.0,50.0,,,9
Tre Boston,24.141,DB,CAR,2016-11-13,Sun,2016,10,9.0,Home,KAN,L 17-20,12.75,49.0,49.0,,,10
Tre Boston,24.145,DB,CAR,2016-11-17,Thu,2016,11,10.0,Home,NOR,W 23-20,6.75,53.0,53.0,,,11
Trent Cole,33.342,LB,IND,2016-09-11,Sun,2016,1,1.0,Home,DET,L 35-39,4.25,39.0,39.0,,,1
Trent Murphy,25.265,DL,WAS,2016-09-12,Mon,2016,1,1.0,Home,PIT,L 16-38,0.0,16.0,16.0,,,1
Trent Murphy,25.271,DL,WAS,2016-09-18,Sun,2016,2,2.0,Home,DAL,L 23-27,22.75,34.0,34.0,,,2
Trent Murphy,25.278,DL,WAS,2016-09-25,Sun,2016,3,3.0,Away,NYG,W 29-27,11.75,37.0,37.0,,,3
Trent Williams,28.055,OL,WAS,2016-09-12,Mon,2016,1,1.0,Home,PIT,L 16-38,0.0,,,,,1
Trevor Siemian,24.257,QB,DEN,2016-09-08,Thu,2016,1,1.0,Home,CAR,W 21-20,11.12,58.0,1.0,,,1
Trevor Siemian,24.267,QB,DEN,2016-09-18,Sun,2016,2,2.0,Home,IND,W 34-20,12.34,71.0,1.0,,,2
Trevor Siemian,24.274,QB,DEN,2016-09-25,Sun,2016,3,3.0,Away,CIN,W 29-17,28.98,67.0,1.0,,,3
Trey Caldwell,,,,,,2016,1,,,,,,,,,,1
Trey Caldwell,,,,,,2016,2,,,,,,,,,,2
Trey Caldwell,,,,,,2016,3,,,,,,,,,,3
Trey Caldwell,,,,,,2016,4,,,,,,,,,,4
Trey Caldwell,,,,,,2016,5,,,,,,,,,,5
Trey Caldwell,,,,,,2016,6,,,,,,,,,,6
Trey Caldwell,,,,,,2016,7,,,,,,,,,,7
Trey Caldwell,,,,,,2016,8,,,,,,,,,,8
Trey Caldwell,,,,,,2016,9,,,,,,,,,,9
Trey Caldwell,,,,,,2016,10,,,,,,,,,,10
Trey Caldwell,,,,,,2016,11,,,,,,,,,,11
Trey Caldwell,,,,,,2016,12,,,,,,,,,,12
Trey Caldwell,,,,,,2016,13,,,,,,,,,,13
Trey Caldwell,,,,,,2016,14,,,,,,,,,,14
Trey Caldwell,,,,,,2016,15,,,,,,,,,,15
Trey Caldwell,23.02,DB,CLE,2016-12-24,Sat,2016,16,15.0,Home,SDG,W 20-17,0.0,,,,,16
Troy Niklas,23.359,TE,ARI,2016-09-11,Sun,2016,1,1.0,Home,NWE,L 21-23,1.5,20.0,0.33,,,1
Troy Niklas,24.0,TE,ARI,2016-09-18,Sun,2016,2,2.0,Home,TAM,W 40-7,0.0,24.0,0.36,,,2
Troy Niklas,24.007,TE,ARI,2016-09-25,Sun,2016,3,3.0,Away,BUF,L 18-33,0.5,18.0,0.22,,,3
Troymaine Pope,,,,,,2016,1,,,,,,,,,,1
Troymaine Pope,,,,,,2016,2,,,,,,,,,,2
Troymaine Pope,,,,,,2016,3,,,,,,,,,,3
Troymaine Pope,,,,,,2016,4,,,,,,,,,,4
Troymaine Pope,,,,,,2016,5,,,,,,,,,,5
Troymaine Pope,,,,,,2016,6,,,,,,,,,,6
Troymaine Pope,22.332,RB,NYJ,2016-10-23,Sun,2016,7,7.0,Home,BAL,W 24-16,0.1,2.0,0.03,,,7
Troymaine Pope,,,,,,2016,8,,,,,,,,,,8
Troymaine Pope,,,,,,2016,9,,,,,,,,,,9
Troymaine Pope,,,,,,2016,10,,,,,,,,,,10
Troymaine Pope,22.36,RB,SEA,2016-11-20,Sun,2016,11,10.0,Home,PHI,W 26-15,0.3,5.0,0.07,,,11
Trumaine Johnson,26.255,DB,LAR,2016-09-12,Mon,2016,1,1.0,Away,SFO,L 0-28,7.75,81.0,81.0,,,1
Trumaine Johnson,26.261,DB,LAR,2016-09-18,Sun,2016,2,2.0,Home,SEA,W 9-3,10.25,66.0,66.0,,,2
Trumaine Johnson,26.268,DB,LAR,2016-09-25,Sun,2016,3,3.0,Away,TAM,W 37-32,15.75,86.0,86.0,,,3
Trumaine Johnson,26.275,DB,LAR,2016-10-02,Sun,2016,4,4.0,Away,ARI,W 17-13,22.5,77.0,77.0,,,4
Trumaine Johnson,26.282,DB,LAR,2016-10-09,Sun,2016,5,5.0,Home,BUF,L 19-30,4.5,47.0,47.0,,,5
Ty Montgomery,23.233,RB,GNB,2016-09-11,Sun,2016,1,1.0,Away,JAX,W 27-23,0.0,11.0,0.17,,,1
Ty Montgomery,23.24,RB,GNB,2016-09-18,Sun,2016,2,2.0,Away,MIN,L 14-17,0.0,,,,,2
Ty Montgomery,23.247,RB,GNB,2016-09-25,Sun,2016,3,3.0,Home,DET,W 34-27,-0.1,4.0,0.07,,,3
Ty Montgomery,,,,,,2016,4,,,,,,,,,,4
Ty Montgomery,23.261,RB,GNB,2016-10-09,Sun,2016,5,4.0,Home,NYG,W 23-16,0.1,2.0,0.03,,,5
Ty Montgomery,23.268,RB,GNB,2016-10-16,Sun,2016,6,5.0,Home,DAL,L 16-30,13.4,36.0,0.51,,,6
Ty Montgomery,23.272,RB,GNB,2016-10-20,Thu,2016,7,6.0,Home,CHI,W 26-10,17.6,60.0,0.68,,,7
Ty Nsekhe,30.321,OL,WAS,2016-09-12,Mon,2016,1,1.0,Home,PIT,L 16-38,0.0,,,,,1
Ty Nsekhe,30.327,OL,WAS,2016-09-18,Sun,2016,2,2.0,Home,DAL,L 23-27,0.0,,,,,2
Tyeler Davison,24.008,DL,NOR,2016-09-11,Sun,2016,1,1.0,Home,OAK,L 34-35,1.5,37.0,37.0,,,1
Tyeler Davison,24.015,DL,NOR,2016-09-18,Sun,2016,2,2.0,Away,NYG,L 13-16,3.75,40.0,40.0,,,2
Tyler Ervin,22.34,RB,HOU,2016-09-11,Sun,2016,1,1.0,Home,CHI,W 23-14,1.3,11.0,0.15,,,1
Tyler Ervin,22.347,RB,HOU,2016-09-18,Sun,2016,2,2.0,Home,KAN,W 19-12,0.75,1.0,0.01,,,2
Tyler Ervin,22.351,RB,HOU,2016-09-22,Thu,2016,3,3.0,Away,NWE,L 0-27,-2.0,,,,,3
Tyler Ervin,22.361,RB,HOU,2016-10-02,Sun,2016,4,4.0,Home,TEN,W 27-20,0.0,,,,,4
Tyler Ervin,23.002,RB,HOU,2016-10-09,Sun,2016,5,5.0,Away,MIN,L 13-31,1.5,,,,,5
Tyler Ervin,23.009,RB,HOU,2016-10-16,Sun,2016,6,6.0,Home,IND,W 26-23,2.4,6.0,0.09,,,6
Tyler Ervin,23.017,RB,HOU,2016-10-24,Mon,2016,7,7.0,Away,DEN,L 9-27,1.4,4.0,0.06,,,7
Tyler Ervin,23.023,RB,HOU,2016-10-30,Sun,2016,8,8.0,Home,DET,W 20-13,0.0,1.0,0.01,,,8
Tyler Ervin,,,,,,2016,9,,,,,,,,,,9
Tyler Ervin,23.037,RB,HOU,2016-11-13,Sun,2016,10,9.0,Away,JAX,W 24-21,1.5,4.0,0.06,,,10
Tyler Ervin,23.045,RB,HOU,2016-11-21,Mon,2016,11,10.0,Away,OAK,L 20-27,-2.0,,,,,11
Tyler Kroft,23.332,TE,CIN,2016-09-11,Sun,2016,1,1.0,Away,NYJ,W 23-22,0.0,7.0,0.12,,,1
Tyler Kroft,23.339,TE,CIN,2016-09-18,Sun,2016,2,2.0,Away,PIT,L 16-24,6.5,42.0,0.55,,,2
Tyler Kroft,23.346,TE,CIN,2016-09-25,Sun,2016,3,3.0,Home,DEN,L 17-29,0.0,43.0,0.64,,,3
Tyler Kroft,23.35,TE,CIN,2016-09-29,Thu,2016,4,4.0,Home,MIA,W 22-7,0.0,44.0,0.63,,,4
Tyler Kroft,23.36,TE,CIN,2016-10-09,Sun,2016,5,5.0,Away,DAL,L 14-28,4.4,23.0,0.33,,,5
Tyler Kroft,24.001,TE,CIN,2016-10-16,Sun,2016,6,6.0,Away,NWE,L 17-35,3.65,26.0,0.38,,,6
Tyler Kroft,24.008,TE,CIN,2016-10-23,Sun,2016,7,7.0,Home,CLE,W 31-17,0.8,42.0,0.69,,,7
Tyler Kroft,24.015,TE,CIN,2016-10-30,Sun,2016,8,8.0,Home,WAS,T 27-27,1.1,19.0,0.22,,,8
Tyler Kroft,,,,,,2016,9,,,,,,,,,,9
Tyler Kroft,24.03,TE,CIN,2016-11-14,Mon,2016,10,9.0,Away,NYG,L 20-21,2.25,23.0,0.4,,,10
Tyler Kroft,24.036,TE,CIN,2016-11-20,Sun,2016,11,10.0,Home,BUF,L 12-16,0.0,17.0,0.23,,,11
Tyler Kroft,24.043,TE,CIN,2016-11-27,Sun,2016,12,11.0,Away,BAL,L 14-19,1.5,21.0,0.28,,,12
Tyler Kroft,24.05,TE,CIN,2016-12-04,Sun,2016,13,12.0,Home,PHI,W 32-14,0.0,28.0,0.44,,,13
Tyler Kroft,24.057,TE,CIN,2016-12-11,Sun,2016,14,13.0,Away,CLE,W 23-10,1.5,29.0,0.41,,,14
Tyler Kroft,24.064,TE,CIN,2016-12-18,Sun,2016,15,14.0,Home,PIT,L 20-24,1.5,11.0,0.19,,,15
Tyler Lockett,23.349,WR,SEA,2016-09-11,Sun,2016,1,1.0,Home,MIA,W 12-10,3.2,62.0,0.76,,,1
Tyler Lockett,23.356,WR,SEA,2016-09-18,Sun,2016,2,2.0,Away,LAR,L 3-9,11.9,27.0,0.4,,,2
Tyler Slavin,,,,,,2016,1,,,,,,,,,,1
Tyler Slavin,,,,,,2016,2,,,,,,,,,,2
Tyler Starr,,,,,,2016,1,,,,,,,,,,1
Tyler Starr,,,,,,2016,2,,,,,,,,,,2
Tyler Starr,,,,,,2016,3,,,,,,,,,,3
Tyrann Mathieu,24.121,DB,ARI,2016-09-11,Sun,2016,1,1.0,Home,NWE,L 21-23,12.5,71.0,71.0,,,1
Tyrann Mathieu,24.128,DB,ARI,2016-09-18,Sun,2016,2,2.0,Home,TAM,W 40-7,3.0,53.0,53.0,,,2
Tyrann Mathieu,24.135,DB,ARI,2016-09-25,Sun,2016,3,3.0,Away,BUF,L 18-33,10.0,52.0,52.0,,,3
Tyrann Mathieu,24.142,DB,ARI,2016-10-02,Sun,2016,4,4.0,Home,LAR,L 13-17,5.0,59.0,59.0,,,4
Tyrann Mathieu,24.146,DB,ARI,2016-10-06,Thu,2016,5,5.0,Away,SFO,W 33-21,6.0,78.0,78.0,,,5
Tyrann Mathieu,24.157,DB,ARI,2016-10-17,Mon,2016,6,6.0,Home,NYJ,W 28-3,18.0,55.0,55.0,,,6
Tyrann Mathieu,24.163,DB,ARI,2016-10-23,Sun,2016,7,7.0,Home,SEA,T 6-6,2.25,63.0,63.0,,,7
Tyrann Mathieu,24.17,DB,ARI,2016-10-30,Sun,2016,8,8.0,Away,CAR,L 20-30,1.5,16.0,16.0,,,8
Tyrann Mathieu,,,,,,2016,9,,,,,,,,,,9
Tyrell Williams,24.212,WR,SDG,2016-09-11,Sun,2016,1,1.0,Away,KAN,L 27-33,8.100000000000001,44.0,0.6,,,1
Tyrell Williams,24.219,WR,SDG,2016-09-18,Sun,2016,2,2.0,Home,JAX,W 38-14,13.6,50.0,0.74,,,2
Tyrell Williams,24.226,WR,SDG,2016-09-25,Sun,2016,3,3.0,Away,IND,L 22-26,9.9,52.0,0.88,,,3
Tyrell Williams,24.233,WR,SDG,2016-10-02,Sun,2016,4,4.0,Home,NOR,L 34-35,6.5,67.0,0.96,,,4
Tyrell Williams,24.24,WR,SDG,2016-10-09,Sun,2016,5,5.0,Away,OAK,L 31-34,20.200000000000003,34.0,0.67,,,5
Tyrell Williams,24.244,WR,SDG,2016-10-13,Thu,2016,6,6.0,Home,DEN,W 21-13,4.300000000000001,48.0,0.73,,,6
Tyrell Williams,24.254,WR,SDG,2016-10-23,Sun,2016,7,7.0,Away,ATL,W 33-30,17.5,66.0,0.88,,,7
Tyron Smith,25.274,OL,DAL,2016-09-11,Sun,2016,1,1.0,Home,NYG,L 19-20,0.0,,,,,1
Tyron Smith,25.281,OL,DAL,2016-09-18,Sun,2016,2,2.0,Away,WAS,W 27-23,0.0,,,,,2
Tyron Smith,,,,,,2016,3,,,,,,,,,,3
Tyrone Crawford,26.294,DL,DAL,2016-09-11,Sun,2016,1,1.0,Home,NYG,L 19-20,3.0,41.0,41.0,,,1
Tyrone Crawford,26.301,DL,DAL,2016-09-18,Sun,2016,2,2.0,Away,WAS,W 27-23,7.5,43.0,43.0,,,2
Tyrone Crawford,26.308,DL,DAL,2016-09-25,Sun,2016,3,3.0,Home,CHI,W 31-17,11.75,43.0,43.0,,,3
Tyrone Crawford,26.315,DL,DAL,2016-10-02,Sun,2016,4,4.0,Away,SFO,W 24-17,11.25,43.0,43.0,,,4
Tyrone Crawford,26.322,DL,DAL,2016-10-09,Sun,2016,5,5.0,Home,CIN,W 28-14,0.75,45.0,45.0,,,5
Tyrone Crawford,26.329,DL,DAL,2016-10-16,Sun,2016,6,6.0,Away,GNB,W 30-16,1.5,48.0,48.0,,,6
Tyrone Crawford,,,,,,2016,7,,,,,,,,,,7
Tyrone Crawford,26.343,DL,DAL,2016-10-30,Sun,2016,8,7.0,Home,PHI,W 29-23,20.75,62.0,62.0,,,8
Tyrone Crawford,26.35,DL,DAL,2016-11-06,Sun,2016,9,8.0,Away,CLE,W 35-10,1.5,32.0,32.0,,,9
Tyrone Crawford,26.357,DL,DAL,2016-11-13,Sun,2016,10,9.0,Away,PIT,W 35-30,0.75,56.0,56.0,,,10
Tyrone Crawford,26.364,DL,DAL,2016-11-20,Sun,2016,11,10.0,Home,BAL,W 27-17,4.25,36.0,36.0,,,11
Tyrone Crawford,27.002,DL,DAL,2016-11-24,Thu,2016,12,11.0,Home,WAS,W 31-26,0.75,49.0,49.0,,,12
Tyrone Crawford,27.009,DL,DAL,2016-12-01,Thu,2016,13,12.0,Away,MIN,W 17-15,0.0,51.0,51.0,,,13
Tyrone Crawford,27.019,DL,DAL,2016-12-11,Sun,2016,14,13.0,Away,NYG,L 7-10,9.75,50.0,50.0,,,14
Tyrone Crawford,27.026,DL,DAL,2016-12-18,Sun,2016,15,14.0,Home,TAM,W 26-20,1.5,22.0,22.0,,,15
Tyvon Branch,29.275,DB,ARI,2016-09-11,Sun,2016,1,1.0,Home,NWE,L 21-23,12.0,51.0,51.0,,,1
Tyvon Branch,29.282,DB,ARI,2016-09-18,Sun,2016,2,2.0,Home,TAM,W 40-7,15.75,66.0,66.0,,,2
