Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
Brian Winters ,G,29.073,2020-09-27,NFL,BUF,,LAR,W 35-32,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tristan Wirfs ,T,21.304,2020-11-23,NFL,TAM,,LAR,L 24-27,11,11,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.161,2021-01-03,NFL,NWE,,NYJ,W 28-14,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.126,2020-11-29,NFL,NWE,,ARI,W 20-17,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.084,2020-10-18,NFL,NWE,,DEN,L 12-18,5,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.137,2020-12-10,NFL,NWE,@,LAR,L 3-24,13,14,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.106,2020-11-09,NFL,NWE,@,NYJ,W 30-27,8,9,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,4,2,6,1,2,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deatrich Wise Jr.,DL,26.056,2020-09-20,NFL,NWE,@,SEA,L 30-35,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.155,2020-12-28,NFL,NWE,,BUF,L 9-38,15,16,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.119,2020-11-22,NFL,NWE,@,HOU,L 20-27,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.071,2020-10-05,NFL,NWE,@,KAN,L 10-26,4,4,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.133,2020-12-06,NFL,NWE,@,LAC,W 45-0,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.098,2020-11-01,NFL,NWE,@,BUF,L 21-24,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DE,26.049,2020-09-13,NFL,NWE,,MIA,W 21-11,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.147,2020-12-20,NFL,NWE,@,MIA,L 12-22,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Deatrich Wise Jr.,DL,26.112,2020-11-15,NFL,NWE,,BAL,W 23-17,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.257,2020-11-15,NFL,SFO,@,NOR,L 13-27,10,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.222,2020-10-11,NFL,SFO,,MIA,L 17-43,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.279,2020-12-07,NFL,SFO,,BUF,L 24-34,12,13,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.236,2020-10-25,NFL,SFO,@,NWE,W 33-6,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.201,2020-09-20,NFL,SFO,@,NYJ,W 31-13,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.292,2020-12-20,NFL,SFO,@,DAL,L 33-41,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.247,2020-11-05,NFL,SFO,,GNB,L 17-34,9,9,Thu,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.215,2020-10-04,NFL,SFO,,PHI,L 20-25,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.306,2021-01-03,NFL,SFO,,SEA,L 23-26,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.271,2020-11-29,NFL,SFO,@,LAR,W 23-20,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.229,2020-10-18,NFL,SFO,,LAR,W 24-16,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Player,Pos,Age,Date,Lg,Tm,,Opp,Result,G#,Week,Day,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,XPM,XPA,XP%,FGM,FGA,FG%,2PM,Sfty,TD,Pts,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitch Wishnowsky,P,28.194,2020-09-13,NFL,SFO,,ARI,L 20-24,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.285,2020-12-13,NFL,SFO,,WAS,L 15-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.243,2020-11-01,NFL,SFO,@,SEA,L 27-37,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.208,2020-09-27,NFL,SFO,@,NYG,W 36-9,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Wishnowsky,P,28.298,2020-12-26,NFL,SFO,@,ARI,W 20-12,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ahkello Witherspoon,CB,25.274,2020-12-20,NFL,SFO,@,DAL,L 33-41,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0
Ahkello Witherspoon,DB,25.176,2020-09-13,NFL,SFO,,ARI,L 20-24,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ahkello Witherspoon,CB,25.288,2021-01-03,NFL,SFO,,SEA,L 23-26,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Ahkello Witherspoon,CB,25.204,2020-10-11,NFL,SFO,,MIA,L 17-43,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
Ahkello Witherspoon,CB,25.267,2020-12-13,NFL,SFO,,WAS,L 15-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ahkello Witherspoon,CB,25.280,2020-12-26,NFL,SFO,@,ARI,W 20-12,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,7,0,7,1,0,1,0,0,1,0,0,0,0,0,0
Ahkello Witherspoon,CB,25.183,2020-09-20,NFL,SFO,@,NYJ,W 31-13,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0
Ahkello Witherspoon,CB,25.218,2020-10-25,NFL,SFO,@,NWE,W 33-6,7,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,TE,38.234,2020-12-26,NFL,LVR,,MIA,L 25-26,15,16,Sat,0,0,,0,0,0,,0,0,,,0,0,,0,5,2,12,6.00,0,40.0%,2.40,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,TE,38.172,2020-10-25,NFL,LVR,,TAM,L 20-45,6,7,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,6,6.00,0,100.0%,6.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,TE,38.186,2020-11-08,NFL,LVR,@,LAC,W 31-26,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,0,0.00,0,100.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,TE,38.138,2020-09-21,NFL,LVR,,NOR,W 34-24,2,2,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,TE,38.214,2020-12-06,NFL,LVR,@,NYJ,W 31-28,12,13,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,TE,38.158,2020-10-11,NFL,LVR,@,KAN,W 40-32,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,6,3.00,0,100.0%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Witten,TE,38.179,2020-11-01,NFL,LVR,@,CLE,W 16-6,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,21,10.50,0,100.0%,10.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Witten,TE,38.130,2020-09-13,NFL,LVR,@,CAR,W 34-30,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,2,2.00,0,100.0%,2.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Woerner,TE,23.058,2020-12-13,NFL,SFO,,WAS,L 15-23,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0,,0,0.0%,0.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Woerner,TE,23.052,2020-12-07,NFL,SFO,,BUF,L 24-34,12,13,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,33,16.50,0,100.0%,16.50,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Woerner,TE,23.079,2021-01-03,NFL,SFO,,SEA,L 23-26,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,3,3.00,0,100.0%,3.00,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie Woerner,TE,23.044,2020-11-29,NFL,SFO,@,LAR,W 23-20,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.230,2020-10-11,NFL,BAL,,CIN,W 27-3,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.300,2020-12-20,NFL,BAL,,JAX,W 40-14,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,0,2,1,1,0,0,0,0,0,0,0,1,0,0
Derek Wolfe,DE,30.265,2020-11-15,NFL,BAL,@,NWE,L 17-23,9,10,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,4,7,0,1,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DT,30.202,2020-09-13,NFL,BAL,,CLE,W 38-6,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.314,2021-01-03,NFL,BAL,@,CIN,W 38-3,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0
Derek Wolfe,DE,30.282,2020-12-02,NFL,BAL,@,PIT,L 14-19,11,12,Wed,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.217,2020-09-28,NFL,BAL,,KAN,L 20-34,3,3,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.294,2020-12-14,NFL,BAL,@,CLE,W 47-42,13,14,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.258,2020-11-08,NFL,BAL,@,IND,W 24-10,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.307,2020-12-27,NFL,BAL,,NYG,W 27-13,15,16,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0
Derek Wolfe,DE,30.272,2020-11-22,NFL,BAL,,TEN,L 24-30,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.209,2020-09-20,NFL,BAL,@,HOU,W 33-16,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Derek Wolfe,DE,30.288,2020-12-08,NFL,BAL,,DAL,W 34-17,12,13,Tue,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,7,9,1,0,0,0,0,0,0,0,0,0,0,0
John Wolford,QB,25.079,2021-01-03,NFL,LAR,,ARI,W 18-7,16,17,Sun,22,38,57.89,231,0,1,64.7,2,8,6.08,4.89,6,56,9.33,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.055,2020-12-25,NFL,MIN,@,NOR,L 33-52,15,16,Fri,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. Wonnum,DE,23.016,2020-11-16,NFL,MIN,@,CHI,W 19-13,9,10,Mon,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,22.332,2020-09-27,NFL,MIN,,TEN,L 30-31,3,3,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.029,2020-11-29,NFL,MIN,,CAR,W 28-27,11,12,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
D.J. Wonnum,DE,22.353,2020-10-18,NFL,MIN,,ATL,L 23-40,6,6,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.050,2020-12-20,NFL,MIN,,CHI,L 27-33,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.008,2020-11-08,NFL,MIN,,DET,W 34-20,8,9,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,22.325,2020-09-20,NFL,MIN,@,IND,L 11-28,2,2,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.064,2021-01-03,NFL,MIN,@,DET,W 37-35,16,17,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.022,2020-11-22,NFL,MIN,,DAL,L 28-31,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,22.339,2020-10-04,NFL,MIN,@,HOU,W 31-23,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.043,2020-12-13,NFL,MIN,@,TAM,L 14-26,13,14,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
D.J. Wonnum,DE,23.001,2020-11-01,NFL,MIN,@,GNB,W 28-22,7,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,1.0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0
Antwaun Woods,DT,27.340,2020-12-08,NFL,DAL,@,BAL,L 17-34,12,13,Tue,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Antwaun Woods,DT,27.282,2020-10-11,NFL,DAL,,NYG,W 37-34,5,5,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Antwaun Woods,DT,27.352,2020-12-20,NFL,DAL,,SFO,W 41-33,14,15,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Antwaun Woods,DT,27.303,2020-11-01,NFL,DAL,@,PHI,L 9-23,8,8,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Antwaun Woods,DT,27.254,2020-09-13,NFL,DAL,@,LAR,L 17-20,1,1,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Antwaun Woods,DT,27.324,2020-11-22,NFL,DAL,@,MIN,W 31-28,10,11,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Antwaun Woods,DT,27.275,2020-10-04,NFL,DAL,,CLE,L 38-49,4,4,Sun,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,,,,,,,,0,0,0,0,,0,0,0,,0,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
